lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD93_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD93_F4_Female_5xFAD_hippocampus_N1_Brain_Region,DOD94_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD94_F4_Female_5xFAD_hippocampus_N1_Brain_Region,FAD185_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD185_M3_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M3_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M2_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M2_Male_5xFAD_hippocampus_N1_Brain_Region,DOD94_F3_Female_WT_cerebellum_N1_Brain_Region,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_diencephalon_N1_Brain_Region,DOD94_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F3_Female_WT_cerebellum_N1_Brain_Region,FAD184_F3_Female_WT_cortex,FAD184_F3_Female_WT_diencephalon_N1_Brain_Region,FAD184_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F4_Female_WT_cerebellum_N1_Brain_Region,FAD184_F4_Female_WT_cortex,FAD184_F4_Female_WT_diencephalon_N1_Brain_Region,FAD184_F4_Female_WT_hippocampus_N1_Brain_Region,FAD185_M4_Male_WT_cerebellum_N1_Brain_Region,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_diencephalon_N1_Brain_Region,FAD185_M4_Male_WT_hippocampus_N1_Brain_Region,FAD189_M3_Male_WT_cerebellum_N1_Brain_Region,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_diencephalon_N1_Brain_Region,FAD189_M3_Male_WT_hippocampus_N1_Brain_Region,Blank_Blank_Blank_Blank_Blank_N1_Brain_Region
PS(42:4),0.0684043146088861,5.258179478413866,0.11825755700829177,0.7309320471127924,0.9084589656783281,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PS,122985.74853515624,124733.8285522461,93729.34606933594,108076.70861816406,116192.94848632813,102591.58740234376,101870.40698242188,104206.74755859376,139866.9287109375,182364.05200195313,135647.42962646484,120068.74822998048,132382.80981445313,182327.1934814453,62000.20425033569,176206.9727783203,182648.0732421875,173148.83239746094,191565.7540283203,152512.05053710938,138844.64916992188,172401.79235839844,139341.63037109375,113315.04895019533,94258.76708984376,99748.5067138672,106509.22760009766,98497.366943359375,91109.366455078125,69937.8455619812,90944.64599609376,104406.10803222656,100276.10776901244,109387.14819335938,68186.28484344482,89621.90631103516,113571.8485107422,124953.68823242188,106653.24755859376,103504.46704101563,99092.306396484375,117066.98767089844,126161.5693359375,74039.78561782837,71135.08508300781
[TG(52:7)|TG(51:0)]_FA22:6,0.06804075538756639,8.108446889542575,0.11700900850678408,0.7323013776336689,0.9090328964103227,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,1369830.7462768557,501020.0792236328,3993991.215698242,853087.2871704102,1833602.9778442385,1658830.0312194824,678522.8654785156,698150.4752502441,397471.36560058594,491746.7150878906,265202.12118530273,599224.1285095215,558363.8762207031,530675.2789001465,254359.05743408203,350629.5422668457,335125.1627807617,958855.168762207,1479703.823791504,602241.4903564453,590738.6326904297,450943.0860595703,715964.2399597168,540182.2674865723,1087264.8819580078,136717.88897705078,118927.7890625,841388.54150390625,1029670.54196167,2286663.1037597656,431782.7353515625,715785.4982299805,209893.09463500977,708701.7581176758,181257.81146240237,623764.50537109375,282226.6030883789,917211.63427734375,739645.3942871094,209460.1539916992,682749.1389465332,219028.45526123047,428766.6372680664,2366191.214324951,70798.38507080078
[TG(62:11)|TG(61:4)]_FA14:0,0.0679223964370179,3.622601715589251,0.11658830271568377,0.7327646189839421,0.9092372717221286,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,30794.4619140625,53702.403747558594,40449.50323486328,38976.06256103516,34154.10241699219,37649.46195983887,30394.882553100582,40087.46331787109,37474.42262268066,53640.60470581055,46365.28323364258,33918.20219421387,35030.24270629883,46078.72295379639,38450.50277709961,41205.82293701172,38385.4426574707,71780.92477416992,83119.10768127441,47654.423583984375,34133.22232055664,55304.063415527344,42345.56268310547,38136.542572021484,36894.88218688965,22030.4216003418,25648.24171447754,27055.24203491211,28988.98200988769,35784.50242614746,33603.04244995117,34267.84265136719,29177.001861572266,47290.28321838379,29698.30207824707,26609.42202758789,26095.14205932617,43087.00253295898,41017.74249267578,25577.141899108887,34497.40232849121,33489.78253173828,34104.58250427246,29672.722198486328,16238.781112670898
[TG(49:7)|TG(48:0)]_FA18:2,-0.06764204429583595,4.775203195162478,0.11596591390371458,0.7334516492965886,0.9097190517751985,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,77721.56539916992,77135.665771484375,55312.404296875,78989.3256225586,79292.546142578125,74271.44494628906,64179.504333496094,70286.00494384766,88874.24621582031,108132.54803466795,108248.98754882813,107782.52642822266,97996.70541381836,113035.7880859375,92236.32720947266,98261.16693115234,98541.667236328125,107294.0883178711,104005.14739990234,97055.0460205078,97295.54724121094,187462.23321533203,86390.80578613281,98117.96740722656,67338.8247680664,61374.12451171875,85927.84576416016,86591.225830078125,70122.865234375,62981.34490966797,62265.72467041016,71486.50436401367,74823.265625,72238.38513183594,84874.50573730469,63081.124084472656,67239.58416748047,73292.9853515625,71478.365234375,75757.96594238281,74373.02532958984,116507.62817382813,89020.20611572266,71918.64538574219,39438.96295166016
[TG(42:4)]_FA18:2,0.0675463903543488,4.711308622219717,0.11531005006952455,0.7341778614300614,0.9097490923545917,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,72647.48522949219,79368.06512451172,54639.003662109375,79257.66500854492,92373.26739501952,66488.30477905273,64971.984130859375,62553.18426513672,95263.7066040039,100713.00744628906,98954.9077758789,87922.2666015625,86615.62658691406,98462.5668334961,88642.52603149414,87675.44567871094,145018.21118164063,199994.5333251953,108485.72775268556,81982.88610839844,133669.76947021484,120166.85037231444,95181.386962890625,88507.087158203125,68974.92468261719,57523.24417114258,66067.24465942383,56934.70425415039,62502.7846069336,57177.72393798828,59330.984375,69749.00494384766,70609.48449707031,68749.78411865234,77269.5458984375,62428.20413208008,68137.14447021484,106421.1875,63767.42468261719,62997.64459228516,62392.02456665039,89812.96728515625,84445.00604248047,64337.644287109375,35190.76235961914
[TG(49:5)]_FA16:1,-0.06692325656590208,4.14398730506982,0.11350942538139464,0.7361835414359414,0.9097490923545917,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,45467.74334716797,47129.68353271485,37692.50262451172,49602.40390014648,49055.543518066406,43408.743408203125,48743.38305664063,43795.10317993164,58185.063537597656,69682.64422607422,66798.02453613281,66449.40466308594,65967.844482421875,65626.864501953125,63193.24444580078,71450.38485717773,76254.72607421875,78891.42565917969,67964.92419433594,59443.5446472168,63198.96472167969,100987.5264892578,64955.00415039063,66363.08432006836,44488.84286499024,37872.442932128906,41219.26303100586,41991.28314208984,44724.06329345703,41972.182678222656,44623.50323486328,56089.1435546875,49808.10317993164,50949.38412475586,54293.86404418945,42265.62274169922,50382.8236694336,54591.74426269531,49850.14358520508,41429.52313232422,50278.96368408203,64042.2848815918,62986.30450439453,53053.023864746094,22667.24166870117
[TG(49:8)|TG(48:1)]_FA22:6,-0.0668478781907327,5.34404127683348,0.11325929851739147,0.7364635509537171,0.9097490923545917,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,117617.80827331544,117385.94863891602,124947.80966186523,122286.3892211914,132785.50833129883,119092.80992126463,115956.58752441406,92350.76708984376,138520.91021728516,147335.40991210938,123651.24726867676,136854.0291595459,146675.85125732422,153727.28956604004,123551.38815307616,156708.1318359375,110056.30876159668,158594.37049865723,185130.1549377441,177863.3330078125,149092.93072509766,170213.87246704102,143511.70977783203,159668.13046264648,148794.79162597656,79818.20584106445,80368.58508300781,100146.5069885254,97420.56649780272,130690.94958496094,96033.78634643556,174977.5316772461,97591.72662353516,102771.38732910156,96193.7261352539,105456.40689086914,101812.74725341795,104734.32743835448,112193.32748413086,89662.08544921875,120360.2077331543,111148.9284362793,127928.72988891602,157429.79138183594,38204.86296081543
[TG(53:7)|TG(52:0)]_FA22:6,0.06702388662814845,6.033667045030381,0.1135384893104856,0.7361510275246108,0.9097490923545917,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,205957.97555541992,167798.41204833984,133079.54959106445,137638.67095947266,196278.7947692871,162177.65161132813,175797.5712890625,167885.21200561523,293860.09997558594,291762.18045043945,258506.35913085935,181986.89141845703,274396.7593078613,330463.1000671387,240612.23626708984,163368.9712524414,280923.91903686523,347740.2612915039,300029.75885009766,255419.9175415039,389271.1052246094,263271.6775817871,327825.8018798828,228064.79751586917,146878.55068969727,132741.61074829102,134677.6300048828,160097.93069458008,138539.78945922852,159499.13052368164,125192.44931030272,154874.97131347656,209406.43438720703,165997.05154418945,151745.27084350586,157135.43106079102,201115.7336730957,256657.26095581052,169014.21240234375,157471.21197509766,215252.71444702148,232579.05657958984,178387.23205566406,236163.95510864255,46139.10357666016
[TG(62:16)|TG(61:9)|TG(60:2)]_FA16:0,-0.067530616348734,3.6119729288392617,0.11557586552535781,0.7338832575037736,0.9097490923545917,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,30548.762176513672,33100.88229370117,25905.98181152344,36666.24224853516,35676.84242248535,30448.28207397461,29927.22198486328,28488.06188964844,47711.78305053711,56729.74365234375,49058.24331665039,39236.9026184082,53063.64340209961,51953.02355957031,42691.66325378418,43247.66305541992,43164.34326171875,58025.52453613281,36504.402770996094,44346.94299316406,45212.18298339844,54078.12405395508,53076.18405151367,44925.423583984375,32070.002319335938,29290.902145385742,30296.641998291016,27957.80191040039,28119.142120361328,37011.56233215332,25661.141876220703,34272.502365112305,40780.462890625,31913.80242919922,33362.702239990234,27023.801864624023,31368.74252319336,55261.64367675781,30878.442138671875,28598.521850585938,30685.061965942383,55365.92385864258,42134.56274414063,28480.362243652344,19245.161193847656
[TG(66:17)|TG(65:10)|TG(64:3)]_FA16:1,0.0672395057748287,3.3631720962860947,0.11425466316620714,0.7353513010997026,0.9097490923545917,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,30883.182403564453,34531.58248901367,21112.121459960938,29887.12203979492,31393.62239074707,25027.941925048828,26109.82192993164,22801.74171447754,42286.42297363281,47958.80313110352,43770.50241088867,35295.68257141113,42909.563079833984,39790.80236816406,37247.802978515625,39422.062927246094,37665.32244873047,49434.203125,43425.523040771484,38894.70260620117,36301.12271118164,45574.60311889648,45378.38333129883,34862.06219482422,24222.361770629883,22150.601470947266,23181.2216796875,25197.241874694824,21616.66146850586,26681.821884155277,25375.98178100586,28335.182098388672,29953.42202758789,29673.64193725586,27507.481872558597,21191.301551818848,25356.18182373047,29836.702194213867,25709.80166625977,23989.461532592773,30977.962158203125,31051.522171020508,36424.8825378418,24736.821533203125,21842.82154846192
[TG(66:4)]_FA14:0,-0.06714939858552015,3.1474401853204284,0.11426804855011596,0.7353363807269544,0.9097490923545917,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,30199.70179748535,28768.68189239502,26889.92221069336,25648.421844482426,27703.202167510983,25605.08184814453,22955.621673583984,18842.34130859375,30178.342178344727,34472.90224456787,31990.462394714355,28453.62188720703,32457.0426940918,30154.52227783203,25335.5817565918,30092.58212280273,27759.76194763184,44582.32307434082,35916.26300048828,28683.461959838867,30602.522338867188,44515.4634552002,28177.54216003418,31910.92253112793,27776.16180419922,16901.601196289063,17013.781204223633,18854.68153381348,28092.941772460938,19516.1815032959,23152.68145751953,25670.70195007324,22838.021697998047,32632.36237335205,21419.90139770508,21104.20140838623,23450.661880493164,29119.18228149414,26278.721870422363,20804.44163513184,29895.162433624268,31528.78225708008,29488.342010498047,21677.22152709961,14121.0210647583
LPS(16:1),0.06709306979211424,5.6436488526687265,0.11377186021404384,0.7358901225734966,0.9097490923545917,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PS,142353.51013183594,146499.8701171875,141753.8895263672,165243.6309814453,160706.51208496094,132831.38940429688,132082.02893066406,118324.02966308594,198448.8961181641,207172.0334472656,186467.7921142578,216113.23291015625,192839.71215820313,184373.7525024414,75821.8655128479,213981.53662109372,157053.39038085938,190342.93353271484,275930.2990722656,244186.5589599609,167912.87200927734,193087.3531494141,194071.6148681641,187437.0740966797,147982.6690673828,134602.19006347656,122179.86755371094,126443.0086669922,122306.00854492188,81843.5251121521,120502.30865478516,158226.37268066406,121166.74865722656,134623.62829589844,88067.74671173096,117919.728515625,125064.62878417967,141822.310546875,132278.90856933594,121586.96862792967,137204.68969726563,146503.15112304688,167785.43139648438,135521.96965789795,99840.70703125
PC(42:1),0.06732983309682812,10.411951305726198,0.11457913317267554,0.7349898959450704,0.9097490923545917,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PC,3586398.959960937,4354912.409179688,2340145.29296875,5403595.576416016,3540184.1455078125,3205280.986328125,3353276.3715820313,3033894.883300781,6110297.676269531,6416429.109375,5496478.697265625,4832633.947753906,5707376.303222656,5078754.96484375,5278804.103759766,5554291.608886719,5601725.745605469,5890928.000488281,6276881.285644531,5853380.599609375,5987387.979492188,5918352.019042969,3963668.578125,4524119.7705078125,4301289.697753906,3085976.8461914063,4507442.062988281,2093211.9140625,2225730.48046875,2582917.641113281,3870974.19921875,3461917.0366210938,4406104.9814453125,4849067.435546875,3478039.7109375,2850717.8774414063,3380408.3251953125,3598928.2705078125,3348976.125488281,2962237.047363281,4204822.9912109375,4459225.4521484375,3725062.5703125,3496229.4775390625,2623103.577148437
PE(42:6),0.06737230421300254,5.627502172821354,0.11472020997541676,0.7348329379547976,0.9097490923545917,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PE,104929.90783691406,125825.70874023438,88902.64685058594,115113.80834960938,106362.92822265624,95750.46667480467,108928.7470703125,105586.86730957033,156853.43188476563,237637.1142578125,226886.53479003903,142221.06958007813,173355.95239257813,198794.1766357422,200796.17456054688,190276.9318847656,235095.7584228516,246898.4991455078,252515.23693847656,178672.79174804688,164717.1697998047,661121.4661865234,157779.55126953125,152012.89111328125,103653.96759033205,105300.70703125,135555.37036132813,85081.94616699219,101089.60668945313,108876.20715332033,114098.92797851563,115176.34802246094,140103.83044433594,140083.72888183594,126172.86950683594,101071.60693359376,112108.24792480467,116682.0478515625,114914.72790527344,89056.56640625,136695.9298095703,454786.3947753906,153494.81079101563,96081.086669921875,78721.28479003906
[TG(63:13)|TG(62:6)]_FA18:2,0.06675844223388752,3.8235700519602793,0.11263145953866882,0.7371679175995257,0.9102499225833559,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,44762.5832824707,42157.12274169922,29871.682159423828,42070.30290222168,45831.86340332031,35383.82244873047,36525.86260986328,33843.7225189209,55924.38394165039,52304.50354003906,59946.66403198242,57387.40466308594,52533.923751831055,52316.0241394043,56134.66401672363,53676.76416015625,48111.56378173828,51509.38391113281,46104.46322631836,56160.88375854492,55335.723724365234,62245.90451049805,65027.4446105957,55140.6845703125,37195.16233825684,36038.86224365234,33207.30242919922,39409.84295654297,32968.14254760742,31053.662155151367,31680.282333374023,38787.442474365234,36556.96255493164,33191.70217895508,39662.48274230957,32740.66241455078,33313.902587890625,37966.06286621094,34885.84240722656,35446.50245666504,35396.4626159668,45357.423583984375,43865.84310913086,33761.6222076416,38719.80252075195
[TG(61:11)|TG(60:4)]_FA14:0,-0.06654360004599473,3.2298425979472007,0.11221536389100706,0.7376359356740582,0.9104586234809514,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,22695.00161743164,26241.761840820313,34013.38293457031,27395.60173034668,29468.561904907227,26499.141998291016,23866.86151123047,23677.26171875,29564.90200805664,35853.84272766113,34743.60217285156,29311.32228088379,30700.881896972656,30145.362258911133,27444.521728515625,34787.64270019531,28465.56198120117,38783.02267456055,41110.803283691406,33650.18258666992,29253.32196044922,55691.844329833984,34306.562408447266,33380.40237426758,23247.60162353516,20715.26138305664,20416.02137756348,24200.101806640625,27213.96159362793,22963.841506958008,23644.001663208008,26892.88186645508,24455.02183532715,25533.981658935547,24507.62159729004,24361.98153686523,23166.1817779541,30593.761962890625,24810.52178955078,21824.2614440918,24960.32177734375,44129.18298339844,30972.20213317871,26596.421875,16277.221160888672
[TG(40:0)]_FA14:0,-0.06603278566075349,6.130022757366766,0.11051425335557497,0.7395594236091563,0.912093335313844,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,157299.4521484375,174418.23168945313,156316.83154296875,185297.09252929688,172117.451171875,173516.17431640625,182021.55224609372,154257.84985351563,276693.318359375,292257.98291015625,300163.2006835937,272229.861328125,269107.4970703125,256953.56005859372,246302.29833984372,240880.89794921875,280842.259765625,280124.2587890625,263227.8374023437,267905.119140625,263079.037109375,293058.85986328125,261488.6806640625,295959.72119140625,172381.671875,163043.1513671875,157939.47045898438,151657.73046875,157451.51220703125,158957.1708984375,176174.6328125,236784.39819335935,213338.154296875,176406.47216796875,212226.7138671875,186896.333984375,180257.8337402344,180455.6337890625,180470.751953125,190851.07275390625,198920.83544921875,242624.43896484372,263987.8388671875,185541.41284179688,178000.93212890625
DG(32:1)_C16:1,0.06612848924647924,5.255828329411334,0.1105254838739711,0.7395466712479628,0.912093335313844,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,74030.7251739502,129950.74993896484,77793.02532196045,172164.51306152344,99763.72708892822,113983.9894180298,75159.24499511719,82555.20571899414,178908.29290771484,199245.75369262692,164703.2703857422,209865.2750244141,236095.2779541016,194030.4737548828,76830.70574951172,146646.17218017578,77969.62566375732,91461.065990448,118574.32836151125,139322.98984146118,80277.28564834595,199357.39422607425,175454.83325195313,115795.2273864746,117758.5492553711,129181.12829589844,71556.78539657593,74701.54513549805,73543.74472808838,72893.40520477295,77646.82560348511,74574.62531661987,71881.38480758667,71263.26524734497,72734.0655670166,91323.24633026125,170238.2339477539,178427.83264160156,147206.35028076172,76134.7050743103,72469.20534515381,84171.725730896,177797.05206298828,80648.64579772949,105401.62670898438
[TG(64:6)]_FA18:2,-0.06589596331550002,3.2795295523864865,0.11004109628204617,0.740097353130685,0.9123872227866137,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,27807.142150878903,24884.381881713867,24279.5018157959,30893.94239807129,27547.42193603516,24150.441787719727,26344.401916503903,22458.501525878903,37504.3024597168,36837.802734375,38274.52256774902,32897.302017211914,32693.82257080078,39176.94268798828,34505.74249267578,33380.28260803223,32157.302169799805,34796.74235534668,30536.862243652344,38799.52249145508,37534.94213867188,54525.84359741211,35394.54243469238,35762.302505493164,26016.761993408203,23427.68170166016,26099.381858825684,24263.201736450195,22579.20150756836,23436.06161499023,23903.201858520508,29164.36212158203,25836.56172180176,26724.80177307129,28393.942169189453,25053.861785888672,23372.861541748047,29078.122146606445,26931.721923828125,24538.061599731445,24613.12187194824,40944.282638549805,33933.202140808105,23163.581573486328,18153.18132019043
