Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M2-5xFAD-cortex10x_01202023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M1FAD173-5xFAD-Cortex10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,M2FAD173-5xFAD-Cortex10x_01192023,M2FAD173-5xFAD-Diencephalon10x_01192023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-cerebellum10x_01202023,DOD100-M1-WT-cortex10x_01202023,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,DOD99-M2-WT-cortex10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,M5FAD173-WT-Cortex10x_01192023,M5FAD173-WT-Diencephalon10x_01192023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PEo (42:2),PE,60586.56423950195,98808.26763916016,94029.3471069336,95726.40612792969,97621.16668701172,82754.30560302734,85301.68579101562,66411.26470947266,73378.66510009766,97542.08712768555,35548.142654418945,98470.36627197266,105967.02709960938,92628.12658691406,85502.44543457031,84865.9067993164,69393.22485351562,70162.18426513672,64363.624450683594,77340.82586669922,89784.94592285156,82795.72540283203,75606.66552734375,89179.30651855469,87104.44519042969,92715.7074584961,84695.5267944336,62895.96405029297,91116.3462524414,68302.90454101562,71045.50473022461,55708.50402832031,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (42:4),PE,152996.3904724121,215031.19512939453,217147.49615478516,173441.2123413086,207443.07788085938,200121.0791015625,194501.28955078125,174174.71676635742,194828.51489257812,178594.9962158203,34530.30256652832,168282.70806884766,163592.37042236328,166375.21124267578,162053.28964233398,197447.8748779297,162146.7514038086,154981.89233398438,195157.37670898438,217563.8895263672,181655.37341308594,169455.55560302734,173177.73260498047,236135.61486816406,190498.37701416016,181097.19592285156,183715.63067626953,170406.89443969727,178411.17449951172,214879.47827148438,159237.07025146484,324055.8346557617,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (42:6),PE,112279.6674194336,141706.29022216797,124135.28912353516,158426.65209960938,181957.2525024414,119256.41015625,143702.9087524414,130669.72930908203,114357.84796142578,119720.26852416992,31732.34243774414,107202.26708984375,111707.92922973633,103557.54833984375,104704.80624389648,110166.16799926758,101329.38775634766,112056.08792114258,101626.72674560547,133991.19073486328,126248.02783203125,114303.84857177734,116180.30737304688,144288.47137451172,139468.56970214844,129090.28829956055,126355.46850585938,101886.68682861328,107876.20764160156,115344.26727294922,96166.12683105469,124321.7060546875,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEp (16:0),PE,155396.35467529297,255020.06353759766,251169.0972290039,214841.87295532227,175423.53497314453,222606.99530029297,197271.03378295898,215939.9778137207,217841.6905517578,219816.8980102539,24910.341918945312,347651.7229614258,350705.28479003906,418059.7351074219,339464.2777404785,269667.6364135742,263159.78216552734,263602.8385925293,159676.39315795898,218027.91625976562,215155.05310058594,258065.21942138672,195959.39208984375,215946.91772460938,247365.79345703125,247666.9150390625,291089.15686035156,208405.52154541016,253359.15576171875,122082.09100341797,287053.1764831543,54986.14303588867,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEp (20:0),PE,42935.74331665039,56272.94403076172,53882.94369506836,48970.544189453125,43339.08303833008,55237.904235839844,54936.24334716797,44602.46374511719,47258.643005371094,63896.864807128906,23669.06167602539,26991.742179870605,20454.341537475586,6040.200435638428,32086.682586669922,50623.623962402344,36302.02197265625,35550.462493896484,35011.90234375,49470.26336669922,48199.982666015625,52287.78402709961,46593.84262084961,134447.83166503906,56083.26397705078,52446.9035949707,48702.183349609375,36138.982177734375,38722.58270263672,44060.4833984375,36167.74230957031,64054.60452270508,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEp (28:0),PE,34913.50262451172,46402.943298339844,46192.26335144043,44417.62307739258,41292.742614746094,46191.18322753906,41803.46250915527,38516.843017578125,40028.06280517578,41532.602630615234,19323.44142150879,36296.502700805664,36550.46223449707,34385.74272155762,37828.12260437012,34125.24239349365,36277.42248535156,31737.622192382812,36251.10283660889,41585.7028503418,36952.422760009766,39014.42346191406,40877.34255981445,42774.983337402344,44932.22314453125,39162.64320373535,37010.34226989746,36068.22294616699,35256.82297515869,33667.14198303223,30993.082244873047,45536.66323852539,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEp (30:0),PE,48018.44302368164,56659.784423828125,55023.144134521484,58625.264099121094,48346.10382080078,61388.584045410156,55591.743713378906,51619.223892211914,53178.0439453125,43204.04296875,22156.981506347656,46350.403259277344,49401.16394042969,47735.783294677734,40800.00325012207,39224.7825012207,41447.10321044922,38488.02279663086,42621.24365234375,56969.0442199707,45755.0036315918,51571.66360473633,55972.22445678711,54427.48361206055,52444.683990478516,49904.44384765625,54301.42367553711,40255.84310913086,42135.32308959961,46030.08337402344,41634.782791137695,42990.90328979492,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEp (30:1),PE,47575.263442993164,58232.22479248047,57859.1643371582,56323.44415283203,51233.64401245117,54773.244079589844,58983.143798828125,50898.18347167969,50142.84408569336,47992.68344116211,22415.001678466797,46689.523025512695,51883.00439453125,41499.28289794922,45886.02265930176,46721.02328491211,46060.7633972168,43364.14309692383,44158.14392089844,57122.4638671875,47501.343322753906,51380.723571777344,50216.50343322754,52576.163330078125,54120.782958984375,49956.363342285156,51592.46270751953,44788.42304992676,45457.322998046875,46339.262924194336,40989.96270751953,62109.14465332031,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEp (32:1),PE,52253.543548583984,66854.74404907227,64988.123779296875,65226.0048828125,56238.80319213867,62870.92404174805,57085.58349609375,53690.52395629883,54412.46435546875,60323.3044128418,22913.02165222168,54875.58483886719,61264.88458251953,54781.183822631836,55198.62328338623,52285.76336669922,46339.44268798828,48193.4231262207,48173.68394470215,61122.265228271484,68658.26602172852,55411.40414428711,50688.263732910156,62373.74432373047,59229.42378234863,63384.08450317383,57231.72506713867,48866.744049072266,55012.34359741211,54138.5641784668,44509.00297546387,61631.52438354492,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEp (34:4),PE,44339.003173828125,56597.483825683594,54545.88415527344,52623.74395751953,45623.66323852539,51968.20330810547,48710.80349731445,42581.98324584961,45841.78366088867,42986.442962646484,27924.52166366577,37243.38284301758,45115.603271484375,39328.44274902344,34615.64236450195,40081.50305175781,34504.2825012207,58340.34411621094,36340.96203613281,45233.62292480469,47205.643463134766,52017.863830566406,96842.34680175781,43831.183166503906,45382.743255615234,49395.80383300781,47819.54357910156,35003.10241699219,37385.60256958008,39097.78237915039,36713.9026184082,53312.764068603516,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEp (36:5),PE,70142.02502441406,88505.90643310547,83961.74584960938,79311.46520996094,85649.52600097656,89037.32531738281,85327.76672363281,70307.04455566406,73715.52465820312,75987.58465576172,34741.402351379395,68649.1448059082,73882.00451660156,64709.94467163086,70511.28588867188,68385.02471923828,63465.584716796875,71942.52517700195,71109.1653137207,80293.84442138672,80397.70574951172,78158.0454711914,83364.22537231445,84054.22778320312,81396.98614501953,81695.74450683594,77771.56591796875,66707.84423828125,68607.3645324707,71977.88464355469,62044.944091796875,88156.58575439453,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEp (36:6),PE,84844.00524902344,211815.05657958984,128701.32873535156,148869.13214111328,439740.43518066406,119788.86865234375,123040.38989257812,95904.32586669922,136512.46783447266,249197.61590576172,30879.982173919678,100910.74838256836,196287.39443969727,104069.82800292969,122923.48797607422,93410.22772216797,133271.5888671875,98205.20733642578,128862.90954589844,100598.68786621094,125313.6089477539,105726.4076538086,101786.82678222656,265607.1188964844,180956.63311767578,149800.4691772461,132254.11010742188,67035.98498535156,153616.70956420898,92878.06616210938,135084.10815429688,67523.58465576172,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEp (40:7),PE,78870.04541015625,139920.40838623047,108454.04815673828,108680.54693603516,371995.2496948242,116515.06927490234,99946.30603027344,92999.34686279297,109352.86846923828,186654.4956665039,33458.8426361084,104971.20742797852,136445.169921875,102622.2866821289,93979.96716308594,104293.12701416016,100773.98693847656,101637.38659667969,93555.28619384766,99816.4877319336,99151.94757080078,103795.50787353516,101436.18731689453,243495.5977783203,144619.43029785156,130181.048828125,98863.16638183594,75163.90502929688,112584.58807373047,93577.50634765625,92707.8070678711,63073.764892578125,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEp (42:0),PE,46043.68341064453,85472.26599121094,67671.54431152344,78571.72540283203,78956.00485229492,62738.484375,64634.80529785156,46745.28308105469,62200.925048828125,57738.18438720703,32115.402145385742,58356.5439453125,69371.92462158203,57994.904541015625,54040.904296875,49490.123596191406,49023.563873291016,50124.084045410156,48854.503479003906,54849.884033203125,55436.104095458984,70375.14422607422,60157.264221191406,72698.14526367188,64396.22424316406,66909.28503417969,58954.06396484375,40817.48294067383,52356.924072265625,64166.72396850586,46848.94338989258,65286.44451904297,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEp (42:4),PE,47856.76300048828,67722.06481933594,62150.42395019531,66829.38427734375,65067.64434814453,55461.56399536133,52469.74383544922,52218.46356201172,51640.38397216797,55328.88342285156,30971.042434692383,51348.443786621094,55543.1044921875,48559.38348388672,43825.12368774414,48729.162841796875,47769.10400390625,46814.043518066406,42189.52279663086,54715.52392578125,55114.82373046875,60382.684509277344,57545.80401611328,58536.804138183594,59375.62438964844,59181.14450073242,56590.483947753906,46484.643310546875,50245.883361816406,54499.86395263672,42876.923095703125,55964.783630371094,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PG (14:0),PG,71806.9642944336,91191.6474609375,89092.84759521484,27099.622066497803,68448.2251586914,86966.28625488281,93128.02642822266,65169.224700927734,62724.744140625,86250.64630126953,14533.980953216553,87654.58697509766,98580.30694580078,75101.62530517578,94931.66613769531,80637.28588867188,77553.60552978516,67410.04513549805,70276.74453735352,81406.42565917969,92057.68649291992,61639.36407470703,68061.12414550781,85270.1664428711,80660.38568115234,71233.14532470703,74897.12478637695,74774.2053527832,96692.30676269531,89454.2861328125,81876.34524536133,50930.9035949707,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PG (18:4),PG,49339.283111572266,83605.90576171875,70874.26434326172,19232.261386871338,65464.30432128906,68988.00497436523,77246.4856262207,59824.944885253906,58997.643127441406,77864.28503417969,16483.46114730835,49346.42320251465,58279.484130859375,43407.50328063965,47370.08346557617,177333.8924560547,70194.98486328125,50610.84323120117,48520.2234954834,68166.82501220703,70045.68469238281,58937.00390625,64971.145568847656,133642.3088684082,77322.94515991211,64064.14419555664,68346.7253112793,52266.56396484375,57985.8836517334,79660.66485595703,46882.50357055664,61716.084716796875,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PG (20:0),PG,64723.42419433594,79647.06494140625,71234.06494140625,24829.941898345947,67035.86520385742,84153.34555053711,69657.02432250977,68278.4846496582,57828.26431274414,82781.88632202148,19511.281448364258,58461.42381286621,73174.98498535156,51911.16345214844,68653.44454956055,62640.32489013672,62700.984924316406,58910.64392089844,85083.10527038574,68104.00454711914,75892.68557739258,61948.724517822266,72324.30554199219,76911.9860534668,69056.58480834961,61246.604919433594,67316.46496582031,64693.844635009766,68136.02557373047,75659.30575561523,61052.98402404785,52910.88430786133,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PG (22:2),PG,62772.144439697266,81775.78591918945,69647.88473510742,23554.6618309021,66455.90393066406,69045.94515991211,65715.28497314453,73317.2261505127,61614.3232421875,89776.64556884766,15187.781143188477,55736.624114990234,55461.843673706055,49668.48336029053,58817.16358947754,59987.344467163086,50480.50378417969,54714.383377075195,51804.162353515625,59902.20343017578,83179.98571777344,64401.98516845703,67621.58457946777,78837.18505859375,74684.48416137695,66228.8649597168,70750.0046081543,56305.304122924805,59362.9833984375,63082.68376159668,55425.52375793457,55415.843673706055,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PG (24:0),PG,79284.42526245117,108425.7279663086,75010.72607421875,49079.72381591797,75206.96542358398,95667.9059753418,89944.68453979492,81106.34643554688,60099.38528442383,101553.74723815918,14448.141082763672,71017.6446685791,95325.42694091797,53127.10417175293,84345.48495483398,79077.76574707031,105818.68759155273,90617.20492553711,117103.84881591797,77775.76486206055,90739.64486694336,57251.0842590332,68623.58569335938,82647.32623291016,80734.3063659668,97977.98626708984,78650.02523803711,86036.22525024414,101787.96563720703,77918.72494506836,95048.66801452637,44715.28372192383,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PG (24:1),PG,99781.7470703125,107814.70776367188,109177.02758789062,44602.08322143555,115771.0087890625,112716.06787109375,112305.1474609375,105810.88732910156,102523.80712890625,106247.08801269531,49533.56349182129,99932.00744628906,101890.18725585938,95172.46716308594,99262.14709472656,106940.12768554688,107324.70788574219,96555.60668945312,101123.84680175781,114214.46850585938,103270.78771972656,92905.20666503906,103795.248046875,114920.20776367188,107933.98742675781,105148.50793457031,104255.12719726562,108279.60729980469,110757.42749023438,101908.18737792969,107874.66711425781,89024.44677734375,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PG (26:0),PG,50404.62306213379,67901.64450073242,66235.84509277344,24587.721324920654,57990.003967285156,84886.80572509766,66110.66394042969,52562.48361206055,53811.32443237305,74311.68463134766,14626.540954589844,56130.16427612305,69080.32556152344,46195.34280395508,61566.14442443848,64686.565368652344,58074.4436340332,58374.72375488281,101972.0287475586,63143.02520751953,62452.3642578125,58088.70440673828,59745.54379272461,69749.00427246094,62535.404357910156,57170.24365234375,62652.96398925781,58003.50442504883,59004.04357910156,78658.56594848633,55253.2643737793,77219.28582763672,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PG (28:0),PG,715161.0596313477,816771.732421875,718908.9151000977,264386.68099975586,813681.1413574219,670174.6101074219,1016613.8433227539,855693.2493286133,736989.5354614258,650422.0460205078,21802.26148223877,825860.3971557617,727348.2096557617,680955.0684814453,782895.7040405273,934865.5294189453,786074.7878417969,826968.3687744141,915152.0684204102,891997.2149658203,818957.7813720703,538328.4263305664,879387.9639892578,828588.7037353516,891870.2127685547,622773.063659668,887641.5812988281,1013840.1146850586,904993.8998413086,1031013.9747924805,1003794.1620483398,642308.7884521484,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PG (28:1),PG,60777.7841796875,76626.22595214844,69539.72497558594,26846.00193786621,68089.98468017578,81051.10522460938,77196.04577636719,66581.16485595703,65540.96484375,73453.96551513672,25180.161743164062,64610.944274902344,68795.52465820312,59529.964416503906,64154.104248046875,72916.94519042969,66357.14373779297,61926.12438964844,62034.70373535156,68491.84460449219,71089.1244506836,66117.46496582031,68552.40466308594,74913.38555908203,74185.76556396484,66095.12390136719,73892.62579345703,57968.744079589844,69193.70495605469,73219.505859375,61337.74444580078,66218.52410888672,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PG (28:2),PG,46040.223068237305,56898.7239074707,53529.94366455078,23745.461559295654,51233.743896484375,50906.14373779297,55748.8837890625,59748.724700927734,48334.52359008789,60729.04376220703,13637.940998077393,50856.14407348633,49241.383361816406,38068.5224609375,49136.78338623047,208156.21353149414,48001.30319213867,44777.603454589844,47175.40380859375,57340.04409790039,49840.40347290039,44807.363189697266,53612.22314453125,84554.66744995117,54123.064056396484,48303.203552246094,50697.2041015625,45218.58349609375,51616.563537597656,51090.06314086914,44659.04318237305,85055.92672729492,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PG (30:0),PG,68317.44482421875,87563.66687011719,81537.98608398438,32787.12222290039,77744.32592773438,98035.78625488281,80228.04504394531,83273.54614257812,73238.14440917969,80108.8060913086,29750.70202255249,75198.54504394531,99541.10772705078,68573.1455078125,75579.54516601562,81340.10546875,82987.365234375,90816.98699951172,94880.78686523438,74066.08599853516,83002.36596679688,72160.88464355469,86862.22576904297,90102.52648925781,83474.96557617188,79109.26556396484,80241.52563476562,74679.70458984375,78109.96606445312,91742.30627441406,72421.94519042969,63750.92449951172,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
