Lipid,Class,DOD100-M1-WT-cortex10x_01202023,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
[TG(54:2)]_FA16:1,TAG,35718.40234375,34263.38201904297,53607.56362915039,43700.40333557129,47515.64342498779,35259.86260986328,50058.48321533203,47469.56343078613,45222.50305938721,48759.66395568848,49498.72360229492,44517.42332458496,44113.70344543457,31947.742080688477,37452.02291870117,21252.68148803711,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:2)]_FA18:0,TAG,286293.1201171875,218395.5548095703,508819.67810058594,417735.21240234375,517921.45959472656,227938.43432617188,346307.1442871094,408234.51513671875,350548.9871826172,348156.40393066406,397332.8887939453,489148.8835449219,469779.09326171875,206214.17602539062,355042.7403564453,108722.66784667969,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:2)]_FA18:1,TAG,160182.01220703125,128535.64733886719,273998.6813354492,205017.63317871094,300970.60040283203,145222.6498413086,216148.95965576172,244205.14025878906,238424.47680664062,198836.25427246094,216521.65393066406,243625.89532470703,280496.1036376953,124364.72985839844,195971.09503173828,67883.14465332031,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:2)]_FA18:2,TAG,337104.26318359375,284375.90185546875,327200.66552734375,317557.58203125,376492.00732421875,266162.3359375,333130.884765625,299355.80126953125,340166.32373046875,387691.00634765625,315595.6826171875,306448.47998046875,306813.3408203125,292312.640625,287006.02099609375,239677.51708984375,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:2)]_FA20:0,TAG,41260.66261291504,36992.122467041016,52142.343658447266,45085.803314208984,53625.94421386719,30042.162406921387,44137.80342102051,37984.46302032471,43549.06329345703,44738.80303955078,41925.802978515625,45276.52388000488,48035.203186035156,28370.242553710938,37614.282974243164,34607.30210876465,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:2)]_FA20:4,TAG,24210.001739501953,32036.90216064453,24711.881805419922,25696.741775512695,27889.50203704834,24956.621871948242,26610.96199798584,22949.381408691406,29751.102012634277,25031.341705322266,29081.82179260254,26484.421882629395,28236.72184753418,22038.921501159668,21800.341232299805,26022.621978759766,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:3)]_FA16:0,TAG,58438.98416137695,155057.06938171387,154834.3487854004,144079.39016723633,221196.67721557617,215735.4157409668,193666.67294311523,125789.40850830078,113043.10772705078,87472.20681762695,201763.71520996094,158580.41177368164,114827.03015136719,106182.66818237305,66158.60418701172,19306.281204223633,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:3)]_FA16:1,TAG,35207.68243408203,42563.98318481445,57692.56425476074,43922.64294433594,58545.363372802734,40391.962951660156,50094.02394104004,50924.08380126953,49301.28318786621,48425.80404663086,53793.083740234375,51236.52392578125,53207.20405578613,35459.302505493164,38973.002685546875,20439.481643676758,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:3)]_FA18:0,TAG,125736.54876708984,104234.1870727539,385792.06036376953,301239.97930908203,272545.7598876953,122967.84979248047,195664.73150634766,161349.58978271484,136032.35150146484,177162.11450195312,219491.81677246094,239255.7354736328,218263.9165649414,98749.18640136719,153827.60815429688,57040.364013671875,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:3)]_FA18:1,TAG,307030.19580078125,240492.05541992188,542129.6162109375,474908.7526855469,564504.8635253906,260649.73693847656,406569.8758544922,444482.4504394531,382198.98486328125,384015.10974121094,420050.767578125,508884.982421875,538796.2427978516,236887.9942626953,411819.44494628906,117903.888671875,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:3)]_FA18:2,TAG,204503.4705810547,122757.92956542969,229469.61694335938,188663.2724609375,311139.8978881836,140594.40838623047,214912.9552001953,184248.71160888672,195644.57373046875,204101.8359375,206659.55737304688,242087.64013671875,275367.1173095703,137210.70782470703,219830.8555908203,67268.484375,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:3)]_FA20:0,TAG,23180.221450805664,21606.501510620117,27500.02195739746,23286.20167160034,27222.462287902832,19726.621505737305,21455.561477661133,22961.461502075195,23868.601470947266,23517.34185028076,23332.301956176758,20854.301429748535,21051.14183807373,16473.88092803955,20277.20164489746,18522.40110015869,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:3)]_FA20:4,TAG,83854.78588867188,80037.76586914062,81045.78552246094,82644.54516601562,84270.8857421875,70122.58459472656,71665.60540771484,85818.64611816406,85582.50537109375,86822.98657226562,77444.18530273438,78960.72521972656,80541.40551757812,69130.32507324219,75134.22485351562,72300.44604492188,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:4)]_FA16:0,TAG,394552.2039794922,1600420.909790039,1439629.4834594727,1349423.0673828125,2001986.9545288086,2226638.4025878906,1925240.4794311523,1030106.4506835938,916609.7346191406,601453.1057128906,2082733.5821533203,1488502.7575683594,895364.221862793,1005801.2534179688,465915.158203125,22971.2013092041,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:4)]_FA16:1,TAG,60033.04479980469,154485.32920837402,152863.19102478027,140169.82940673828,203715.53309631348,199939.41319274902,184607.31423950195,121667.80874633789,113276.30871582031,83390.40521240234,212484.15621948242,156317.09382629395,108804.58752441406,103980.6266784668,67662.7646484375,19888.46141052246,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:4)]_FA18:0,TAG,116603.98797607422,225901.13635253906,397345.5668334961,298737.14166259766,369077.02673339844,287129.181640625,304893.02099609375,179407.6912841797,181675.77362060547,186699.43548583984,280202.5997314453,270294.05822753906,223470.2172241211,154980.03198242188,136804.6485595703,61425.82455444336,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:4)]_FA18:1,TAG,137067.6700439453,107273.02868652344,443473.66424560547,318922.22540283203,332128.55938720703,136290.68774414062,226601.2787475586,171347.67205810547,150137.9305419922,189504.59197998047,251928.3973388672,266770.4013671875,258726.49658203125,111867.10955810547,177908.75256347656,59419.984802246094,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:4)]_FA18:2,TAG,373306.3642578125,229150.31591796875,476057.4169921875,438840.12939453125,576311.1030273438,257779.1407470703,414908.27734375,340254.48583984375,320879.2412109375,368180.6806640625,397280.14709472656,527667.5017089844,521576.94140625,244448.0174560547,489786.47692871094,129114.490234375,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:4)]_FA20:0,TAG,17864.701286315918,30781.66254425049,26545.961868286133,24357.82221221924,24170.761753082275,14445.90100479126,17205.761150360107,22999.30167388916,27126.282356262207,22799.561897277832,29266.662216186523,21389.141410827637,19514.64143371582,13921.601070404053,21986.901294708252,16650.241081237793,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:4)]_FA20:4,TAG,245203.8955078125,218117.33447265625,261265.39697265625,251819.53515625,352834.923828125,201649.552734375,258439.87646484375,228693.79516601562,264484.2578125,314039.1787109375,249831.49658203125,255838.7177734375,283065.19921875,237505.7373046875,249393.2958984375,243623.19775390625,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:5)]_FA16:0,TAG,94699.68594360352,339657.20703125,254834.21920776367,293059.9981689453,344947.97036743164,398968.4401550293,359914.07205200195,173744.89169311523,166401.99169921875,124842.34771728516,309130.8426513672,277461.97912597656,158241.1100769043,173405.3291015625,93828.00662231445,18004.6812210083,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:5)]_FA16:1,TAG,374479.7854003906,1594977.9271240234,1410784.7252197266,1323234.896850586,1892655.1440429688,2054466.271850586,1762077.9721069336,1005568.4512939453,917854.4006347656,585212.7670898438,1991455.791381836,1487202.3276367188,860736.5129394531,945055.4890136719,433014.4948730469,21322.941482543945,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:5)]_FA18:0,TAG,30146.042053222656,36554.16232299805,50849.88313293457,41770.663024902344,46693.5237121582,34496.84248352051,39006.022521972656,44715.02333068848,40385.82273101807,39991.98272705078,35904.38284301758,44978.283294677734,39241.68241119385,26847.92190170288,32518.062271118164,18872.141235351562,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:5)]_FA18:1,TAG,124778.10766601562,236688.27667236328,421616.12896728516,322199.8243408203,404809.0903930664,287714.0787963867,321606.1256713867,185210.67333984375,190443.8331298828,199325.892578125,288182.10510253906,272500.3780517578,220426.59698486328,155458.09173583984,146860.73150634766,64764.24411010742,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:5)]_FA18:2,TAG,159208.7305908203,110613.68841552734,338472.1978149414,308835.8635253906,298799.7570800781,127937.71063232422,238090.3939819336,138571.22912597656,130140.91003417969,190676.8510131836,226538.83264160156,265616.5163574219,255731.57482910156,110453.78979492188,214436.5971069336,60572.64437866211,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:5)]_FA20:0,TAG,23696.881896972656,27549.32218170166,30730.042110443115,30866.282333374023,28912.94239807129,22631.981323242188,23203.601676940918,30157.32201385498,33108.96250915527,30709.32204437256,20414.061096191406,28160.702278137207,24857.581741333008,17451.02131652832,22704.721405029297,17917.581367492676,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:5)]_FA20:4,TAG,259594.53979492188,178245.15063476562,317465.7023925781,298196.55993652344,494204.2227783203,213596.2166748047,290583.14013671875,248736.19555664062,274072.57763671875,274597.9561767578,303502.8582763672,335250.7625732422,455614.17529296875,190750.9696044922,326783.1494140625,341073.00817871094,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:6)]_FA16:0,TAG,56707.184020996094,89169.80700683594,82430.02557373047,82788.10534667969,99235.80648803711,97061.76669311523,90747.62557983398,75141.10485839844,84559.54577636719,67260.68493652344,102573.22717285156,93177.56634521484,83408.42645263672,68039.22479248047,54437.22393798828,28894.021728515625,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:6)]_FA16:1,TAG,97345.82723999023,344407.38732910156,259975.02294921875,286427.1427001953,329418.9237060547,388399.05029296875,339951.1645202637,172244.0509033203,166254.71405029297,125601.16717529297,302039.01873779297,268499.6798095703,152928.01364135742,168759.18920898438,91982.02639770508,20387.70156097412,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:6)]_FA18:0,TAG,35837.102447509766,36459.60235595703,43105.48309326172,42113.86315917969,43011.56301879883,33196.002532958984,37953.182678222656,46431.52323913574,47762.48358154297,43617.14294433594,42573.662658691406,38011.782318115234,39381.242935180664,32887.60235595703,34547.12258911133,25229.681915283203,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:6)]_FA18:1,TAG,32961.44268798828,39177.081954956055,51947.24368286133,43180.003341674805,54198.863861083984,33342.6022644043,41792.18295288086,46080.48336791992,43030.822982788086,38222.64289855957,33418.14196777344,43395.742752075195,40792.90298461914,27276.861862182617,32841.08256530762,20671.58152770996,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:6)]_FA18:2,TAG,124195.98901367188,202643.53454589844,319480.6640625,281157.6409301758,354396.1455078125,217270.77606201172,282689.5408935547,132460.84967041016,152908.0906982422,199179.1934814453,277585.99798583984,245691.49725341797,226899.53582763672,148988.3677368164,144426.1883544922,55558.423278808594,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:6)]_FA20:0,TAG,18326.521392822266,21313.54128265381,19626.34144592285,18618.801391601562,18845.041191101074,14920.160972595215,17794.52155303955,19900.32151031494,22371.661743164062,18746.7413482666,16587.121196746826,20324.901237487793,19011.94141769409,14736.321235656738,14776.041069030762,13981.66104888916,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:6)]_FA20:4,TAG,112843.9271850586,80510.26568603516,214352.29693603516,188684.55505371094,206308.49578857422,94340.08569335938,162560.95141601562,109282.06842041016,105782.18798828125,145529.07080078125,160596.17449951172,159900.12854003906,170687.47344970703,87913.3462524414,140933.0708618164,61396.84405517578,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:7)]_FA16:0,TAG,64442.32403564453,68104.26434326172,70878.58462524414,68662.80471801758,150282.4521331787,85264.0259399414,87115.20486450195,73247.30471801758,110251.46813964844,68855.74560546875,68465.10397338867,76136.30529785156,134906.68968200684,55951.464263916016,50684.02429199219,24206.761627197266,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:7)]_FA16:1,TAG,54179.78366088867,83903.62600708008,87045.14654541016,80429.46588134766,96108.4853515625,89893.1467590332,92863.96704101562,78453.8857421875,79292.30487060547,67078.74499511719,101250.76770019531,96594.82635498047,77748.7865600586,66229.80514526367,52930.203552246094,29374.701934814453,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:7)]_FA18:0,TAG,36814.98243713379,40007.422943115234,51794.86395263672,38533.362701416016,47100.68276977539,30671.042083740234,44214.403411865234,44955.58312988281,50313.44338989258,53158.48434448242,38860.542724609375,39056.62286376953,43133.46304321289,34208.662353515625,35062.182525634766,26289.241897583008,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
[TG(54:7)]_FA18:1,TAG,34879.74237060547,38810.76287841797,41932.463134765625,38014.34225463867,46293.922943115234,35214.642501831055,39672.76281738281,44394.98287963867,46827.603454589844,45307.88314819336,38740.76251220703,39489.16262817383,40795.523010253906,30968.222442626953,36723.06283569336,27554.221923828125,Brain Region: cortex,Brain Region: diencephalon,Brain Region: cortex vs Brain Region: diencephalon,7,8,10xBlank_01202023
