Lipid,Class,AK0135,AK0140,AK0169,AK0154,AK0155,AK0168,AK0174,AK0175,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
PI (28:2),PI,38303.36293411255,121487.94909667969,64245.624114990234,112402.34979248047,123753.06951904297,26298.321884155273,211632.75744628906,46698.983306884766,15650.641166687012,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (30:0),PI,158484.3310546875,424503.59228515625,170993.552734375,380072.48583984375,440138.34716796875,152690.39135742188,633653.0283203125,178031.7335205078,112497.46826171875,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (30:1),PI,93173.22647094727,350497.0090332031,116134.82727050781,274219.9235839844,355827.8836669922,72829.42504882812,619000.1595458984,88218.36511230469,31252.3426361084,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (30:2),PI,57167.76382446289,143986.91137695312,71919.70523071289,194998.89129638672,156343.85192871094,42494.04316711426,277075.22009277344,60748.84426879883,26717.401832580566,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (30:3),PI,51319.023597717285,109444.92803955078,51084.623390197754,87716.50564575195,105094.50720214844,41790.423416137695,284880.2811279297,40807.643005371094,12583.820892333984,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (30:4),PI,36640.362533569336,91468.20651245117,41576.26301574707,111843.26724243164,96529.42495727539,27713.361820220947,175936.1890258789,34567.262382507324,13999.180976867676,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (32:0),PI,218708.95678710938,657749.2421875,247776.83764648438,610587.3662109375,723884.150390625,206615.61462402344,1239769.111328125,265426.24084472656,166127.35229492188,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (32:1),PI,135429.55010986328,389068.4455566406,159928.25219726562,325165.6232910156,412016.7058105469,115535.96844482422,600169.3464355469,181834.1905517578,78118.56561279297,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (32:2),PI,125726.78869628906,315759.2021484375,152878.86987304688,372531.8212890625,313279.8828125,114936.66833496094,487899.49169921875,127436.02868652344,84482.74609375,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (32:3),PI,42923.62301635742,110269.32904052734,51589.464012145996,100170.46643066406,105056.70690917969,32812.022369384766,292796.983001709,42953.62287902832,19602.881492614746,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (32:4),PI,33564.662353515625,95113.32507324219,39458.28276062012,130662.94848632812,92695.04678344727,30216.602081298828,191921.11346435547,36240.582595825195,12070.380836486816,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (32:5),PI,32142.882469177246,109988.50756835938,44674.88342285156,112007.42672729492,107002.1474609375,30139.002086639404,214950.95556640625,47457.103103637695,14061.300895690918,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (34:0),PI,160812.6309814453,497633.9091796875,247297.8985595703,429655.0107421875,484714.61572265625,184867.2725830078,750011.3701171875,248140.65856933594,143389.2286376953,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (34:1),PI,180641.85342407227,406909.11083984375,200743.69702148438,289293.82275390625,386758.3212890625,180037.67428588867,490293.41796875,152874.99157714844,204035.6396484375,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (34:2),PI,108483.82788085938,269513.2209472656,161926.55029296875,268308.11669921875,278480.2995605469,88253.88592529297,424052.7258300781,135169.51080322266,66810.56463623047,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (34:3),PI,51376.10418701172,141763.18811035156,77424.82516479492,124329.44903564453,151497.01068115234,48439.10354614258,269054.9788208008,85357.48481750488,15855.661148071289,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (34:4),PI,47596.303314208984,118441.20889282227,72261.94543457031,133409.7520751953,124529.91101074219,34062.12233734131,216029.43759155273,66419.88376617432,18901.501472473145,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (34:5),PI,52534.443283081055,163147.5499267578,78724.90550231934,235341.37692260742,156895.99096679688,37804.122482299805,456465.31817626953,43908.30332946777,84625.22752380371,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (34:6),PI,55215.804107666016,173696.5704345703,73774.4048461914,175234.43237304688,168557.47290039062,51098.46388244629,331525.9248046875,91262.90644836426,22721.641708374023,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (36:0),PI,119847.16888427734,331884.1223144531,190111.53192138672,282708.7385253906,341751.5075683594,181021.89260864258,659767.9252929688,194901.95239257812,71532.24475097656,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (36:1),PI,95316.5066986084,247962.37731933594,195842.1941833496,160514.61029052734,223442.255859375,127429.18840026855,365907.4044189453,127328.59063720703,23389.821807861328,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (36:2),PI,132938.2300415039,271711.16076660156,208397.7163696289,199879.45178222656,243093.7393798828,82532.34582519531,389979.9064941406,137100.26823425293,33909.982345581055,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (36:3),PI,94213.88801574707,191156.51391601562,135334.94927978516,139898.92932128906,167819.87286376953,85265.48631286621,272626.4204711914,98165.22522735596,23126.54150390625,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (36:4),PI,167821.61247253418,323986.3432006836,233672.5976638794,216907.53381347656,226266.4741821289,134540.00984954834,406214.6749267578,152675.7706298828,17909.021087646484,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (36:5),PI,41294.163429260254,96134.82653808594,61814.34351348877,112545.36834716797,92459.20761108398,31532.242469787598,168924.51190185547,45349.163513183594,14904.641059875488,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (36:6),PI,47425.963565826416,124824.548828125,88415.32632446289,143235.87091064453,130765.22778320312,65955.68385314941,233163.13568115234,72307.90559387207,20264.421310424805,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (36:7),PI,94168.0668182373,164787.03192138672,109239.74740600586,131157.40997314453,167791.7723388672,99479.76586914062,305901.8006591797,88912.94592285156,29079.441650390625,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (36:8),PI,78546.14546966553,165993.6719970703,110511.44845581055,175002.29370117188,171025.25036621094,91508.58554077148,288180.79986572266,94950.42822265625,33698.0419921875,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (38:0) | PIp (40:6),PI,179598.22499847412,318707.19396972656,198120.17317199707,220511.04531860352,367580.1209716797,139956.02994918823,760299.7851867676,210495.07597351074,22417.021476745605,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (38:1),PI,94577.80738830566,194741.4130859375,195150.5329284668,114642.88690185547,167045.39080810547,76663.14553833008,241488.99963378906,87550.62724304199,13749.340950012207,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (38:2),PI,84695.44473266602,143478.10931396484,96591.52603149414,115235.28833007812,126410.62841796875,75660.80564117432,190959.81604003906,82251.16664123535,14394.901138305664,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (38:3),PI,103931.16842651367,177545.45245361328,143792.42993927002,125748.62789916992,137904.51049804688,86736.866065979,241076.79934692383,113721.34677886963,11812.400829315186,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (38:4),PI,497449.17375946045,733465.1047973633,580352.7182769775,475424.06048583984,423237.2967529297,482339.82524108887,737519.737121582,449398.9818496704,14719.181060791016,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (38:5),PI,182710.21258544922,295154.84490966797,219984.87490844727,221520.01300048828,219203.4541015625,146747.13148498535,351072.28427124023,115115.62773132324,13214.040950775146,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (38:6),PI,100776.92660522461,273590.5001220703,443483.75274658203,175831.15185546875,290463.78033447266,101072.80670166016,299475.1820678711,240000.81925964355,19836.60137939453,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (38:7),PI,875462.5455322266,2002109.792175293,3191525.4999694824,1299149.878540039,2572249.9302368164,1684534.1083526611,350556.4214477539,2336523.4484710693,23601.92147064209,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (38:8),PI,106758.42607116699,212244.15661621094,192990.19385528564,136083.73083496094,187996.05212402344,80599.08560180664,302378.4443359375,94611.96795654297,18501.201377868652,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (38:9),PI,47614.10355377197,144586.07165527344,113304.82685852051,94550.84585571289,131621.22802734375,54255.944831848145,203879.9539794922,72504.2445602417,21950.98166656494,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (40:0),PI,14127795.697753906,14668621.924560547,5838348.019378662,8292976.684143066,21852816.866333008,4134748.719268799,38993169.908203125,15941658.962844849,61878.52436065674,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (40:1),PI,118668.90879058838,161892.64935302734,101800.60771179199,100520.42834472656,181697.2693786621,48709.72370529175,373304.4896850586,122096.5298576355,13946.52087020874,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (40:10),PI,56808.94436645508,90005.68594360352,119916.02759552002,65538.14460754395,89479.28604125977,40296.562911987305,154231.79125976562,53669.32402038574,12439.980823516846,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (40:2),PI,100660.36643981934,133264.9494934082,182788.1738128662,96787.04666137695,137502.9698791504,73247.46424865723,325446.20220947266,78418.24392700195,12092.120777130127,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (40:3),PI,63052.004791259766,96968.14782714844,82124.26598358154,103104.14736938477,96215.36682128906,36377.6423034668,183318.11267089844,58461.38441467285,13472.560974121094,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (40:4),PI,150347.3920097351,346377.52618408203,145528.45109558105,203604.29594421387,309335.1024169922,114898.40606689453,426177.89697265625,262597.11505126953,17344.781272888184,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (40:5),PI,87978.14711761475,149689.13006591797,120978.32783508301,105235.34652709961,140269.94998168945,80207.16415405273,257852.6167602539,97324.80491638184,37833.04290008545,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (40:6),PI,110582.08786010742,217596.97314453125,172517.49186706543,137273.20837402344,185464.19232177734,135112.7474822998,316560.97869873047,125266.22897338867,47996.50350570679,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (40:7),PI,98580.806640625,185967.39642333984,132422.69073486328,106624.00616455078,156457.15100097656,58945.84375,267806.1558227539,88025.08534240723,19037.721229553223,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
PI (40:8),PI,70272.46495056152,159804.57275390625,144124.91081237793,98614.54760742188,122853.95013427734,63240.52406311035,216048.0164794922,71727.56536865234,17246.20118713379,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
