Lipid,Class,AK0135,AK0139,AK0140,AK0142,AK0157,AK0161,AK0169,AK0170,AK0200,AK0202,AK0204,AK0141,AK0144,AK0145,AK0147,AK0154,AK0155,AK0164,AK0166,AK0168,AK0174,AK0175,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
PS (30:2),PS,253502.5770263672,318693.1444091797,183630.3115234375,165194.40911865234,165036.29077148438,301767.40466308594,257534.1572265625,249517.36071777344,301964.3845214844,194687.39556884766,284429.8621826172,382514.94689941406,143219.15118408203,309192.8669433594,136241.4698486328,181459.23114013672,170137.87341308594,293934.4172363281,146450.64947509766,184913.63189697266,300172.72283935547,188144.91638183594,72291.32513427734,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (30:3),PS,302678.98303222656,427401.0635986328,182253.8960571289,149556.76953125,141959.38916015625,288919.8996582031,269785.05993652344,213577.81671142578,369109.76123046875,225547.5958251953,441554.10217285156,362274.0412597656,140237.17059326172,326226.18377685547,127819.29016113281,121755.2095336914,162699.13189697266,237065.43591308594,175653.95281982422,220518.75665283203,438180.0073852539,214247.07415771484,42302.06268310547,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (30:4),PS,141480.80892944336,176117.43133544922,100790.90710449219,90829.2268371582,90252.96691894531,169356.43084716797,148929.4715270996,131976.54998779297,171763.3129272461,121384.62832641602,172330.0922241211,211140.51641845703,86290.22491455078,163996.45098876953,73784.20495605469,92272.0259399414,95885.44686889648,172231.61322021484,79562.48645019531,108775.56591796875,164301.9497680664,109826.6480102539,36503.80261230469,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (32:0),PS,301644.34228515625,391373.3465576172,222659.67553710938,192689.07360839844,220873.755859375,336202.724609375,297943.2841796875,304217.86572265625,365003.28942871094,240491.9962158203,366844.40625,431369.1062011719,184330.99096679688,379901.64892578125,209273.5927734375,240356.2364501953,202224.03552246094,346652.1848144531,198323.9736328125,265821.49865722656,369898.18884277344,229535.13732910156,79251.32580566406,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (32:1),PS,339009.4083251953,401219.2468261719,235778.35986328125,201920.3319091797,214334.0733642578,317765.1789550781,328354.28173828125,279615.3376464844,367736.5476074219,231496.17742919922,346481.04431152344,434856.6271972656,216481.11614990234,298276.8635253906,172314.3507080078,171648.63122558594,214226.2335205078,368786.4832763672,215879.33532714844,240132.23834228516,357637.78063964844,241730.97790527344,46530.38330078125,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (32:2),PS,477915.6169433594,814686.8621826172,323738.6965332031,307046.0798339844,358944.4050292969,911706.0678710938,480490.4738769531,599146.4106445312,678789.2099609375,532803.7613525391,543608.0595703125,711036.7589111328,319996.4421386719,774851.6182861328,352036.5115966797,311240.8039550781,298177.8435058594,770188.4772949219,321705.6804199219,388576.2734375,667988.3569335938,439218.29296875,55436.16394042969,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (32:3),PS,295441.72259521484,486723.7829284668,164521.6925048828,145890.10968017578,136054.8914794922,290083.12127685547,269918.4583129883,212258.99517822266,409387.0309448242,228806.35485839844,478687.0275878906,345266.2852783203,130912.76965332031,385461.66705322266,112856.9697265625,146456.2303466797,153339.6886291504,253429.4800415039,169315.13262939453,207490.64990234375,484601.0189819336,209808.45440673828,40933.70300292969,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (32:4),PS,142529.54934692383,179930.71020507812,101326.20718383789,95312.42669677734,97802.48748779297,181359.9130859375,141764.3305053711,139371.40826416016,177888.25219726562,114138.96838378906,179513.09490966797,210259.51483154297,83025.2650756836,217886.13650512695,75056.50579833984,129974.04711914062,91656.52688598633,164564.7719116211,87140.9662475586,124330.34869384766,170572.93139648438,106539.98791503906,36274.12268066406,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (32:5),PS,166286.4917602539,200014.31280517578,135171.9087524414,112067.8070678711,105133.966796875,199652.71362304688,179065.91119384766,156444.69116210938,203236.5542602539,136944.25091552734,1127701.023803711,242119.2979736328,90309.48657226562,165588.45141601562,90207.26544189453,98882.68646240234,116196.74780273438,205961.45349121094,102595.74737548828,189583.31469726562,190061.794921875,127094.3696899414,37987.58270263672,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (34:0),PS,356508.2664794922,447388.29455566406,220456.11267089844,205012.1551513672,210939.5721435547,334611.9206542969,350646.06188964844,255161.21875,394056.9714355469,262319.55908203125,407793.2938232422,426845.66760253906,181817.5928955078,355362.38439941406,173396.37255859375,170787.23193359375,206502.79467773438,345704.4844970703,247166.0391845703,310163.98205566406,412705.8486328125,289278.35876464844,58384.76434326172,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (34:1),PS,425656.65270996094,494402.27209472656,271747.55895996094,253868.30224609375,281297.0968017578,424005.8328857422,431921.3505859375,331467.6042480469,459547.89709472656,294671.0588378906,447669.1511230469,566101.6868896484,262902.4416503906,325236.65979003906,215681.09375,173076.27075195312,237295.6781616211,459130.5174560547,338883.9094238281,363494.5655517578,373010.810546875,341985.52685546875,47011.12353515625,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (34:2),PS,319866.2038574219,424218.92834472656,211592.47344970703,193650.89575195312,212690.41674804688,471884.85369873047,283187.92193603516,377918.06298828125,465424.47619628906,291028.44342041016,396240.3126220703,503469.8955078125,195241.85791015625,375312.6828613281,166308.07110595703,176946.8920288086,212763.873046875,417083.8693847656,213210.4341430664,270266.54052734375,381890.2825317383,273196.8391723633,41762.023010253906,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (34:3),PS,385801.4541015625,501131.1661376953,242967.29681396484,210579.55737304688,212058.27655029297,469469.2759399414,337550.5444946289,354691.44689941406,488825.65771484375,320612.96490478516,452356.9714355469,552454.1597290039,200459.89794921875,368832.1647949219,166176.11248779297,160113.9715576172,235490.57421875,454235.2371826172,231538.55743408203,294441.3193359375,457885.05859375,298854.26177978516,46848.56329345703,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (34:4),PS,339997.30517578125,359015.96337890625,219313.61486816406,178087.09204101562,174186.67028808594,423709.9685058594,280214.38049316406,274922.1376953125,341228.9637451172,235285.6590576172,301011.38146972656,424059.2268066406,218357.11499023438,309805.77966308594,161505.03344726562,307625.541015625,236451.1768798828,357349.9833984375,207014.81518554688,278475.94091796875,559549.0151367188,248680.89624023438,59999.784606933594,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (34:5),PS,268935.1193847656,310780.66369628906,203167.11657714844,177835.77294921875,174644.67236328125,382035.4443359375,248584.4150390625,284713.5809326172,294594.95849609375,219390.82067871094,289824.94580078125,340854.35974121094,190264.81311035156,434462.0593261719,178997.45336914062,381905.7463378906,213884.9168701172,326417.82653808594,196246.0740966797,317171.6259765625,457717.91455078125,213670.71533203125,87353.44641113281,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (34:5)_2,PS,287170.8015136719,318890.42529296875,208036.71362304688,173638.51171875,174821.8729248047,437710.4133300781,250794.66052246094,283273.3975830078,299049.8425292969,221053.89306640625,286733.7419433594,339185.80194091797,237889.59887695312,433991.1251220703,194016.8741455078,452685.552734375,235462.89819335938,325242.5031738281,221254.87255859375,343542.5686035156,604333.4614257812,224924.59606933594,83305.90612792969,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (34:6),PS,290074.68115234375,385093.8493652344,221477.8544921875,199761.23413085938,198978.71215820312,334497.34716796875,299503.7998046875,296161.37744140625,352376.9641113281,242188.40063476562,544595.9892578125,384168.3298339844,184907.03247070312,375526.2067871094,179484.59399414062,224362.51708984375,211124.05493164062,323392.767578125,197111.85424804688,244000.77783203125,358349.0861816406,242715.69604492188,111693.90771484375,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (36:0),PS,594087.5795898438,687576.2023925781,394780.2087402344,352507.1435546875,363988.42236328125,612319.5441894531,733827.8132324219,473694.8311767578,640511.0327148438,423604.23291015625,624432.2619628906,911577.7873535156,301070.11877441406,479018.47326660156,267844.71423339844,258447.0219116211,348799.0417480469,761343.2160644531,399709.7312011719,500699.8321533203,527142.2978515625,581737.2639160156,62593.28466796875,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (36:1),PS,1722052.9981689453,1717619.0390625,1070489.873046875,996815.1701660156,1060726.7822265625,926506.7861328125,2813725.91796875,756663.4958496094,1211875.1494140625,782949.1909179688,1316162.5126953125,2095564.9514160156,1090844.7570800781,667882.4416503906,898067.5639648438,576934.5593261719,651010.9047851562,2171556.650390625,1920753.119140625,1925525.9990234375,685682.234375,2802368.8125,76853.38525390625,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (36:2),PS,866823.1395263672,897848.8630371094,563998.6799316406,529736.6235351562,557646.19921875,698945.7286376953,1015644.4921875,529353.7806396484,751548.2321777344,468100.8994140625,769619.8876953125,1151969.586303711,508393.91442871094,512805.91076660156,445667.6778564453,317839.58239746094,450301.9130859375,1022672.1303710938,731175.6123046875,733479.7553710938,595020.6749267578,924142.423828125,61074.124572753906,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (36:3),PS,482047.4696044922,527337.1094970703,346202.82177734375,303914.14025878906,294554.9748535156,445315.9294433594,524426.7777099609,336928.2653808594,451467.9763183594,309051.7424316406,401726.412109375,696553.501953125,244943.79669189453,347185.5480957031,216804.93408203125,200520.09442138672,298273.3212890625,606601.3383789062,298357.58502197266,333817.6237182617,419364.2062988281,383498.10552978516,47204.22344970703,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (36:4),PS,326519.64337158203,372734.06384277344,244068.5362548828,201042.97137451172,197897.6951904297,315426.26025390625,352543.96337890625,265557.9002685547,344344.18212890625,230901.33447265625,313016.1202392578,476326.0985107422,167448.51098632812,256405.87951660156,142864.62841796875,132486.41040039062,185735.49194335938,382825.76330566406,209150.55541992188,234648.19653320312,316230.5425415039,227709.29919433594,48313.88342285156,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (36:5),PS,208466.63671875,253624.357421875,154324.37103271484,130973.94903564453,131573.88891601562,242488.3974609375,212705.5166015625,191052.9546508789,235814.09887695312,163203.05297851562,223074.9561767578,316541.96057128906,111021.96807861328,237507.53399658203,109479.52764892578,152023.19165039062,136527.62896728516,259684.46130371094,126779.26867675781,160375.75323486328,212443.57580566406,156305.1923828125,40359.063079833984,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (36:6),PS,252341.8759765625,306562.4826660156,174077.5145263672,154751.78936767578,158965.18817138672,288063.9178466797,245481.79425048828,224619.3572998047,299702.97845458984,202475.61206054688,283095.5236816406,362810.0269165039,140838.14990234375,287445.7594604492,124025.36895751953,168814.1732788086,164732.43157958984,304036.43865966797,153805.73223876953,197085.57635498047,267855.47912597656,209667.19512939453,41479.28302001953,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (36:7),PS,422301.8087158203,499926.3332519531,274377.7004394531,253299.88275146484,255497.259765625,465161.41442871094,426155.0255126953,352017.02575683594,482745.49865722656,332017.45837402344,471150.53857421875,563997.7789306641,229626.83618164062,378493.7891845703,199025.494140625,182528.57354736328,263753.18084716797,465498.68505859375,272795.435546875,352797.00256347656,443419.05139160156,359101.4616699219,51928.94384765625,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (36:8),PS,556005.4957275391,700856.6541748047,367731.52209472656,349831.82385253906,370372.40625,750319.6031494141,550352.2403564453,533622.0230712891,656001.8111572266,459285.0908203125,571123.2202148438,785317.0556640625,324492.5828857422,582460.8419799805,307818.5047607422,267466.3182373047,337734.38342285156,734558.4033203125,370725.4279785156,441498.5153808594,563830.7352905273,482023.4306640625,53058.48352050781,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (38:0),PS,722258.4672241211,790790.8956298828,539152.1984863281,475265.05725097656,423066.3088378906,730095.5250244141,913138.1286621094,533727.20703125,704664.1130371094,490070.09509277344,621830.0622558594,1088141.6020507812,353998.86364746094,523406.79138183594,326425.6066894531,273269.236328125,427261.44384765625,940241.7215576172,432140.3465576172,517526.55615234375,624266.5054321289,598137.8286132812,53530.403869628906,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (38:1),PS,1345021.7701416016,1237210.775756836,1042446.9038085938,935935.3774414062,912082.5703125,944537.5446777344,1943980.6708984375,922251.9193115234,1036863.8332519531,722160.8132324219,853512.5629882812,1751535.5690917969,887868.8607177734,768875.3665771484,805987.8498535156,547040.9536132812,693451.4957275391,1604239.8588867188,1204522.0620117188,1227276.4719238281,863325.1611328125,1454367.84765625,56040.343994140625,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (38:2),PS,1960881.3709716797,2112955.668334961,1616769.9971923828,1455078.1854248047,1623717.360961914,1998928.8729248047,1997649.0322265625,2300751.8978271484,2124746.6540527344,1394286.9309082031,1410265.2846679688,2511670.424194336,1642534.4206542969,1878647.3690795898,1505536.234375,1044064.741027832,1213458.4367675781,2542215.8051757812,1717959.3898925781,1720615.4404296875,2003529.799255371,1933668.14453125,49190.86364746094,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (38:3),PS,524307.2984619141,433856.4895019531,390829.60400390625,380237.43310546875,386053.02673339844,339088.82830810547,585991.1695556641,273735.8391113281,381060.75061035156,231486.57739257812,372381.56591796875,550701.1950683594,361914.9104614258,280421.3406982422,345344.26751708984,238815.85876464844,258964.0775756836,541261.9636230469,516569.6494140625,545257.5627441406,301599.65826416016,560319.5145263672,40466.62286376953,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (38:4),PS,670497.4663085938,754242.2578125,410558.6677246094,366593.0291748047,417260.724609375,461835.72900390625,782265.6552734375,431809.77197265625,689484.3012695312,370287.787109375,811907.5610351562,907508.1550292969,400516.0106201172,469805.93908691406,324543.54357910156,257984.99841308594,245087.13647460938,678848.4704589844,676570.890625,612865.4448242188,429620.9714355469,566599.2963867188,56082.003662109375,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
PS (38:5),PS,380293.20471191406,375495.9822998047,270825.7595214844,248211.2147216797,255554.50134277344,359608.4091796875,428885.6063232422,274460.4245605469,341431.6239013672,236593.75842285156,353239.0266113281,499313.1317138672,216706.59649658203,262381.4597167969,204362.33520507812,179762.2319946289,228763.0947265625,402538.5856933594,276760.7204589844,331549.9060058594,288039.14013671875,306210.86169433594,53100.44366455078,Genotype: cKO,Genotype: WT,Genotype: cKO vs Genotype: WTExtra Name,11,11,Blank-1x
