Lipid,Class,AK0142,AK0170,AK0200,AK0202,AK0144,AK0145,AK0147,AK0164,AK0166,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
PI (40:8),PI,172736.57299804688,169435.39276123047,59035.06466674805,60820.484634399414,57774.06336975098,183767.1528930664,101159.52667236328,298146.341796875,48836.82346343994,17246.20118713379,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (40:9),PI,90770.626953125,119100.7689819336,46936.64277648926,52708.36362838745,34379.502098083496,153436.76983642578,67129.74432373047,178679.6112060547,29947.961990356445,12122.220916748047,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (42:0),PI,67767.68496704102,102888.30792236328,56106.82369995117,47295.98383331299,34315.58221435547,112572.10736083984,54748.88366699219,134872.48986816406,24659.701808929443,11593.840816497803,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (42:1),PI,64517.92419433594,96317.62704467773,45413.60300064087,39374.942558288574,29532.722457885742,101908.40737915039,47115.683532714844,122173.78991699219,23595.121711730957,9612.860683441162,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (42:10),PI,79320.88497924805,148927.17150878906,80796.60668563843,59090.524211883545,33805.92250061035,181117.67279052734,65589.1845703125,167577.45336914062,33524.562507629395,10673.240669250488,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (42:11),PI,198999.01126098633,574940.0614624023,297096.44163513184,215264.11576080322,79650.08415985107,503398.78479003906,177958.29162597656,455461.4379272461,48629.52313232422,11494.880847930908,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (42:3),PI,176184.8291015625,328334.90673828125,278035.18003845215,124594.88994598389,112772.36546325684,269837.53826904297,118809.60763549805,372208.206451416,63134.10385131836,34692.743087768555,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (42:4),PI,63910.12435913086,99871.56774902344,38731.482566833496,40981.76303100586,24087.721702575684,107303.6869506836,49327.98327636719,132050.20782470703,21856.041511535645,12828.10087966919,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (42:5),PI,77637.70544433594,118436.30822753906,59858.824073791504,48631.78379058838,34497.22227478027,119782.64978027344,53975.8232421875,156678.23165893555,26192.20231628418,12735.600891113281,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (42:6),PI,93047.08666992188,147354.47064208984,63023.30443572998,72178.48515319824,40412.92237854004,150579.22912597656,67378.28469848633,185374.93463134766,27408.222480773926,12389.4609375,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (42:7),PI,89814.96612548828,146258.0298461914,67430.90431213379,59999.3645324707,36991.003005981445,136106.70947265625,72026.76531982422,175039.09350585938,29973.782348632812,18616.02131652832,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (42:8),PI,86199.30560302734,136221.7495727539,56945.58459472656,58278.10368347168,39081.1632232666,150969.95080566406,67289.50427246094,168098.3740234375,27048.721405029297,11058.120830535889,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (42:9),PI,69768.50485229492,116275.46899414062,53060.06344604492,46105.92297363281,33780.90200805664,122733.08764648438,54458.763580322266,146642.32949829102,26527.981716156006,11605.100746154785,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (44:0),PI,47223.283264160156,72385.4253540039,42455.70310211182,33978.58223724365,21935.20152282715,93344.14672851562,41456.96287536621,92525.54635620117,19636.381469726562,8728.460624694824,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (44:1),PI,45904.76356506348,70226.08413696289,34758.36285018921,32818.28244781494,23485.641677856445,73982.6855430603,35099.56287384033,91545.3272781372,16305.941082000732,9767.280708312988,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (44:10),PI,57911.70425415039,85969.16567993164,45520.78327178955,39037.82275390625,21395.681663513184,118573.08703613281,44396.42306518555,113145.30928039551,23720.821823120117,10810.82080078125,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (44:12),PI,67459.04455566406,108072.4482421875,56368.70384979248,45595.98274230957,28621.26214981079,116293.1286315918,45768.24331665039,142073.29028320312,19898.161460876465,12317.200798034668,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (44:2),PI,47416.34281921387,68000.42427062988,30739.722522735596,32782.042667388916,21347.901485443115,75049.26542663574,35956.54253387451,89750.18626022339,17654.941371917725,8770.920696258545,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (44:3),PI,49816.12348937988,80044.36598205566,43383.98303985596,36722.38230895996,22743.581314086914,91771.90560913086,37277.42236328125,108569.42865371704,16914.68132019043,8708.520626068115,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (44:4),PI,50531.44340515137,85664.68545532227,41880.80267715454,40037.60274505615,21022.961601257324,92927.54653930664,38115.922454833984,116640.48724365234,16863.60105895996,9264.86067199707,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (44:5),PI,49578.38375854492,75766.365234375,43978.88333892822,36243.06274032593,23088.781646728516,88722.94668579102,36252.502601623535,105466.76655578613,17563.281299591064,10304.460750579834,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (44:6),PI,56746.80415344238,84786.9461517334,44396.962730407715,40604.14281463623,25334.801486968994,94849.76623535156,43403.94290161133,111973.94647216797,20334.541526794434,9200.840602874756,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (44:7),PI,65964.82406616211,90847.22579956055,51740.80422973633,46152.42352294922,31291.70221710205,107467.60893249512,56769.16329956055,127922.84812927246,24402.361770629883,12598.940963745117,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PI (44:8),PI,56338.96337890625,83389.80572509766,41921.42314147949,41336.94267272949,27020.7218170166,93448.30712890625,43568.6630859375,107313.26747131348,20779.441604614258,9134.44063949585,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIo (18:0),PI,5516176.008544922,6553666.343994141,3125938.344848633,4130138.6772460938,2803580.8168945312,4770159.7529296875,5725914.8701171875,6683242.051269531,2646636.4432373047,73936.90509033203,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIo (20:5),PI,349837.3486328125,487633.05712890625,212745.87744140625,194975.60928344727,199539.19885253906,410549.27282714844,434741.02575683594,556968.5306396484,139513.14979553223,303411.39541625977,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIo (28:0),PI,209572.09252929688,313939.4666748047,122943.14701843262,89008.8461303711,58095.24426269531,472676.8319091797,161632.8720703125,400161.4677734375,49191.743881225586,20648.86148071289,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIo (30:0),PI,225296.814453125,366905.5466308594,148522.84991455078,91123.18658447266,77468.96496582031,441564.7736816406,195534.7119140625,384811.7624511719,56499.80368041992,40825.44287109375,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIo (30:1),PI,292833.6239013672,524260.4151611328,240352.15826416016,144266.24842834473,109931.20858764648,787507.7919921875,229317.79559326172,617366.0303955078,73924.1254272461,22481.241493225098,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIo (32:0),PI,294330.38134765625,555294.8395996094,144195.61004638672,125932.11004638672,123414.34814453125,487388.29150390625,318816.4404296875,447375.7102050781,82134.76586914062,65905.72479248047,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (32:1), PIp (32:0)",PI,206134.3741455078,392532.9249267578,141290.2501525879,95976.06671142578,87232.40658569336,485683.4353027344,178089.47436523438,405403.0686035156,71152.14535522461,26491.121826171875,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIo (34:0),PI,236933.65795898438,455305.9002685547,112719.34887695312,149680.45092773438,103252.78649902344,473320.2980957031,251551.56115722656,416017.388671875,65075.94448852539,47303.263244628906,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (34:1), PIp (34:0)",PI,306717.6639404297,733299.8247070312,124806.16897583008,183457.21044921875,171456.41285705566,751100.400390625,323115.44299316406,613756.7730712891,63928.08465576172,32186.68197631836,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (34:3), PIp (34:2)",PI,117790.00817871094,220956.63745117188,68358.8649597168,62505.58445739746,68606.56398391724,282706.35998535156,115064.76876831055,220353.2944946289,31464.822273254395,13664.821102142334,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (34:4), PIp (34:3)",PI,106976.60760498047,170304.09197998047,42173.18299865723,45659.763359069824,54230.26280212402,225008.54135131836,90820.04718017578,191610.99334716797,28784.362129211426,11936.740810394287,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIo (36:0),PI,138586.6483154297,242575.8367919922,109278.80752563477,104682.16818237305,72143.5443572998,242418.53649902344,131027.3076171875,265746.75842285156,38158.50262451172,23477.381713867188,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (36:1), PIp (36:0)",PI,156144.55200195312,248570.07873535156,91286.88586425781,88849.22651672363,75775.08596801758,277536.2431640625,143122.91149902344,280972.1417236328,42693.10358428955,28070.68194580078,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (36:2), PIp (36:1)",PI,130590.6890258789,214499.45727539062,94642.22520446777,86124.0866394043,66899.90548706055,220415.61614990234,110602.84753417969,255794.64044189453,32493.24237060547,17265.601135253906,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (36:3), PIp (36:2)",PI,163948.29125976562,259079.1011352539,73036.86515808105,96290.66752624512,71397.02447509766,293449.6985473633,123685.86953735352,359112.7233276367,56490.564292907715,11293.180721282959,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (36:4), PIp (36:3)",PI,136212.06903076172,200648.95703125,47513.603229522705,87004.14671325684,55262.64414215088,225895.97552490234,97987.64682006836,289060.21881103516,32661.182041168213,20704.501609802246,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (36:5), PIp (36:4)",PI,97713.34796142578,158487.8701171875,47694.4841003418,54214.48440551758,47445.18295288086,171286.232421875,83884.18649291992,190834.1531982422,22388.70135498047,16265.221206665039,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (38:1), PIp (38:0)",PI,187071.41271972656,237723.2987060547,91668.94686126709,104724.70697021484,85178.72731018066,255947.5174560547,129388.22943115234,386312.92333984375,61467.32434844971,19669.121208190918,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (38:2), PIp (38:1)",PI,130893.82897949219,175567.3539428711,82228.66589355469,71732.80471801758,45721.72315597534,180273.57104492188,97993.78799438477,259870.09765625,43547.70278930664,18742.00132751465,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (38:3), PIp (38:2)",PI,118461.04943847656,155910.41021728516,62310.764640808105,64893.92478942871,52705.06376647949,180799.85430908203,89801.84729003906,223503.47747802734,38628.98268890381,16263.581161499023,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (38:4), PIp (38:3)",PI,163842.04864501953,157394.2507019043,73976.44459533691,53810.883850097656,78048.80591583252,273984.10052490234,130537.52783203125,238615.53509521484,61746.62535095215,16753.38136291504,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (38:5), PIp (38:4)",PI,143426.17083740234,200788.45220947266,66132.96477508545,86873.08628845215,71658.16468811035,243840.05535888672,118533.86862182617,256148.37982177734,75736.38525390625,16392.181037902832,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (38:6), PIp (38:5)",PI,132460.48895263672,229562.4930419922,64646.28402709961,102193.36807250977,70644.02559661865,258488.1552734375,113584.1078491211,277827.8197631836,59361.14453125,25002.921630859375,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (40:1), PIp (40:0)",PI,158215.73095703125,170768.5323486328,74008.34463500977,81692.4055480957,55066.44317626953,173372.55352783203,97006.88598632812,271072.7353515625,45853.88367462158,16029.321128845215,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (40:2), PIp (40:1)",PI,82069.16632080078,115765.40869140625,49086.26364135742,51710.94344329834,36701.20217895508,141436.9315185547,67506.1643371582,173110.3126220703,23051.16174697876,13878.920936584473,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (40:3), PIp (40:2)",PI,85773.42681884766,121620.16943359375,48903.483238220215,49990.00386810303,40513.22264099121,123328.98828125,63736.484466552734,155960.19177246094,26540.021812438965,12801.380916595459,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (40:4), PIp (40:3)",PI,105430.96643066406,199840.41583251953,81458.80515289307,84050.80551147461,43847.78276062012,234562.6788330078,88331.50653076172,222571.37567138672,43424.5224571228,16215.521347045898,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (40:5), PIp (40:4)",PI,929229.1578369141,3638184.9470214844,1417036.0946655273,598445.4321594238,350889.2542114258,3802736.1381835938,1076222.825805664,2230980.6020507812,214662.97387695312,39443.00280761719,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
"PIo (40:6), PIp (40:5)",PI,15160026.5178833,49895611.158569336,23233108.128356934,19312869.8873291,5284522.486839294,52573861.8918457,18418637.444213867,34899052.09082031,3396824.1035118103,18200.381225585938,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIo (40:7),PI,149106.76953125,188579.45672607422,93666.96670532227,79269.92588806152,58386.444107055664,203578.65399169922,106257.42877197266,281887.4231567383,48406.72371673584,20132.301483154297,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIo (42:0),PI,82710.24658203125,134357.60906982422,67077.46496582031,51773.52360534668,42144.8835067749,129028.56964111328,65893.78521728516,163982.33203125,31848.982215881348,14549.860954284668,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIo (42:1),PI,77014.44616699219,119907.64889526367,48640.083740234375,48627.302963256836,33659.78227233887,135262.5887451172,62241.74432373047,145346.50909423828,28328.602249145508,14856.64111328125,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIo (42:2),PI,66172.5241394043,97634.28582763672,41276.68357086182,47582.50382614136,29229.4818649292,112495.267578125,49756.76382446289,129743.73016357422,23889.401611328125,11491.300918579102,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIo (42:4),PI,142648.85028076172,359452.82415771484,181412.55347824097,123422.88808441162,47927.42277908325,316022.6217651367,117057.44966125488,305621.1484375,30269.9421043396,11832.28092956543,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIo (42:6),PI,1583212.5514526367,6080152.11340332,3104774.723876953,1786963.4495697021,430699.9510040283,4733123.54888916,1473574.522857666,4409186.042907715,320021.423248291,18925.90129852295,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIp (20:0),PI,245768.57470703125,436701.8298339844,231864.95977783203,186721.25164794922,129060.67153930664,488515.5595703125,249146.9765625,419640.8029785156,106837.04672241211,57422.4846496582,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIp (28:0),PI,418024.75,662258.1799926758,271703.75842285156,162568.43124389648,113995.80870056152,827992.1060791016,286042.9853515625,876177.299621582,74519.72525024414,11081.920932769775,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIp (30:1),PI,176180.5718383789,228287.91510009766,48312.38362121582,48312.9434967041,48470.7635345459,247509.00079345703,184608.11477661133,274436.6809082031,32279.741912841797,83252.66745758057,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
PIp (32:1),PI,106107.80822753906,193681.01126098633,45363.78282165527,44642.622955322266,30181.18229675293,207840.05200195312,88629.40631103516,217003.91430664062,25447.48179626465,20496.121353149414,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
