lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023
PGo (32:1),-0.04847249496324876,6.225447501975532,0.005809275783576595,0.9392451809090406,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,40229.84280395508,42881.66279602051,33496.522384643555,38855.72317504883,40278.74264526367,40180.48254394531,36412.56280517578
PGo (34:0),-0.024459832637390315,7.8021016912280565,0.0014793724951687182,0.96931884099083,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,128321.01022338869,135868.2508239746,102070.90728759766,111612.10733032228,129640.26983642578,129005.35140991212,83248.26483154297
PGo (34:2),0.022730919560071946,6.786508050553476,0.0012775956195127947,0.9714869089473653,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,60302.724853515625,65990.22528076172,56021.904296875,58538.74411010742,60914.184509277344,58075.86437988281,43904.3034362793
PGo (34:3),-0.02268607717190668,6.584040722428361,0.0012725481425945873,0.9715432649794539,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,53857.564025878906,52954.72299194336,46056.12310791016,51776.42431640625,55654.40444946289,46732.243255615234,42189.14324951172
PGo (34:4),0.09915750020195352,6.590171156717611,0.024306710929408837,0.8761070397543501,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,53593.7038269043,63367.7841796875,46951.283203125,49149.02374267578,51076.18356323242,50440.663665771484,38706.40280151367
PGo (36:0),0.04485387508326114,6.822543401596901,0.0049744806383387186,0.943771824927935,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,63629.76483154297,79160.86572265625,53702.4228515625,62443.60369873047,64263.56329345703,59897.085052490234,34644.582427978516
PGo (36:1),-0.2748782130008942,8.65029578730758,0.18655467205644527,0.6657997385521547,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,247066.5167236328,250484.4373779297,158368.81091308594,285783.7366333008,224637.09796142575,266618.97576904297,53039.72396850586
PGo (36:2),-0.015371356231396419,6.736371958170333,5.842322152034285e-4,0.9807162929438651,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,56512.80432128906,65957.4048461914,51647.28350830078,53417.90362548828,62212.984130859375,58624.18405151367,42934.363037109375
PGo (36:4),0.0378834522846982,6.685721358302848,0.00354853687611012,0.9524984335016922,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,59408.964294433594,64048.38543701172,50522.243591308594,52028.80285644531,60861.964111328125,55364.96389770508,36157.40249633789
PGo (36:5),-0.003615107460117444,6.58586648407926,3.231490472899168e-5,0.9954643538831894,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,53124.08419799805,58666.144622802734,44592.40353393555,49421.10395812988,54335.72375488281,51333.34359741211,40131.24282836914
PGo (38:0),0.048044509688706986,8.06345960314637,0.0057075005970546044,0.9397787066054217,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,149665.1717529297,225616.93603515625,122536.26745605467,143249.34857177734,152169.31298828125,173180.0138244629,38564.10284423828
PGo (38:1),0.41904123226896506,7.109496950241057,0.4326751688272453,0.5106791948013817,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,82742.646728515625,133930.70724487305,59357.52423095703,66932.4848022461,65572.30456542969,65872.94485473633,41037.882232666016
PGo (38:2),0.0870322183837701,7.226390775476571,0.018726866856923152,0.89115240985551,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,80400.4850769043,127758.4096069336,60925.62493896485,77546.48443603516,84578.005615234375,82885.78546142578,44233.76318359375
PGo (38:3),-0.13381101973965526,7.3303730270766065,0.0442588495752716,0.8333727607693514,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,89020.306640625,112508.64770507812,65254.14389038086,102217.14749145508,94767.346923828125,87379.40594482422,43287.62268066406
PGo (38:4),0.1838070621312345,7.140436535421413,0.08348342399403919,0.7726311328640735,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,86288.885986328125,106569.74841308594,60189.08485412598,66897.48486328125,80640.86560058594,71416.92556762695,49617.46328735352
PGo (38:6),-0.08019847431685515,6.726379799659737,0.01590154695918501,0.8996517098825308,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,58258.84442138672,61348.92376708984,49832.44323730469,54999.484130859375,63028.8639831543,60036.14419555664,40650.76266479492
PGo (40:0),0.3054202691780541,7.517589710916719,0.2302291090345534,0.6313539996236885,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,113656.3077392578,172388.4330444336,72098.88464355469,100427.04815673828,93013.345458984375,84274.74530029297,47382.54318237305
PGo (40:1),0.3498840194865279,7.22333976020346,0.3019656408711171,0.5826527566272445,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,85847.5863647461,153345.0528564453,57194.32369995117,76822.50582885742,73884.94479370117,70736.5443725586,42035.14306640625
PGo (40:2),0.1514415040043199,6.967363457269651,0.05668360633626432,0.8118165707651838,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,69309.84518432617,95579.02551269533,55909.424713134766,61305.5849609375,67165.044921875,65676.56460571289,47293.36334228515
PGo (40:4),0.10803658854892305,6.644779654879121,0.028853718682171348,0.8651172319245908,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,62333.62518310547,55863.80374145508,51710.00289916992,53854.50396728515,53457.72344970703,49574.54382324219,37771.54263305664
PGo (40:5),-0.001364278877435962,6.651350394298304,4.602203944159555e-6,0.9982883196756609,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,56090.04382324219,58707.40432739258,47556.10363769531,49527.46350097656,55823.5442199707,56264.34368896485,43497.00296020508
PGo (40:6),0.14205998881511292,7.844078746142499,0.04988198098612884,0.8232687629582305,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,124338.0100402832,139171.39129638672,115460.04870605467,106125.02682495116,115162.54913330078,119155.5092163086,117214.88705444336
PGo (40:9),-0.7167017985464783,8.675179436471986,1.2573099837704829,0.2621608887940643,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,167735.97296142578,256948.5548095703,149640.19229125977,247498.19506835935,232130.27764892575,444719.8696899414,40586.04315185547
PGo (42:0),-0.08256297803029294,6.499055934667389,0.016852725731951068,0.8967103830664803,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,46376.1630859375,53598.783752441406,44023.30294799805,50446.10366821289,51210.94323730469,48612.52342224121,36547.522888183594
PGo (42:1),-0.05424747035939642,6.603005009411194,0.007276027429270471,0.9320231831113145,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,54177.98431396485,58719.50421142578,44522.72332763672,52096.18359375,56030.16375732422,53552.804290771484,37186.402770996094
PGo (42:2),0.008227569990126677,7.2813313528333365,1.673840775993085e-4,0.9896774970027494,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,85813.08630371094,98590.68591308594,84137.22714233398,81075.36456298828,93059.50799560548,90816.74588012695,41483.44284057617
PGo (42:4),0.16027011008140427,8.279645417146742,0.06348324041391601,0.8010729040351449,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,167406.58923339844,150553.4921875,128261.83193969728,137700.07131958008,125004.08850097656,133589.42797851562,260236.63716125488
PGo (42:6),0.021116344051504067,7.285346918705922,0.0011025649519069702,0.9735111958324626,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,86113.66668701172,93462.62567138672,75945.42459106445,78712.88482666016,85612.80584716797,85340.52587890625,65426.144622802734
PGp (16:0),-8.516300399767342e-5,7.613199940482294,1.791211445834051e-8,0.9998932142043108,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,102133.8876953125,94788.6279296875,91672.7651977539,95155.78619384766,101443.34777832033,91221.5474243164,126885.62969970705
PGp (20:0),0.05055862265617939,6.262593494292124,0.006320014026641729,0.9366361120371608,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,55105.503662109375,61318.7841796875,1503.000114440918,50748.52404785156,55009.34324645996,1516.7800979614258,51600.16357421875
PGp (28:0),0.12557651719957275,6.695723244328128,0.03898006157623968,0.8434881683699922,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,56178.94364929199,64376.22457885742,59157.10464477539,53166.40361022949,53483.803802490234,56327.744384765625,37398.582275390625
PGp (30:1),-0.13356655825113078,7.0823516424751665,0.04409701963936641,0.8336732115210546,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,76532.5661315918,80888.38494873047,61609.244232177734,78523.48532104492,74333.00527954102,84479.60583496094,41657.723571777344
PGp (34:4),-2.507584420735608e-4,6.540675716060969,1.5547811926808208e-7,0.9996853884303355,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,52125.26397705078,58204.08377075195,41434.70309448242,50230.42370605469,49507.12350463867,49620.623779296875,39228.48287963867
PGp (36:5),-0.02369515734337132,7.469610944631841,0.001388311295968947,0.9702776591611534,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,89280.7474975586,112373.76818847656,85368.2053527832,99507.02731323242,99188.92712402344,86896.5054321289,75559.30596923828
PGp (38:6),0.04783340070569293,8.255438665945837,0.005657458596488141,0.9400427911034597,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,176833.17346191406,204002.79724121097,130913.16845703124,171103.37353515625,179790.9522705078,133670.15032958984,122761.30865478516
PGp (42:2),0.10379957593272443,6.6885384965598345,0.026635381698724814,0.8703582122760622,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,65161.06497192383,58730.64431762695,45530.88333129883,54688.58361816406,50129.403381347656,51375.883697509766,48403.54284667969
PGp (42:4),0.057837228060308506,6.316113801386776,0.00827066972658487,0.9275377058455146,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PG,43981.32275390625,48109.143493652344,40612.00296020508,40814.92303466797,41654.24267578125,43746.80310058594,32466.142684936523
PI (14:1),0.22852674215798358,9.426691486940555,0.12900428635111894,0.7194666708739675,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,123372.79021453856,562594.0080566406,566800.9542236328,87930.18745422363,591114.2644042969,403640.1101951599,276031.0588378906
PI (20:1),0.10661625899687684,7.9494113882272845,0.02810120105459646,0.8668711204119333,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,93719.14587402344,177796.251953125,142828.63037109375,51636.04315185547,212258.8922119141,126028.8702392578,119808.26794433594
PI (24:0),0.16953440216148685,6.724654822170873,0.07102796157550983,0.7898459078238157,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,32091.00230407715,86725.3860168457,67239.30380249023,24467.201652526855,86344.14608764648,54428.62454223633,46573.70297241211
PI (26:0),0.027682342899362604,6.8182744550301555,0.0018947970165754668,0.9652796355697623,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,37289.742069244385,73073.3447265625,67958.66421508789,28669.461959838867,81403.72564697266,66312.02551269531,63134.92413330078
PI (26:1),0.2457918064854045,8.12750822188384,0.1492065786496823,0.6992947360367386,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,136320.34786605835,184582.9521484375,157794.73071289062,83967.46563720703,170603.53125,152212.65161132812,144399.28955078125
PI (28:0),-0.12790392091149264,7.367258359478733,0.04043872439365259,0.8406252143128438,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,43704.58303833008,99238.98736572266,115799.5078125,35015.34257507324,132350.24908447266,120998.14569091795,71032.00482177734
PI (28:1),-0.060347300556856553,6.595873004118456,0.00900419458594115,0.9244018542881786,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,22466.841480255127,66445.564697265625,65850.26412963867,24566.401596069336,77621.08575439453,59733.483337402344,45244.50390625
PI (28:2),0.3561696447800359,6.0947621909939285,0.31286864009052806,0.5759251849448576,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,18509.621223449707,59232.20361328125,43147.583084106445,13028.300888061523,47503.14274597168,33366.50263214111,40523.60314178467
PI (30:0),-0.0893590519860164,9.28128869721361,0.019741987460292876,0.8882600676277917,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,222123.53685760495,346193.365234375,431046.3286132813,153856.65075683594,453233.1123046875,483270.1123046875,232384.59716796875
PI (30:1),-0.1541436719847278,8.12533750126067,0.05872504981016391,0.8085225179698299,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,75253.12411117554,159683.79138183594,213133.53692626953,62417.544036865234,225333.3770751953,223326.7996826172,90841.666259765625
PI (30:2),0.12432769521851934,7.227610564873724,0.038209423999433056,0.8450232129170736,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,41060.20316314697,97146.28814697266,99974.64630126952,26180.82194519043,107158.80743408205,88728.66516113281,94457.12591552734
PI (30:3),0.0473564501945216,6.194245604448724,0.005544802917029301,0.9406416362614008,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,18325.30136871338,49782.2038269043,38408.82273864746,15421.001209259031,49826.68344116211,37546.80274963379,59143.68330383301
PI (30:4),0.19829974525561217,6.276710916466222,0.09715325622710225,0.7552729583083532,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,19589.56147003174,65299.88409423828,52388.96434020996,16516.641235351562,65357.46495056152,37512.02251434326,35465.4022064209
PI (32:0),-0.05378717037825856,9.95991974809149,0.007153473008656874,0.9325967256956834,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,352287.84630203247,581099.58349609375,698131.1748046875,226664.05493164065,733344.2294921875,776586.3583984375,359021.90576171875
PI (32:1),-0.10115092714943918,9.419139604528906,0.02529498478543246,0.873634230672545,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,203842.09424591064,416512.8896484375,500735.3974609375,158019.0926513672,518059.5971679687,551380.0859375,225152.615234375
PI (32:2),0.06650246852667724,9.171326579856462,0.01093502563162474,0.916716486719351,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,244340.29721069336,339505.6875,366907.5073242187,168559.77099609375,385358.20556640625,369250.265625,258897.87841796875
PI (32:3),0.07635390736360935,6.2787343412144905,0.01441339151210741,0.9044389574370698,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,21970.421463012695,62829.3846282959,46062.623123168945,19844.92123413086,62074.70454406738,41283.76281738281,37263.662841796875
PI (32:4),0.11787158807814331,6.6604011239561665,0.03434478948202013,0.8529753284611719,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,PI,19655.10160446167,86688.04629516602,76552.96382141113,25519.94155883789,83605.10633850098,58125.183586120605,33829.00190734863
