Lipid,Retention_Time,OzESI_Intensity,group_by_ion,group_by_lipid,Sample_ID,Transition,Sample,Parent_Ion,Product_Ion,Species,Class,Possible_Lipids,Peak_Height,FWHM,Peak_Width,Peak_Area,Filter_Column,n_value
FA(20:4)_<BFF>_n-13 ,7.57725,165002.0,5,192,FAME_on,309.1 -> 183.0,FAME,309.1,183.0,20:4,FA,FA(18:2)_<B>_n-11 | FA(18:3)_<BF>_n-11 | FA(20:2)_<B>_n-13 | FA(20:3)_<BF>_n-13 | FA(20:4)_<BFF>_n-13 | FA(20:5)_<BFFF>_n-13 | FA(22:2)_<B>_n-15 | FA(22:6)_<BFFFF>_n-15,165002.0,0.09174769666099408,0.10493333333333332,17314.209866666664,group_by_lipid,13
FA(20:4)_<FFF>_n-14 ,7.5777,1929.0,4,204,FAME_on,297.2 -> 183.0,FAME,297.2,183.0,20:4,FA,FA(14:1)_<>_n-8 | FA(15:1)_<>_n-9 | FA(16:1)_<>_n-10 | FA(17:1)_<>_n-11 | FA(18:1)_<>_n-12 | FA(18:2)_<F>_n-12 | FA(18:3)_<FF>_n-12 | FA(20:1)_<>_n-14 | FA(20:2)_<F>_n-14 | FA(20:3)_<FF>_n-14 | FA(20:4)_<FFF>_n-14 | FA(20:5)_<FFFF>_n-14 | FA(22:1)_<>_n-16 | FA(22:2)_<F>_n-16 | FA(22:6)_<FFFFF>_n-16 | FA(24:1)_<>_n-18,1929.0,0.14592592787838754,0.1311666666666671,253.02050000000082,group_by_lipid,14
FA(20:4)_<FFF>_n-15 ,7.630616666666667,105182.0,3,205,FAME_on,283.3 -> 183.0,FAME,283.3,183.0,20:4,FA,FA(14:1)_<>_n-9 | FA(15:1)_<>_n-10 | FA(16:1)_<>_n-11 | FA(17:1)_<>_n-12 | FA(18:1)_<>_n-13 | FA(18:2)_<F>_n-13 | FA(18:3)_<FF>_n-13 | FA(20:1)_<>_n-15 | FA(20:2)_<F>_n-15 | FA(20:3)_<FF>_n-15 | FA(20:4)_<FFF>_n-15 | FA(20:5)_<FFFF>_n-15 | FA(22:1)_<>_n-17 | FA(22:2)_<F>_n-17 | FA(22:6)_<FFFFF>_n-17 | FA(24:1)_<>_n-19,105182.0,0.0031330318898467285,0.1044833333333326,10989.76596666659,group_by_lipid,15
FA(20:4)_<FFF>_n-16 ,7.5790500000000005,64931.0,1,206,FAME_on,269.1 -> 183.0,FAME,269.1,183.0,20:4,FA,FA(14:1)_<>_n-10 | FA(15:1)_<>_n-11 | FA(16:1)_<>_n-12 | FA(17:1)_<>_n-13 | FA(18:1)_<>_n-14 | FA(18:2)_<F>_n-14 | FA(18:3)_<FF>_n-14 | FA(20:1)_<>_n-16 | FA(20:2)_<F>_n-16 | FA(20:3)_<FF>_n-16 | FA(20:4)_<FFF>_n-16 | FA(20:5)_<FFFF>_n-16 | FA(22:1)_<>_n-18 | FA(22:2)_<F>_n-18 | FA(22:6)_<FFFFF>_n-18 | FA(24:1)_<>_n-20,64931.0,0.08954282069805009,0.10493333333333332,6813.426266666666,group_by_lipid,16
FA(20:5)_<BBFF>_n-3 ,6.618766666666667,4858.0,35,220,FAME_on,447.4 -> 183.0,FAME,447.4,183.0,20:5,FA,FA(20:3)_<BB>_n-3 | FA(20:4)_<BBF>_n-3 | FA(20:5)_<BBFF>_n-3 | FA(22:6)_<BBFFF>_n-5,4858.0,0.06656464632380871,0.07870000000000044,382.32460000000214,group_by_lipid,3
FA(20:5)_<BBFF>_n-3 ,6.8024000000000004,11137.0,35,220,FAME_on,447.4 -> 183.0,FAME,447.4,183.0,20:5,FA,FA(20:3)_<BB>_n-3 | FA(20:4)_<BBF>_n-3 | FA(20:5)_<BBFF>_n-3 | FA(22:6)_<BBFFF>_n-5,11137.0,0.10244457818947385,0.10493333333333332,1168.6425333333332,group_by_lipid,3
FA(20:5)_<BBBF>_n-3 ,6.619216666666667,372046.0,34,216,FAME_on,445.4 -> 183.0,FAME,445.4,183.0,20:5,FA,FA(20:4)_<BBB>_n-3 | FA(20:5)_<BBBF>_n-3 | FA(22:6)_<BBBFF>_n-5,372046.0,0.07251954364926637,0.07869999999999955,29280.02019999983,group_by_lipid,3
FA(20:5)_<BBBF>_n-3 ,6.80285,710432.0,34,216,FAME_on,445.4 -> 183.0,FAME,445.4,183.0,20:5,FA,FA(20:4)_<BBB>_n-3 | FA(20:5)_<BBBF>_n-3 | FA(22:6)_<BBBFF>_n-5,710432.0,0.10040466706087915,0.10493333333333332,74547.99786666666,group_by_lipid,3
FA(20:5)_<BBBB>_n-3 ,6.698366666666667,110158.0,33,214,FAME_on,443.3 -> 183.0,FAME,443.3,183.0,20:5,FA,FA(20:5)_<BBBB>_n-3 | FA(22:6)_<BBBBF>_n-5,110158.0,0.09089001320388462,0.07870000000000044,8669.434600000048,group_by_lipid,3
FA(20:5)_<BFFF>_n-4 ,6.620583333333333,5163.0,31,228,FAME_on,435.4 -> 183.0,FAME,435.4,183.0,20:5,FA,FA(18:2)_<B>_n-2 | FA(18:3)_<BF>_n-2 | FA(20:2)_<B>_n-4 | FA(20:3)_<BF>_n-4 | FA(20:4)_<BFF>_n-4 | FA(20:5)_<BFFF>_n-4 | FA(22:2)_<B>_n-6 | FA(22:6)_<BFFFF>_n-6,5163.0,0.09732312668421543,0.10493333333333332,541.7707999999999,group_by_lipid,4
FA(20:5)_<BBBB>_n-4 ,6.6997333333333335,1000.0,30,215,FAME_on,429.2 -> 183.0,FAME,429.2,183.0,20:5,FA,FA(20:5)_<BBBB>_n-4 | FA(22:6)_<BBBBF>_n-6,1000.0,0.19107422284064818,0.20985000000000031,209.8500000000003,group_by_lipid,4
FA(20:5)_<FFFF>_n-5 ,6.62195,1476.0,29,242,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,20:5,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,1476.0,0.07393050332524184,0.07870000000000044,116.16120000000065,group_by_lipid,5
FA(20:5)_<FFFF>_n-5 ,6.93675,13861.0,29,242,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,20:5,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,13861.0,0.10121310701858735,0.07870000000000044,1090.860700000006,group_by_lipid,5
FA(20:5)_<BFFF>_n-5 ,6.622416666666667,3334.0,28,229,FAME_on,421.4 -> 183.0,FAME,421.4,183.0,20:5,FA,FA(18:2)_<B>_n-3 | FA(18:3)_<BF>_n-3 | FA(20:2)_<B>_n-5 | FA(20:3)_<BF>_n-5 | FA(20:4)_<BFF>_n-5 | FA(20:5)_<BFFF>_n-5 | FA(22:2)_<B>_n-7 | FA(22:6)_<BFFFF>_n-7,3334.0,0.08925777376751719,0.07869999999999955,262.3857999999985,group_by_lipid,5
FA(20:5)_<BFFF>_n-5 ,6.937200000000001,1018233.0,28,229,FAME_on,421.4 -> 183.0,FAME,421.4,183.0,20:5,FA,FA(18:2)_<B>_n-3 | FA(18:3)_<BF>_n-3 | FA(20:2)_<B>_n-5 | FA(20:3)_<BF>_n-5 | FA(20:4)_<BFF>_n-5 | FA(20:5)_<BFFF>_n-5 | FA(22:2)_<B>_n-7 | FA(22:6)_<BFFFF>_n-7,1018233.0,0.09959132072117405,0.07869999999999955,80134.93709999954,group_by_lipid,5
FA(20:5)_<BBFF>_n-5 ,6.622866666666667,172951.0,27,221,FAME_on,419.3 -> 183.0,FAME,419.3,183.0,20:5,FA,FA(18:3)_<BB>_n-3 | FA(20:3)_<BB>_n-5 | FA(20:4)_<BBF>_n-5 | FA(20:5)_<BBFF>_n-5 | FA(22:6)_<BBFFF>_n-7,172951.0,0.10274664667502327,0.10493333333333332,18148.324933333333,group_by_lipid,5
FA(20:5)_<BBFF>_n-6 ,6.67715,1701.0,23,222,FAME_on,405.2 -> 183.0,FAME,405.2,183.0,20:5,FA,FA(18:3)_<BB>_n-4 | FA(20:3)_<BB>_n-6 | FA(20:4)_<BBF>_n-6 | FA(20:5)_<BBFF>_n-6 | FA(22:6)_<BBFFF>_n-8,1701.0,0.17742306870608626,0.15739999999999998,267.7374,group_by_lipid,6
FA(20:5)_<BBBF>_n-6 ,6.703833333333334,83534.0,22,217,FAME_on,403.2 -> 183.0,FAME,403.2,183.0,20:5,FA,FA(20:4)_<BBB>_n-6 | FA(20:5)_<BBBF>_n-6 | FA(22:6)_<BBBFF>_n-8,83534.0,0.09257949387889425,0.07869999999999955,6574.1257999999625,group_by_lipid,6
FA(20:5)_<FFFF>_n-7 ,6.363266666666667,1625926.0,21,244,FAME_on,395.4 -> 183.0,FAME,395.4,183.0,20:5,FA,FA(14:0) | FA(15:1)_<>_n-2 | FA(16:1)_<>_n-3 | FA(17:1)_<>_n-4 | FA(18:1)_<>_n-5 | FA(18:2)_<F>_n-5 | FA(18:3)_<FF>_n-5 | FA(20:1)_<>_n-7 | FA(20:2)_<F>_n-7 | FA(20:3)_<FF>_n-7 | FA(20:4)_<FFF>_n-7 | FA(20:5)_<FFFF>_n-7 | FA(22:1)_<>_n-9 | FA(22:2)_<F>_n-9 | FA(22:6)_<FFFFF>_n-9 | FA(24:1)_<>_n-11,1625926.0,0.10740343489000237,0.10493333333333332,170613.8349333333,group_by_lipid,7
FA(20:5)_<BFFF>_n-7 ,6.363716666666667,1927.0,20,231,FAME_on,393.4 -> 183.0,FAME,393.4,183.0,20:5,FA,FA(18:2)_<B>_n-5 | FA(18:3)_<BF>_n-5 | FA(20:2)_<B>_n-7 | FA(20:3)_<BF>_n-7 | FA(20:4)_<BFF>_n-7 | FA(20:5)_<BFFF>_n-7 | FA(22:2)_<B>_n-9 | FA(22:6)_<BFFFF>_n-9,1927.0,0.09680559478197572,0.10493333333333332,202.2065333333333,group_by_lipid,7
FA(20:5)_<BFFF>_n-7 ,6.78345,6072.0,20,231,FAME_on,393.4 -> 183.0,FAME,393.4,183.0,20:5,FA,FA(18:2)_<B>_n-5 | FA(18:3)_<BF>_n-5 | FA(20:2)_<B>_n-7 | FA(20:3)_<BF>_n-7 | FA(20:4)_<BFF>_n-7 | FA(20:5)_<BFFF>_n-7 | FA(22:2)_<B>_n-9 | FA(22:6)_<BFFFF>_n-9,6072.0,0.10562872323125022,0.10493333333333332,637.1551999999999,group_by_lipid,7
FA(20:5)_<BBBF>_n-7 ,6.678966666666667,1635.0,19,218,FAME_on,389.3 -> 183.0,FAME,389.3,183.0,20:5,FA,FA(20:4)_<BBB>_n-7 | FA(20:5)_<BBBF>_n-7 | FA(22:6)_<BBBFF>_n-9,1635.0,0.12010528884449354,0.10493333333333332,171.56599999999997,group_by_lipid,7
FA(20:5)_<FFFF>_n-8 ,6.600733333333333,2274.0,18,245,FAME_on,381.3 -> 183.0,FAME,381.3,183.0,20:5,FA,FA(13:0) | FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(16:1)_<>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:3)_<FF>_n-8 | FA(20:4)_<FFF>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:2)_<F>_n-10 | FA(22:6)_<FFFFF>_n-10 | FA(24:1)_<>_n-12,2274.0,0.2610481227809846,0.2623333333333333,596.5459999999999,group_by_lipid,8
FA(20:5)_<BFFF>_n-8 ,6.601183333333334,132231.0,17,232,FAME_on,379.3 -> 183.0,FAME,379.3,183.0,20:5,FA,FA(18:2)_<B>_n-6 | FA(18:3)_<BF>_n-6 | FA(20:2)_<B>_n-8 | FA(20:3)_<BF>_n-8 | FA(20:4)_<BFF>_n-8 | FA(20:5)_<BFFF>_n-8 | FA(22:2)_<B>_n-10 | FA(22:6)_<BFFFF>_n-10,132231.0,0.10001186131509714,0.10493333333333332,13875.439599999998,group_by_lipid,8
FA(20:5)_<BBFF>_n-8 ,6.785266666666667,248709.0,16,223,FAME_on,377.2 -> 183.0,FAME,377.2,183.0,20:5,FA,FA(18:3)_<BB>_n-6 | FA(20:3)_<BB>_n-8 | FA(20:4)_<BBF>_n-8 | FA(20:5)_<BBFF>_n-8 | FA(22:6)_<BBFFF>_n-10,248709.0,0.10113779031094482,0.10493333333333332,26097.8644,group_by_lipid,8
FA(20:5)_<FFFF>_n-9 ,6.628316666666667,3268.0,15,246,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,20:5,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,3268.0,0.17508554280884386,0.18363333333333287,600.1137333333318,group_by_lipid,9
FA(20:5)_<FFFF>_n-9 ,6.916883333333334,1754.0,15,246,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,20:5,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,1754.0,0.07295449882458606,0.07869999999999955,138.03979999999922,group_by_lipid,9
FA(20:5)_<BFFF>_n-9 ,6.628783333333334,3353.0,14,233,FAME_on,365.2 -> 183.0,FAME,365.2,183.0,20:5,FA,FA(18:2)_<B>_n-7 | FA(18:3)_<BF>_n-7 | FA(20:2)_<B>_n-9 | FA(20:3)_<BF>_n-9 | FA(20:4)_<BFF>_n-9 | FA(20:5)_<BFFF>_n-9 | FA(22:2)_<B>_n-11 | FA(22:6)_<BFFFF>_n-11,3353.0,0.2336385162442188,0.23610000000000042,791.6433000000014,group_by_lipid,9
FA(20:5)_<BBFF>_n-9 ,6.6817,129704.0,13,224,FAME_on,363.3 -> 183.0,FAME,363.3,183.0,20:5,FA,FA(18:3)_<BB>_n-7 | FA(20:3)_<BB>_n-9 | FA(20:4)_<BBF>_n-9 | FA(20:5)_<BBFF>_n-9 | FA(22:6)_<BBFFF>_n-11,129704.0,0.0962372161544,0.10493333333333332,13610.273066666665,group_by_lipid,9
FA(20:5)_<FFFF>_n-10 ,6.787083333333333,3397.0,12,234,FAME_on,353.3 -> 183.0,FAME,353.3,183.0,20:5,FA,FA(11:0) | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(16:1)_<>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:3)_<FF>_n-10 | FA(20:4)_<FFF>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:2)_<F>_n-12 | FA(22:6)_<FFFFF>_n-12 | FA(24:1)_<>_n-14,3397.0,0.12268086329042369,0.1311666666666671,445.57316666666816,group_by_lipid,10
FA(20:5)_<BBFF>_n-10 ,6.682600000000001,2136.0,11,219,FAME_on,349.2 -> 183.0,FAME,349.2,183.0,20:5,FA,FA(18:3)_<BB>_n-8 | FA(20:3)_<BB>_n-10 | FA(20:4)_<BBF>_n-10 | FA(20:5)_<BBFF>_n-10 | FA(22:6)_<BBFFF>_n-12,2136.0,0.1782704611606301,0.18363333333333376,392.2408000000009,group_by_lipid,10
FA(20:5)_<FFFF>_n-11 ,6.604366666666667,110030.0,10,235,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,20:5,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,110030.0,0.09762531434882941,0.10493333333333332,11545.814666666665,group_by_lipid,11
FA(20:5)_<FFFF>_n-11 ,6.91915,289019.0,10,235,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,20:5,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,289019.0,0.09326262033472678,0.10493333333333332,30327.727066666663,group_by_lipid,11
FA(20:5)_<BFFF>_n-11 ,6.78845,180697.0,9,225,FAME_on,337.2 -> 183.0,FAME,337.2,183.0,20:5,FA,FA(18:2)_<B>_n-9 | FA(18:3)_<BF>_n-9 | FA(20:2)_<B>_n-11 | FA(20:3)_<BF>_n-11 | FA(20:4)_<BFF>_n-11 | FA(20:5)_<BFFF>_n-11 | FA(22:2)_<B>_n-13 | FA(22:6)_<BFFFF>_n-13,180697.0,0.09674822091937789,0.10493333333333332,18961.13853333333,group_by_lipid,11
FA(20:5)_<FFFF>_n-12 ,6.7889,2918.0,8,236,FAME_on,325.2 -> 183.0,FAME,325.2,183.0,20:5,FA,FA(9:0) | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(16:1)_<>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:3)_<FF>_n-12 | FA(20:4)_<FFF>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:2)_<F>_n-14 | FA(22:6)_<FFFFF>_n-14 | FA(24:1)_<>_n-16,2918.0,0.28233467066457857,0.2885666666666662,842.0375333333319,group_by_lipid,12
FA(20:5)_<FFFF>_n-12 ,6.920066666666667,2562.0,8,236,FAME_on,325.2 -> 183.0,FAME,325.2,183.0,20:5,FA,FA(9:0) | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(16:1)_<>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:3)_<FF>_n-12 | FA(20:4)_<FFF>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:2)_<F>_n-14 | FA(22:6)_<FFFFF>_n-14 | FA(24:1)_<>_n-16,2562.0,0.05742119276427457,0.07869999999999955,201.62939999999884,group_by_lipid,12
FA(20:5)_<BFFF>_n-12 ,6.684416666666667,148719.0,7,226,FAME_on,323.2 -> 183.0,FAME,323.2,183.0,20:5,FA,FA(18:2)_<B>_n-10 | FA(18:3)_<BF>_n-10 | FA(20:2)_<B>_n-12 | FA(20:3)_<BF>_n-12 | FA(20:4)_<BFF>_n-12 | FA(20:5)_<BFFF>_n-12 | FA(22:2)_<B>_n-14 | FA(22:6)_<BFFFF>_n-14,148719.0,0.09463543477000615,0.10493333333333332,15605.580399999999,group_by_lipid,12
FA(20:5)_<FFFF>_n-13 ,6.684866666666667,2189.0,6,237,FAME_on,311.3 -> 183.0,FAME,311.3,183.0,20:5,FA,FA(8:0) | FA(14:1)_<>_n-7 | FA(15:1)_<>_n-8 | FA(16:1)_<>_n-9 | FA(17:1)_<>_n-10 | FA(18:1)_<>_n-11 | FA(18:2)_<F>_n-11 | FA(18:3)_<FF>_n-11 | FA(20:1)_<>_n-13 | FA(20:2)_<F>_n-13 | FA(20:3)_<FF>_n-13 | FA(20:4)_<FFF>_n-13 | FA(20:5)_<FFFF>_n-13 | FA(22:1)_<>_n-15 | FA(22:2)_<F>_n-15 | FA(22:6)_<FFFFF>_n-15 | FA(24:1)_<>_n-17,2189.0,0.14184523419842812,0.1311666666666671,287.1238333333343,group_by_lipid,13
FA(20:5)_<FFFF>_n-13 ,6.920966666666667,1432.0,6,237,FAME_on,311.3 -> 183.0,FAME,311.3,183.0,20:5,FA,FA(8:0) | FA(14:1)_<>_n-7 | FA(15:1)_<>_n-8 | FA(16:1)_<>_n-9 | FA(17:1)_<>_n-10 | FA(18:1)_<>_n-11 | FA(18:2)_<F>_n-11 | FA(18:3)_<FF>_n-11 | FA(20:1)_<>_n-13 | FA(20:2)_<F>_n-13 | FA(20:3)_<FF>_n-13 | FA(20:4)_<FFF>_n-13 | FA(20:5)_<FFFF>_n-13 | FA(22:1)_<>_n-15 | FA(22:2)_<F>_n-15 | FA(22:6)_<FFFFF>_n-15 | FA(24:1)_<>_n-17,1432.0,0.08875825242934234,0.10493333333333332,150.2645333333333,group_by_lipid,13
FA(20:5)_<BFFF>_n-13 ,6.685316666666667,3405.0,5,227,FAME_on,309.1 -> 183.0,FAME,309.1,183.0,20:5,FA,FA(18:2)_<B>_n-11 | FA(18:3)_<BF>_n-11 | FA(20:2)_<B>_n-13 | FA(20:3)_<BF>_n-13 | FA(20:4)_<BFF>_n-13 | FA(20:5)_<BFFF>_n-13 | FA(22:2)_<B>_n-15 | FA(22:6)_<BFFFF>_n-15,3405.0,0.18800935877527192,0.18363333333333376,625.2715000000014,group_by_lipid,13
FA(20:5)_<BFFF>_n-13 ,6.921416666666667,1853.0,5,227,FAME_on,309.1 -> 183.0,FAME,309.1,183.0,20:5,FA,FA(18:2)_<B>_n-11 | FA(18:3)_<BF>_n-11 | FA(20:2)_<B>_n-13 | FA(20:3)_<BF>_n-13 | FA(20:4)_<BFF>_n-13 | FA(20:5)_<BFFF>_n-13 | FA(22:2)_<B>_n-15 | FA(22:6)_<BFFFF>_n-15,1853.0,0.0621920928091495,0.07870000000000044,145.83110000000082,group_by_lipid,13
FA(20:5)_<FFFF>_n-14 ,6.790716666666667,91296.0,4,238,FAME_on,297.2 -> 183.0,FAME,297.2,183.0,20:5,FA,FA(14:1)_<>_n-8 | FA(15:1)_<>_n-9 | FA(16:1)_<>_n-10 | FA(17:1)_<>_n-11 | FA(18:1)_<>_n-12 | FA(18:2)_<F>_n-12 | FA(18:3)_<FF>_n-12 | FA(20:1)_<>_n-14 | FA(20:2)_<F>_n-14 | FA(20:3)_<FF>_n-14 | FA(20:4)_<FFF>_n-14 | FA(20:5)_<FFFF>_n-14 | FA(22:1)_<>_n-16 | FA(22:2)_<F>_n-16 | FA(22:6)_<FFFFF>_n-16 | FA(24:1)_<>_n-18,91296.0,0.09385387674441249,0.10493333333333332,9579.9936,group_by_lipid,14
FA(20:5)_<FFFF>_n-15 ,6.686233333333334,70811.0,3,239,FAME_on,283.3 -> 183.0,FAME,283.3,183.0,20:5,FA,FA(14:1)_<>_n-9 | FA(15:1)_<>_n-10 | FA(16:1)_<>_n-11 | FA(17:1)_<>_n-12 | FA(18:1)_<>_n-13 | FA(18:2)_<F>_n-13 | FA(18:3)_<FF>_n-13 | FA(20:1)_<>_n-15 | FA(20:2)_<F>_n-15 | FA(20:3)_<FF>_n-15 | FA(20:4)_<FFF>_n-15 | FA(20:5)_<FFFF>_n-15 | FA(22:1)_<>_n-17 | FA(22:2)_<F>_n-17 | FA(22:6)_<FFFFF>_n-17 | FA(24:1)_<>_n-19,70811.0,0.0031417297529652685,0.10448333333333348,7398.569316666677,group_by_lipid,15
FA(20:5)_<FFFF>_n-16 ,6.765833333333334,1085.0,1,240,FAME_on,269.1 -> 183.0,FAME,269.1,183.0,20:5,FA,FA(14:1)_<>_n-10 | FA(15:1)_<>_n-11 | FA(16:1)_<>_n-12 | FA(17:1)_<>_n-13 | FA(18:1)_<>_n-14 | FA(18:2)_<F>_n-14 | FA(18:3)_<FF>_n-14 | FA(20:1)_<>_n-16 | FA(20:2)_<F>_n-16 | FA(20:3)_<FF>_n-16 | FA(20:4)_<FFF>_n-16 | FA(20:5)_<FFFF>_n-16 | FA(22:1)_<>_n-18 | FA(22:2)_<F>_n-18 | FA(22:6)_<FFFFF>_n-18 | FA(24:1)_<>_n-20,1085.0,0.19388196325097634,0.18363333333333376,199.24216666666712,group_by_lipid,16
FA(22:1)_<>_n-3 ,12.281450000000001,147127.0,42,258,FAME_on,479.4 -> 183.0,FAME,479.4,183.0,22:1,FA,FA(20:0) | FA(22:1)_<>_n-3 | FA(22:2)_<F>_n-3 | FA(24:1)_<>_n-5,147127.0,0.21722949159689162,0.23610000000000042,34736.68470000006,group_by_lipid,3
FA(22:1)_<>_n-7 ,12.603100000000001,1006.0,29,261,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,22:1,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,1006.0,0.13470822138784816,0.1311666666666671,131.9536666666671,group_by_lipid,7
FA(22:1)_<>_n-9 ,12.082083333333333,2552.0,21,263,FAME_on,395.4 -> 183.0,FAME,395.4,183.0,22:1,FA,FA(14:0) | FA(15:1)_<>_n-2 | FA(16:1)_<>_n-3 | FA(17:1)_<>_n-4 | FA(18:1)_<>_n-5 | FA(18:2)_<F>_n-5 | FA(18:3)_<FF>_n-5 | FA(20:1)_<>_n-7 | FA(20:2)_<F>_n-7 | FA(20:3)_<FF>_n-7 | FA(20:4)_<FFF>_n-7 | FA(20:5)_<FFFF>_n-7 | FA(22:1)_<>_n-9 | FA(22:2)_<F>_n-9 | FA(22:6)_<FFFFF>_n-9 | FA(24:1)_<>_n-11,2552.0,0.05593965010629605,0.07869999999999955,200.84239999999886,group_by_lipid,9
