Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,Name,Type,Sex,experiment,method_type,Blank Subtraction,subclasses,chain_length,saturation,between_parenthese,FA_Chain
CAR(16:1),398.3,85.1,4075.6802825927734,398.3 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,1,(16:1),None
CAR(16:0)_QUAL,400.3,60.1,8585.5806350708,400.3 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,0,(16:0),None
CAR(16:0),400.3,85.1,2591.2001876831055,400.3 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,0,(16:0),None
CAR(17:0)_QUAL,414.4,60.1,10613.500732421875,414.4 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,0,(17:0),None
CAR(17:0),414.4,85.1,19467.62131881714,414.4 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,0,(17:0),None
CAR(18:4)_QUAL,420.3,60.1,11039.980758666992,420.3 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,4,(18:4),None
CAR(18:4),420.3,85.1,6636.120464324951,420.3 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,4,(18:4),None
CAR(18:3)_QUAL,422.3,60.1,10205.240631103516,422.3 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,3,(18:3),None
CAR(18:3),422.3,85.1,6510.200462341309,422.3 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,3,(18:3),None
CAR(18:2)_QUAL,424.3,60.1,6925.840476989746,424.3 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,2,(18:2),None
CAR(18:2),424.3,85.1,8361.160587310791,424.3 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,2,(18:2),None
CAR(18:1)_QUAL,426.4,60.1,11295.34079360962,426.4 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,1,(18:1),None
CAR(18:1),426.4,85.1,4470.5003089904785,426.4 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,1,(18:1),None
CAR(18:0)_QUAL,428.4,60.1,9257.380653381348,428.4 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,0,(18:0),None
CAR(18:0),428.4,85.1,7662.880542755127,428.4 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,0,(18:0),None
CAR(20:4)_QUAL,448.3,60.1,7733.600555419922,448.3 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,4,(20:4),None
CAR(20:4),448.3,85.1,4363.140274047852,448.3 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,4,(20:4),None
CAR(20:2)_QUAL,452.4,60.1,5973.200454711914,452.4 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,2,(20:2),None
CAR(20:2),452.4,85.1,8882.620639801025,452.4 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,2,(20:2),None
CAR(20:1)_QUAL,454.4,60.1,6502.640468597412,454.4 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,1,(20:1),None
CAR(20:1),454.4,85.1,5363.280361175537,454.4 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,1,(20:1),None
CAR(20:0)_QUAL,456.4,60.1,11199.880809783936,456.4 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,216.74001693725586,CAR,CAR,0,(20:0),None
CAR(20:0),456.4,85.1,3384.100242614746,456.4 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,0,(20:0),None
CAR(22:6)_QUAL,472.4,60.1,9339.08069229126,472.4 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,6,(22:6),None
CAR(22:6),472.4,85.1,7631.220561981201,472.4 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,6,(22:6),None
CAR(22:5)_QUAL,474.4,60.1,18621.781383514404,474.4 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,5,(22:5),None
CAR(22:5),474.4,85.1,4078.220317840576,474.4 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,5,(22:5),None
CAR(22:4)_QUAL,476.4,60.1,9822.860675811768,476.4 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,289.68002700805664,CAR,CAR,4,(22:4),None
CAR(22:4),476.4,85.1,5389.100330352783,476.4 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,928.8200492858887,CAR,CAR,4,(22:4),None
CAR(22:2)_QUAL,480.4,60.1,9766.460655212402,480.4 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,2,(22:2),None
CAR(22:2),480.4,85.1,4106.600284576416,480.4 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,2,(22:2),None
CAR(22:0)_QUAL,484.4,60.1,5674.820400238037,484.4 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,0,(22:0),None
CAR(22:0),484.4,85.1,5134.780361175537,484.4 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,0,(22:0),None
CAR(26:0)_QUAL,540.5,60.1,4566.660320281982,540.5 -> 60.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,0,(26:0),None
CAR(26:0),540.5,85.1,7892.500514984131,540.5 -> 85.1,CAR,AC_C-1RetinaF_N1_daneman_lab_11_21_23,C-1RetinaF,p1-d2,C-1,Retina,F,C,AC,0.0,CAR,CAR,0,(26:0),None
CAR_QUAL,162.2,60.1,2575.960174560547,162.2 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,None,None
CAR,162.2,85.1,2673.12020111084,162.2 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,84.4000358581543,CAR,CAR,0,None,None
CAR(2:0)_QUAL,204.1,60.1,2734.8201751708984,204.1 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(2:0),None
CAR(2:0),204.1,85.1,232478.67611312866,204.1 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,4445.718532562256,CAR,CAR,0,(2:0),None
CAR(3:1)_QUAL,216.1,60.1,2454.2201538085938,216.1 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(3:1),None
CAR(3:1),216.1,85.1,22689.32151412964,216.1 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,2244.100124359131,CAR,CAR,1,(3:1),None
CAR(3:0)_QUAL,218.1,60.1,2163.000171661377,218.1 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(3:0),None
CAR(3:0),218.1,85.1,8242.06057357788,218.1 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(3:0),None
CAR(4:1)_QUAL,230.1,60.1,2691.8601570129395,230.1 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(4:1),None
CAR(4:1),230.1,85.1,20179.221294403076,230.1 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(4:1),None
CAR(4:0)_QUAL,232.2,60.1,2070.3201599121094,232.2 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(4:0),None
CAR(4:0),232.2,85.1,17841.661083221436,232.2 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(4:0),None
CAR(5:1)_QUAL,244.2,60.1,3611.580280303955,244.2 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(5:1),None
CAR(5:1),244.2,85.1,33365.34223175049,244.2 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(5:1),None
CAR(5:0)_QUAL,246.2,60.1,2046.70015335083,246.2 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,178.60004043579102,CAR,CAR,0,(5:0),None
CAR(5:0),246.2,85.1,8123.900520324707,246.2 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,508.89994049072266,CAR,CAR,0,(5:0),None
CAR(6:1)_QUAL,258.2,60.1,4120.720302581787,258.2 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(6:1),None
CAR(6:1),258.2,85.1,15349.601020812988,258.2 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(6:1),None
CAR(6:0)_QUAL,260.2,60.1,2634.6401863098145,260.2 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(6:0),None
CAR(6:0),260.2,85.1,5919.260417938232,260.2 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,336.1000099182129,CAR,CAR,0,(6:0),None
CAR(7:0)_QUAL,274.2,60.1,3522.2602500915527,274.2 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(7:0),None
CAR(7:0),274.2,85.1,4722.240352630615,274.2 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(7:0),None
CAR(8:1)_QUAL,286.2,60.1,4601.960353851318,286.2 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(8:1),None
CAR(8:1),286.2,85.1,4864.720348358154,286.2 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(8:1),None
CAR(8:0)_QUAL,288.2,60.1,2996.420192718506,288.2 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(8:0),None
CAR(8:0),288.2,85.1,3780.4602813720703,288.2 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(8:0),None
CAR(9:0)_QUAL,302.2,60.1,3537.540271759033,302.2 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(9:0),None
CAR(9:0),302.2,85.1,3091.9602394104004,302.2 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(9:0),None
CAR(10:3)_QUAL,310.2,60.1,5327.860366821289,310.2 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,3,(10:3),None
CAR(10:3),310.2,85.1,8505.740577697754,310.2 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,3,(10:3),None
CAR(10:2)_QUAL,312.2,60.1,25769.401748657227,312.2 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,2,(10:2),None
CAR(10:2),312.2,85.1,4701.740337371826,312.2 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,2,(10:2),None
CAR(10:1)_QUAL,314.2,60.1,4580.180271148682,314.2 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(10:1),None
CAR(10:1),314.2,85.1,6334.940444946289,314.2 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,159.99999618530273,CAR,CAR,1,(10:1),None
CAR(10:0)_QUAL,316.2,60.1,18668.281463623047,316.2 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(10:0),None
CAR(10:0),316.2,85.1,3322.300224304199,316.2 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(10:0),None
CAR(11:0)_QUAL,330.3,60.1,5611.740417480469,330.3 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(11:0),None
CAR(11:0),330.3,85.1,4007.8202934265137,330.3 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(11:0),None
CAR(12:0)_QUAL,344.3,60.1,5895.880443572998,344.3 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(12:0),None
CAR(12:0),344.3,85.1,2621.160171508789,344.3 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(12:0),None
CAR(14:2)_QUAL,368.3,60.1,67244.46443557739,368.3 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,2,(14:2),None
CAR(14:2),368.3,85.1,5848.920413970947,368.3 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,2,(14:2),None
CAR(14:1)_QUAL,370.3,60.1,7369.520519256592,370.3 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(14:1),None
CAR(14:1),370.3,85.1,8198.300468444824,370.3 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(14:1),None
CAR(14:0)_QUAL,372.3,60.1,7524.180587768555,372.3 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(14:0),None
CAR(14:0),372.3,85.1,3486.7002868652344,372.3 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(14:0),None
CAR(16:2)_QUAL,396.3,60.1,4257.8803062438965,396.3 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,2,(16:2),None
CAR(16:2),396.3,85.1,4123.360294342041,396.3 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,2,(16:2),None
CAR(16:1)_QUAL,398.3,60.1,5701.520431518555,398.3 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(16:1),None
CAR(16:1),398.3,85.1,3397.7402420043945,398.3 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(16:1),None
CAR(16:0)_QUAL,400.3,60.1,9633.640712738037,400.3 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(16:0),None
CAR(16:0),400.3,85.1,3021.68021774292,400.3 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(16:0),None
CAR(17:0)_QUAL,414.4,60.1,8789.800659179688,414.4 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(17:0),None
CAR(17:0),414.4,85.1,16582.641288757324,414.4 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(17:0),None
CAR(18:4)_QUAL,420.3,60.1,9538.440551757812,420.3 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,4,(18:4),None
CAR(18:4),420.3,85.1,8332.260646820068,420.3 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,4,(18:4),None
CAR(18:3)_QUAL,422.3,60.1,9081.40064239502,422.3 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,3,(18:3),None
CAR(18:3),422.3,85.1,6622.160480499268,422.3 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,47.68003463745117,CAR,CAR,3,(18:3),None
CAR(18:2)_QUAL,424.3,60.1,7033.82052230835,424.3 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,2,(18:2),None
CAR(18:2),424.3,85.1,8399.360656738281,424.3 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,2,(18:2),None
CAR(18:1)_QUAL,426.4,60.1,8652.000568389893,426.4 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(18:1),None
CAR(18:1),426.4,85.1,3765.3202743530273,426.4 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(18:1),None
CAR(18:0)_QUAL,428.4,60.1,7331.1005783081055,428.4 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(18:0),None
CAR(18:0),428.4,85.1,7258.460437774658,428.4 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(18:0),None
CAR(20:4)_QUAL,448.3,60.1,6827.620452880859,448.3 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,4,(20:4),None
CAR(20:4),448.3,85.1,4093.6002807617188,448.3 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,4,(20:4),None
CAR(20:2)_QUAL,452.4,60.1,5999.8604164123535,452.4 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,2,(20:2),None
CAR(20:2),452.4,85.1,8076.260547637939,452.4 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,2,(20:2),None
CAR(20:1)_QUAL,454.4,60.1,6452.20040512085,454.4 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(20:1),None
CAR(20:1),454.4,85.1,4949.02033996582,454.4 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,1,(20:1),None
CAR(20:0)_QUAL,456.4,60.1,12654.060874938965,456.4 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,1670.9200820922852,CAR,CAR,0,(20:0),None
CAR(20:0),456.4,85.1,3340.220230102539,456.4 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,0,(20:0),None
CAR(22:6)_QUAL,472.4,60.1,8580.12063217163,472.4 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,6,(22:6),None
CAR(22:6),472.4,85.1,5687.760429382324,472.4 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,6,(22:6),None
CAR(22:5)_QUAL,474.4,60.1,19997.241333007812,474.4 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,5,(22:5),None
CAR(22:5),474.4,85.1,4419.600296020508,474.4 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,58.299991607666016,CAR,CAR,5,(22:5),None
CAR(22:4)_QUAL,476.4,60.1,7363.960498809814,476.4 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,4,(22:4),None
CAR(22:4),476.4,85.1,5070.380325317383,476.4 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,610.1000442504883,CAR,CAR,4,(22:4),None
CAR(22:2)_QUAL,480.4,60.1,9818.080722808838,480.4 -> 60.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,2,(22:2),None
CAR(22:2),480.4,85.1,4239.140281677246,480.4 -> 85.1,CAR,AC_E-1BMVF_N1_daneman_lab_11_21_23,E-1BMVF,p2-a7,E-1,BMV,F,E,AC,0.0,CAR,CAR,2,(22:2),None
