,Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Cage,Position,Dilution Factor,Sex2,Sex,Genotype,Brain Region,method_type,Blank Subtraction,subclasses,chain_length,saturation,between_parenthese,FA_Chain,IDs,Names
1207,PE(40:10)|PE(39:3)|PE(O-40:3)|PE(P-40:2),784.6,643.6,92991.12707519533,784.6 -> 643.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,10,(40:10),,"LMGP02011147, LMGP02010985, LMGP02010768, LMGP02010814, LMGP02011001, LMGP02011050, LMGP02010617, LMGP02010588, LMGP02010919, LMGP02011002, LMGP02010784, LMGP02010889, LMGP02011080, LMGP02010704, LMGP02010732, LMGP02020082, LMGP02030060, LMGP02030083","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z)), PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PE(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(19:1(9Z)/20:2(11Z,14Z)), PE(21:0/18:3(6Z,9Z,12Z)), PE(22:1(11Z)/17:2(9Z,12Z)), PE(17:2(9Z,12Z)/22:1(11Z)), PE(17:1(9Z)/22:2(13Z,16Z)), PE(20:3(8Z,11Z,14Z)/19:0), PE(21:0/18:3(9Z,12Z,15Z)), PE(19:0/20:3(8Z,11Z,14Z)), PE(20:2(11Z,14Z)/19:1(9Z)), PE(22:2(13Z,16Z)/17:1(9Z)), PE(18:3(6Z,9Z,12Z)/21:0), PE(18:3(9Z,12Z,15Z)/21:0), PE(O-20:0/20:3(8Z,11Z,14Z)), PE(P-18:0/22:2(13Z,16Z)), PE(P-20:0/20:2(11Z,14Z))"
1208,PE(40:9)|PE(39:2)|PE(O-40:2)|PE(P-40:1),786.6,645.6,98653.62683105467,786.6 -> 645.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,9,(40:9),,"LMGP02010709, LMGP02011146, LMGP02010955, LMGP02010984, LMGP02011145, LMGP02010737, LMGP02010587, LMGP02010888, LMGP02010859, LMGP02011000, LMGP02010783, LMGP02010813, LMGP02010559, LMGP02011079, LMGP02010616, LMGP02011023, LMGP02011049, LMGP02010674, LMGP02030082, LMGP02020059, LMGP02020081, LMGP02030059","PE(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z)), PE(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z)), PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z)), PE(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(17:1(9Z)/22:1(11Z)), PE(20:2(11Z,14Z)/19:0), PE(20:1(11Z)/19:1(9Z)), PE(21:0/18:2(9Z,12Z)), PE(19:0/20:2(11Z,14Z)), PE(19:1(9Z)/20:1(11Z)), PE(17:0/22:2(13Z,16Z)), PE(22:2(13Z,16Z)/17:0), PE(17:2(9Z,12Z)/22:0), PE(22:0/17:2(9Z,12Z)), PE(22:1(11Z)/17:1(9Z)), PE(18:2(9Z,12Z)/21:0), PE(P-20:0/20:1(11Z)), PE(O-18:0/22:2(13Z,16Z)), PE(O-20:0/20:2(11Z,14Z)), PE(P-18:0/22:1(11Z))"
1209,PE(40:7)|PE(39:0)|PE(O-40:0),790.7,649.7,96693.20751953124,790.7 -> 649.7,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(O-,PE(O-,7,(40:7),,"LMGP02010736, LMGP02010708, LMGP02011143, LMGP02010982, LMGP02011117, LMGP02011116, LMGP02011264, LMGP02010925, LMGP02010895, LMGP02010954, LMGP02011021, LMGP02010833, LMGP02011167, LMGP02010557, LMGP02010632, LMGP02010781, LMGP02020079, LMGP02020017","PE(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)), PE(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z)), PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z)), PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z)), PE(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z)), PE(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z)), PE(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)), PE(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PE(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z)), PE(22:0/17:0), PE(20:0/19:0), PE(21:0/18:0), PE(17:0/22:0), PE(18:0/21:0), PE(19:0/20:0), PE(O-20:0/20:0), PE(O-18:0/22:0)"
1210,PE(40:6)|PE(dO-40:0),792.7,651.7,183418.73315429688,792.7 -> 651.7,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,6,(40:6),,"LMGP02011142, LMGP02011087, LMGP02010894, LMGP02010678, LMGP02010864, LMGP02010953, LMGP02010924, LMGP02010094, LMGP02010981, LMGP02011115, LMGP02010766, LMGP02040018","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0), PE(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z)), PE(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z)), PE(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)), PE(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PE(20:4(5Z,8Z,11Z,14Z)/20:2(11Z,14Z)), PE(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z)), PE(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z)), PE(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z)), PE(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z)), beta-hydroarchaetidylethanolamine"
1211,PE(40:5),794.6,653.6,122497.78845214844,794.6 -> 653.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,5,(40:5),,"LMGP02010952, LMGP02010893, LMGP02011114, LMGP02010652, LMGP02010923, LMGP02010980, LMGP02011056, LMGP02011085, LMGP02010863, LMGP02010836, LMGP02011086, LMGP02010707, LMGP02010735, LMGP02010765","PE(20:4(5Z,8Z,11Z,14Z)/20:1(11Z)), PE(20:2(11Z,14Z)/20:3(8Z,11Z,14Z)), PE(22:4(7Z,10Z,13Z,16Z)/18:1(9Z)), PE(18:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PE(20:3(8Z,11Z,14Z)/20:2(11Z,14Z)), PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:0), PE(22:1(11Z)/18:4(6Z,9Z,12Z,15Z)), PE(22:2(13Z,16Z)/18:3(6Z,9Z,12Z)), PE(20:1(11Z)/20:4(5Z,8Z,11Z,14Z)), PE(20:0/20:5(5Z,8Z,11Z,14Z,17Z)), PE(22:2(13Z,16Z)/18:3(9Z,12Z,15Z)), PE(18:3(6Z,9Z,12Z)/22:2(13Z,16Z)), PE(18:3(9Z,12Z,15Z)/22:2(13Z,16Z)), PE(18:4(6Z,9Z,12Z,15Z)/22:1(11Z))"
1212,PE(40:4),796.6,655.6,98494.9072265625,796.6 -> 655.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,4,(40:4),,"LMGP02010862, LMGP02011200, LMGP02011055, LMGP02011054, LMGP02011084, LMGP02011027, LMGP02010892, LMGP02010951, LMGP02010922, LMGP02011113, LMGP02010677, LMGP02010706, LMGP02010734, LMGP02010764, LMGP02011177","PE(20:1(11Z)/20:3(8Z,11Z,14Z)), PE(18:0/22:4(7Z,10Z,13Z,16Z)), PE(22:1(11Z)/18:3(9Z,12Z,15Z)), PE(22:1(11Z)/18:3(6Z,9Z,12Z)), PE(22:2(13Z,16Z)/18:2(9Z,12Z)), PE(22:0/18:4(6Z,9Z,12Z,15Z)), PE(20:2(11Z,14Z)/20:2(11Z,14Z)), PE(20:4(5Z,8Z,11Z,14Z)/20:0), PE(20:3(8Z,11Z,14Z)/20:1(11Z)), PE(22:4(7Z,10Z,13Z,16Z)/18:0), PE(18:2(9Z,12Z)/22:2(13Z,16Z)), PE(18:3(6Z,9Z,12Z)/22:1(11Z)), PE(18:3(9Z,12Z,15Z)/22:1(11Z)), PE(18:4(6Z,9Z,12Z,15Z)/22:0), PE(20:0/20:4(5Z,8Z,11Z,14Z))"
1213,PE(40:3),798.6,657.6,93184.80627441406,798.6 -> 657.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,3,(40:3),,"LMGP02010651, LMGP02010891, LMGP02010921, LMGP02011053, LMGP02011083, LMGP02010835, LMGP02010861, LMGP02010676, LMGP02011025, LMGP02011026, LMGP02010705, LMGP02010733","PE(18:1(9Z)/22:2(13Z,16Z)), PE(20:2(11Z,14Z)/20:1(11Z)), PE(20:3(8Z,11Z,14Z)/20:0), PE(22:1(11Z)/18:2(9Z,12Z)), PE(22:2(13Z,16Z)/18:1(9Z)), PE(20:0/20:3(8Z,11Z,14Z)), PE(20:1(11Z)/20:2(11Z,14Z)), PE(18:2(9Z,12Z)/22:1(11Z)), PE(22:0/18:3(6Z,9Z,12Z)), PE(22:0/18:3(9Z,12Z,15Z)), PE(18:3(6Z,9Z,12Z)/22:0), PE(18:3(9Z,12Z,15Z)/22:0)"
1214,PE(40:2),800.6,659.6,86811.845703125,800.6 -> 659.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,2,(40:2),,"LMGP02010890, LMGP02010634, LMGP02011024, LMGP02010650, LMGP02010675, LMGP02011082, LMGP02010140, LMGP02011175, LMGP02011052","PE(20:2(11Z,14Z)/20:0), PE(18:0/22:2(13Z,16Z)), PE(22:0/18:2(9Z,12Z)), PE(18:1(9Z)/22:1(11Z)), PE(18:2(9Z,12Z)/22:0), PE(22:2(13Z,16Z)/18:0), PE(20:0/20:2(11Z,14Z)), PE(20:1(11Z)/20:1(11Z)), PE(22:1(11Z)/18:1(9Z))"
1215,PE(40:1)|PE(P-41:0),802.7,661.7,95767.4462890625,802.7 -> 661.7,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,1,(40:1),,"LMGP02010860, LMGP02010161, LMGP02010152, LMGP02010156, LMGP02010633, LMGP02010157, LMGP02010818, LMGP02011005, LMGP02010159, LMGP02010153, LMGP02010158, LMGP02010160, LMGP02010151, LMGP02011051, LMGP02010155, LMGP02010154","PE(20:1(11Z)/20:0), PE(18:1(9Z)/22:0), PE(20:0/20:1(11Z)), PE(22:0/18:1(7Z)), PE(18:0/22:1(11Z)), PE(20:1(13E)/20:0), PE(19:1(9Z)/21:0), PE(21:0/19:1(9Z)), PE(20:1(13Z)/20:0), PE(22:0/18:1(13Z)), PE(18:1(11E)/22:0), PE(18:1(11Z)/22:0), PE(18:0/22:1(13Z)), PE(22:1(11Z)/18:0), PE(22:0/18:1(9Z)), PE(22:0/18:1(11Z))"
1216,PE(41:7)|PE(P-42:6)|PE(40:0)|PE(O-41:0),804.7,663.7,329823.96435546875,804.7 -> 663.7,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,7,(41:7),,"LMGP02010823, LMGP02011149, LMGP02010787, LMGP02011162, LMGP02011004, LMGP02010146, LMGP02011178, LMGP02020085","PE(19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/19:1(9Z)), PE(19:0/21:0), PE(22:0/18:0), PE(21:0/19:0), PE(18:0/22:0), PE(20:0/20:0), PE(O-20:0/21:0)"
1217,PE(41:6)|PE(O-42:6),806.6,665.6,108592.3680419922,806.6 -> 665.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(O-,PE(O-,6,(41:6),,"LMGP02011148, LMGP02010792, LMGP02020089","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/19:0), PE(19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(O-20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
1218,PE(41:5)|PE(P-42:4),808.6,667.6,86274.56665039062,808.6 -> 667.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,5,(41:5),,"LMGP02010822, LMGP02011120, LMGP02010986, LMGP02011011","PE(19:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PE(22:4(7Z,10Z,13Z,16Z)/19:1(9Z)), PE(20:5(5Z,8Z,11Z,14Z,17Z)/21:0), PE(21:0/20:5(5Z,8Z,11Z,14Z,17Z))"
1219,PE(42:11)|PE(41:4)|PE(O-42:4),810.6,669.6,87646.94641113281,810.6 -> 669.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(O-,PE(O-,11,(42:11),,"LMGP02011171, LMGP02011155, LMGP02011119, LMGP02010791, LMGP02011010, LMGP02010956, LMGP02020088","PE(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PE(22:4(7Z,10Z,13Z,16Z)/19:0), PE(19:0/22:4(7Z,10Z,13Z,16Z)), PE(21:0/20:4(5Z,8Z,11Z,14Z)), PE(20:4(5Z,8Z,11Z,14Z)/21:0), PE(O-20:0/22:4(7Z,10Z,13Z,16Z))"
1220,PE(42:9)|PE(41:2)|PE(O-42:2)|PE(P-42:1),814.7,673.7,81321.36560058594,814.7 -> 673.7,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,9,(42:9),,"LMGP02010932, LMGP02010990, LMGP02011126, LMGP02011153, LMGP02010896, LMGP02011088, LMGP02010790, LMGP02010820, LMGP02011058, LMGP02011008, LMGP02020087, LMGP02030089","PE(20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z)), PE(22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(8Z,11Z,14Z)), PE(20:2(11Z,14Z)/21:0), PE(22:2(13Z,16Z)/19:0), PE(19:0/22:2(13Z,16Z)), PE(19:1(9Z)/22:1(11Z)), PE(22:1(11Z)/19:1(9Z)), PE(21:0/20:2(11Z,14Z)), PE(O-20:0/22:2(13Z,16Z)), PE(P-20:0/22:1(11Z))"
1221,PE(42:8)|PE(41:1)|PE(O-42:1)|PE(P-42:0),816.7,675.7,81570.74548339844,816.7 -> 675.7,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,8,(42:8),,"LMGP02011125, LMGP02010901, LMGP02011152, LMGP02010960, LMGP02011029, LMGP02010865, LMGP02010789, LMGP02011007, LMGP02011057, LMGP02010819, LMGP02020086, LMGP02030088","PE(22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)), PE(20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2(11Z,14Z)), PE(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)), PE(22:0/19:1(9Z)), PE(20:1(11Z)/21:0), PE(19:0/22:1(11Z)), PE(21:0/20:1(11Z)), PE(22:1(11Z)/19:0), PE(19:1(9Z)/22:0), PE(O-20:0/22:1(11Z)), PE(P-20:0/22:0)"
1222,PE(42:7)|PE(41:0)|PE(O-42:0),818.7,677.7,85134.5859375,818.7 -> 677.7,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(O-,PE(O-,7,(42:7),,"LMGP02011124, LMGP02010989, LMGP02011095, LMGP02010931, LMGP02011151, LMGP02010870, LMGP02011006, LMGP02010788, LMGP02011028, LMGP02010837, LMGP02020090","PE(22:4(7Z,10Z,13Z,16Z)/20:3(8Z,11Z,14Z)), PE(20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z)), PE(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PE(20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)), PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:1(11Z)), PE(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(21:0/20:0), PE(19:0/22:0), PE(22:0/19:0), PE(20:0/21:0), PE(O-20:0/22:0)"
1223,PE(42:6),820.6,679.6,78721.28479003906,820.6 -> 679.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,6,(42:6),,"LMGP02010900, LMGP02010988, LMGP02011150, LMGP02010959, LMGP02011094, LMGP02011176, LMGP02011064, LMGP02011123","PE(20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z)), PE(20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z)), PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:0), PE(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)), PE(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z)), PE(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(22:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PE(22:4(7Z,10Z,13Z,16Z)/20:2(11Z,14Z))"
1224,PE(42:5),822.6,681.6,77901.98529052734,822.6 -> 681.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,5,(42:5),,"LMGP02011122, LMGP02010987, LMGP02010930, LMGP02010869, LMGP02010958, LMGP02011063, LMGP02011093, LMGP02011034","PE(22:4(7Z,10Z,13Z,16Z)/20:1(11Z)), PE(20:5(5Z,8Z,11Z,14Z,17Z)/22:0), PE(20:3(8Z,11Z,14Z)/22:2(13Z,16Z)), PE(20:1(11Z)/22:4(7Z,10Z,13Z,16Z)), PE(20:4(5Z,8Z,11Z,14Z)/22:1(11Z)), PE(22:1(11Z)/20:4(5Z,8Z,11Z,14Z)), PE(22:2(13Z,16Z)/20:3(8Z,11Z,14Z)), PE(22:0/20:5(5Z,8Z,11Z,14Z,17Z))"
1225,PE(42:4),824.6,683.6,78689.72497558594,824.6 -> 683.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,4,(42:4),,"LMGP02010957, LMGP02011033, LMGP02010929, LMGP02010899, LMGP02010840, LMGP02011062, LMGP02011092, LMGP02011121","PE(20:4(5Z,8Z,11Z,14Z)/22:0), PE(22:0/20:4(5Z,8Z,11Z,14Z)), PE(20:3(8Z,11Z,14Z)/22:1(11Z)), PE(20:2(11Z,14Z)/22:2(13Z,16Z)), PE(20:0/22:4(7Z,10Z,13Z,16Z)), PE(22:1(11Z)/20:3(8Z,11Z,14Z)), PE(22:2(13Z,16Z)/20:2(11Z,14Z)), PE(22:4(7Z,10Z,13Z,16Z)/20:0)"
1226,PE(42:3),826.6,685.6,184532.83276367188,826.6 -> 685.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,3,(42:3),,"LMGP02010898, LMGP02010928, LMGP02011032, LMGP02011091, LMGP02010868, LMGP02011061","PE(20:2(11Z,14Z)/22:1(11Z)), PE(20:3(8Z,11Z,14Z)/22:0), PE(22:0/20:3(8Z,11Z,14Z)), PE(22:2(13Z,16Z)/20:1(11Z)), PE(20:1(11Z)/22:2(13Z,16Z)), PE(22:1(11Z)/20:2(11Z,14Z))"
1227,PE(42:2),828.6,687.6,86724.82629394531,828.6 -> 687.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,2,(42:2),,"LMGP02010867, LMGP02011060, LMGP02011090, LMGP02011031, LMGP02010839, LMGP02010897","PE(20:1(11Z)/22:1(11Z)), PE(22:1(11Z)/20:1(11Z)), PE(22:2(13Z,16Z)/20:0), PE(22:0/20:2(11Z,14Z)), PE(20:0/22:2(13Z,16Z)), PE(20:2(11Z,14Z)/22:0)"
1228,PE(42:1),830.7,689.7,75531.74523925781,830.7 -> 689.7,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,1,(42:1),,"LMGP02010866, LMGP02010287, LMGP02010290, LMGP02010838, LMGP02011059, LMGP02010293, LMGP02010294","PE(20:1(11Z)/22:0), PE(20:0/22:1(13Z)), PE(22:0/20:1(11Z)), PE(20:0/22:1(11Z)), PE(22:1(11Z)/20:0), PE(18:0/24:1(15Z)), PE(24:0/18:1(9Z))"
1229,PE(42:0),832.7,691.7,85028.26586914062,832.7 -> 691.7,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,0,(42:0),,"LMGP02010075, LMGP02011166, LMGP02011030","PE(20:0/22:0), PE(21:0/21:0), PE(22:0/20:0)"
1230,PE(43:6),834.6,693.6,83874.58581542969,834.6 -> 693.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,6,(43:6),,"LMGP02011156, LMGP02010004","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/21:0), PE(21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
1231,PE(44:12),836.5,695.5,72037.38507080078,836.5 -> 695.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,12,(44:12),,LMGP02010093,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
1232,PE(43:4),838.6,697.6,136258.9501953125,838.6 -> 697.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,4,(43:4),,"LMGP02011127, LMGP02011015","PE(22:4(7Z,10Z,13Z,16Z)/21:0), PE(21:0/22:4(7Z,10Z,13Z,16Z))"
1233,PE(44:10),840.6,699.6,102233.94763183594,840.6 -> 699.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,10,(44:10),,"LMGP02011160, LMGP02011272","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z)), PE(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
1234,PE(43:2),842.7,701.7,76724.06555175781,842.7 -> 701.7,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,2,(43:2),,"LMGP02011014, LMGP02011096","PE(21:0/22:2(13Z,16Z)), PE(22:2(13Z,16Z)/21:0)"
1235,PE(44:8)|PE(43:1),844.7,703.7,66175.06433105469,844.7 -> 703.7,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,8,(44:8),,"LMGP02011131, LMGP02011159, LMGP02011101, LMGP02011013, LMGP02011065","PE(22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z)), PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z)), PE(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(21:0/22:1(11Z)), PE(22:1(11Z)/21:0)"
