lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
PI (44:4),0.29649981116353463,5.164803123556107,0.37799998575261284,0.5386755584154137,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,23524.141651153564,24197.80181121826,23423.201690673828,17389.80132293701,19659.0613861084,11206.16079711914,24788.06185913086,5441.940368652344,17782.141387939453,21145.181594848633,17822.28133392334
PI (44:5),0.3566982093572138,5.460135658520675,0.546664335715974,0.45968385693848124,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,33261.98233795166,26382.80192565918,30083.12226867676,22018.301528930664,24610.72208404541,10894.560802459717,32699.302543640137,5299.000381469727,22170.82167816162,27737.18157196045,19893.441177368164
PI (44:6),0.303041178885843,5.352933390536395,0.39483925282627297,0.5297665901298476,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,27973.042114257812,25619.061637878414,25025.461585998535,18133.76141357422,24426.98175048828,10075.720722198486,28389.422332763672,6824.020450592041,19111.50129699707,24888.46150970459,23178.341667175293
PI (44:7),0.3410358184304198,5.584430410832971,0.4998241201456608,0.479577412458643,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,29301.702438354492,34550.80276489258,25950.8819732666,24961.342041015625,32426.002243041992,15082.301132202148,33328.06230163574,7912.920623779297,23190.021438598633,26126.801818847656,22519.341567993164
PI (44:8),0.43217409313789706,5.5342848435211325,0.8015370509847344,0.37063421353370263,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,31745.10217285156,35243.942321777344,31259.742385864258,25928.12176513672,21630.521438598633,12645.340900421144,30409.18241882324,6677.240432739258,22969.261360168457,25582.841773986816,23591.72177886963
PIo (18:0),0.6832877300100305,9.320821570955527,1.9928355147276307,0.15804471688988952,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,471371.5096435547,552663.3298339844,435087.1071777344,418904.56872558594,442421.1895751953,59467.96373748779,513771.10009765625,26770.422134399418,430510.37365722656,360872.6403198242,108059.58819580078
PIo (20:5),0.8880852479345251,8.80047137545966,3.345394038246015,0.06739334116968855,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,368493.8444824219,338357.5690917969,409219.5886230469,56082.50337982178,211362.63537597656,72706.32482910156,332578.3630371094,26987.401443481445,74784.7271232605,185316.65365600583,477581.294921875
PIo (28:0),0.40643650903486217,7.168499451406728,0.7092865283802894,0.3996807689654769,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,95951.26651000977,119182.6879272461,78880.02575683594,92763.58773803712,79320.245849609375,27832.7419052124,94143.26763916016,14386.880947113035,83595.74464416504,108825.28866577148,48891.243225097656
PIo (30:0),0.45732280379561757,7.971648657451242,0.8972453876199324,0.343521399311851,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,127804.0101928711,234403.15661621097,148171.50982666016,174867.5150756836,152241.79150390625,44937.28328704834,126316.6078491211,24397.081661224365,186571.5335693359,190026.5764160156,70112.96502685547
PIo (30:1),0.4876610574531854,7.512503110274221,1.0196464546793322,0.3126028857656535,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,106683.54821777344,133338.41177368164,123386.3677368164,112964.94799804688,86842.467041015625,28004.461765289307,109682.3678894043,12300.140869140623,112078.6872253418,118049.30813598631,119500.6693725586
PIo (32:0),0.45682380628478286,8.775729419108885,0.8953060413059575,0.3440434599386061,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,220058.57397460935,430207.04431152344,228435.51696777344,317854.0466308594,274878.09924316406,81503.04599761963,198549.5557861328,46010.82348251343,363009.30078125,314710.3045654297,110050.7882080078
"PIo (32:1), PIp (32:0)",0.40367618183019416,7.952172195258766,0.6997293437361805,0.40287465361429614,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,121197.24792480467,246106.67999267575,140117.75122070312,192014.01092529297,118717.12829589844,44871.06360244751,125520.9874267578,21462.30144882202,203559.07568359375,185898.13354492188,67226.24499511719
PIo (34:0),0.5440567334504502,8.332962328636912,1.2676796093601288,0.26020243534063986,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,181452.7147216797,301035.0224609375,202139.9369506836,233830.51666259769,192125.89196777344,54597.62379074097,170350.91064453125,28114.142028808594,246821.17553710935,217336.3929443359,80131.50537109375
"PIo (34:1), PIp (34:0)",0.6049567792176204,8.657135740384891,1.5652076313081125,0.2109043490126466,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,238942.53839111328,394722.5700683594,293761.8656616211,287418.1414794922,213911.13696289065,52047.96349334717,242037.6563720703,27326.94193649292,324920.22204589844,244028.2781982422,87030.76611328125
"PIo (34:3), PIp (34:2)",0.3593617541318596,6.264883125320148,0.5548721629418765,0.4563337363209059,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,54832.92445373535,55380.88345336914,45201.443786621094,40416.163581848145,41070.64318847656,17304.301223754883,54538.72409057617,10739.860774993896,36978.882553100586,49797.16304016113,37941.60250854492
"PIo (34:4), PIp (34:3)",0.27770013146749345,6.162434210183285,0.33168750332629315,0.5646671104614845,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,52499.4835357666,47867.442810058594,45381.44329833984,35784.58251953125,34676.382736206055,17263.82122039795,55820.283935546875,11006.740703582764,32386.322204589844,46228.8236618042,34014.242279052734
PIo (36:0),0.45358191378764395,6.936735488753033,0.8826611237884663,0.34747385359628724,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,73924.30578613281,104336.58529663086,72745.2255859375,74484.6247253418,69183.94448852539,27417.761795043945,66744.02499389648,14595.30086517334,75502.8464050293,82290.82571411133,52576.12335205078
"PIo (36:1), PIp (36:0)",0.6256349938834264,7.455000469310363,1.673164374824637,0.19583522808905088,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,92371.02673339844,188418.83349609375,100644.14764404295,110571.60858154295,119546.80828857422,32896.50242614746,91000.24639892578,15973.921173095703,120087.20913696288,110743.04940795898,53338.583435058594
"PIo (36:2), PIp (36:1)",0.38305503390363393,6.749140310056184,0.6302472404881878,0.42726463897883205,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,66756.04391479492,84545.66659545898,65872.18478393555,69553.86553955078,53189.423919677734,24283.741806030273,68741.485595703125,12769.880905151367,67951.54461669922,67676.26470947266,45456.003173828125
"PIo (36:3), PIp (36:2)",0.47333740769728005,6.372684072138702,0.9608515275194804,0.32697242926257125,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,65590.32511901855,59521.72445678711,49909.363372802734,48385.72425842285,46920.56369018555,13469.600986480713,64625.10417175293,6869.960479736328,42194.58232116699,56321.24424743652,31942.382369995117
"PIo (36:4), PIp (36:3)",0.343518919708951,6.2554737200168695,0.5071404319514841,0.4763793682630975,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,53920.94429016113,57604.904037475586,51806.64297485352,38422.56262207031,37071.16215515137,15021.041133880615,64772.82553100586,6678.080429077148,41335.8628616333,48596.74346923828,32187.64210510254
"PIo (36:5), PIp (36:4)",0.2717641654623718,6.280153386272897,0.3176815077520132,0.573004316561435,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,51941.12350463867,53236.00411987305,50187.143493652344,36081.962341308594,38195.52279663086,21857.481372833252,52224.26364135742,11962.780879974363,40354.40301513672,46775.52380371094,43573.04333496094
"PIo (38:1), PIp (38:0)",0.4564879116798174,6.529678135635539,0.8939452703439197,0.34441041171152564,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,56572.70397949219,80771.58508300781,53930.283935546875,51620.64291381836,56919.84457397461,22621.561561584473,56626.843841552734,11349.46082687378,56791.905014038086,54324.04452514648,36859.44216918945
"PIo (38:2), PIp (38:1)",0.2794585883681175,6.321324330833741,0.3358980279867865,0.5622065821679083,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,51211.743713378906,56531.083740234375,50296.66412353515,44639.92332458496,38843.84265136719,21627.80146408081,50591.22375488281,12792.220985412598,47143.90313720703,49068.58337402344,38121.5027923584
"PIo (38:3), PIp (38:2)",0.38125416461665035,6.20703134921265,0.6243340958791919,0.4294412538047654,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,51393.24447631836,50638.74383544922,50182.52355957031,40969.92344665527,37127.522521972656,20842.181579589844,51248.403228759766,9593.340648651125,38491.16241455078,42415.6032409668,34793.502532958984
"PIo (38:4), PIp (38:3)",0.41186210200646783,6.477811343351995,0.7282656087604664,0.39344595049730824,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,60594.944763183594,64115.68487548828,61350.02412414551,51188.00343322754,49895.503173828125,17688.621341705322,72280.46377563477,8562.100704193115,48399.94319152832,55266.14454650879,32404.802627563477
"PIo (38:5), PIp (38:4)",0.49415234146998105,6.022295927581798,1.0467725714056542,0.30625156529057374,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,48527.60354614258,47041.103439331055,46834.6231842041,33108.462005615234,34961.12258911133,14599.141078948976,43801.58338165283,7747.940559387207,33399.46234893799,38381.68272399902,29409.061904907227
"PIo (38:6), PIp (38:5)",0.3631609571586958,6.540984488011814,0.5666444955231782,0.45159539389190845,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,61781.12420654297,65619.985107421875,56058.403747558594,48432.48350524902,55655.04415893555,25621.24179458618,64232.563903808594,11006.440773010254,49437.7635345459,56890.52407836914,44603.96319580078
"PIo (40:1), PIp (40:0)",0.4120384286062102,6.584794631812502,0.7288901157986629,0.39324318186983864,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,61921.06474304199,62824.3645324707,66427.50473022461,52365.30358886719,63461.684509277344,19832.901439666748,70585.30386352539,11567.560844421389,54281.12333679199,58610.664627075195,36227.74237060547
"PIo (40:2), PIp (40:1)",0.37704562041263473,5.960377719597525,0.6106539916376619,0.43454167695715834,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,42643.18273925781,41275.94329833984,40603.282470703125,32652.102462768555,33204.3825378418,15525.601123809814,42603.2629699707,8094.140567779541,31120.981887817383,37609.74317932129,33817.56234741211
"PIo (40:3), PIp (40:2)",0.6081171036622055,6.549175498999493,1.5814017172197063,0.20855890294229318,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,76642.16402435303,54197.0233001709,63043.14372253418,64760.98432922363,61649.223541259766,14500.360977172852,71730.22483825684,6945.78048324585,60904.10356140137,46150.18376159668,29665.28215789795
"PIo (40:4), PIp (40:3)",0.39056884425316163,6.213239030533382,0.6551204437646447,0.4182879141645858,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,51186.94346618652,47569.26354980469,51875.54357910156,41719.64337158203,39846.34288024902,19509.96141052246,51325.683349609375,9834.800701141356,38675.66261291504,43785.843017578125,33921.76220703125
"PIo (40:5), PIp (40:4)",0.07784781232308727,7.619133673057032,0.026104244316229597,0.8716459958518357,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,113439.84777832033,117937.4482421875,118427.76953125,97393.6668701172,98071.587158203125,81954.74552536011,122919.48828125,50856.30337142944,93987.1866455078,102679.8271484375,107881.58801269533
"PIo (40:6), PIp (40:5)",0.41094445359904713,7.112065520744575,0.7250503462837514,0.39449228402433223,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,101761.0870361328,84468.4052734375,72675.70585632324,85984.24550628662,59597.30433654785,15026.261001586914,108356.62855529784,8753.880615234375,77157.36624145508,79890.54454040527,106634.4677734375
PIo (40:7),0.6190982821159688,6.6871576114648885,1.6386033855826554,0.2005171969215168,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,71564.725341796875,80132.68566894531,72605.74523925781,66755.34506225586,61923.78469848633,22308.72150039673,59564.004302978516,9826.720699310305,61205.30465698242,61948.68405151367,36364.7823638916
PIo (42:0),0.29328896334980464,6.105720913135709,0.3699042608450327,0.5430564588005701,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,40711.0830078125,51872.12364196777,40035.443267822266,40083.88282775879,37510.26287841797,19814.321395874023,41362.343017578125,12802.68083190918,37585.162994384766,42956.86297607422,30690.662078857426
PIo (42:1),0.3698212120742356,6.196488256104043,0.5875501038021866,0.44336804511076544,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,51732.40351867676,48380.02328491211,44558.28335571289,43071.04278564453,36745.822814941406,17723.42120361328,47392.58319091797,9494.080657958984,39604.923278808594,45948.42361450195,38842.243087768555
PIo (42:2),0.3348275227532057,5.639669642503974,0.4818332225793256,0.48759311348877016,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,32523.402557373047,33025.74238586426,33006.92221069336,24743.58185577393,27042.182006835938,14288.601028442385,31557.562210083008,8910.180576324463,24553.141807556152,28093.342056274418,27278.421936035156
PIo (42:4),0.4504099969393516,6.717147536294915,0.8703965240169111,0.35084555743146767,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,73450.92414855957,65895.34368896484,55136.20429992676,54414.004302978516,53948.30419921875,13731.560974121094,66930.8250579834,6606.560417175293,59451.46424865723,63959.30471801758,92010.18826293944
PIo (42:6),0.4138757675647793,6.726717495306371,0.7353875705284736,0.3911424217922027,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,76906.86460876465,59572.6037902832,68746.42485046387,48495.3645324707,77868.12548828125,14716.941066741943,97332.30813598631,7899.540534973144,54532.6841506958,62842.96408081055,48259.04315185547
PIp (20:0),0.9062166102541375,8.210978035135533,3.4811780943091435,0.06207053553146695,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,361658.8243408203,295279.3018798828,293140.46032714844,9845.460613250732,129667.1279296875,68084.56475830078,270166.1359863281,39082.66293334961,9918.040634155272,128300.62902832033,126939.9891357422
PIp (28:0),0.4004297414173024,6.15847865020515,0.6885102270384778,0.40667157039733404,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,48708.54365539551,52484.804138183594,43334.82305908203,42190.002769470215,38400.222900390625,15315.201065063477,48733.423416137695,7626.640510559082,42570.562744140625,44719.10366821289,31976.50244140625
PIp (30:1),0.15994763547337956,8.412234305114987,0.11015546050225566,0.7399672156325307,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,134538.12983703613,121028.70837402344,127532.0890197754,87122.12600708008,116586.88800048828,40940.74283981323,157889.66888427734,15637.981033325195,154759.5299987793,130658.9891052246,756468.80908203125
PIp (32:1),0.3406309928683156,7.033356617522302,0.49868605972676505,0.48007802574173347,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,PI,89432.9462890625,99621.32653808594,86561.96618652344,66932.24380493164,66487.4448852539,27524.122062683105,99656.36758422852,13218.52091217041,74891.1049194336,86045.30545043945,54997.403869628906
