lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,10xBlank_01202023
PEo (40:3),0.07289372012184832,7.537294390752857,0.02452493048372162,0.8755566538021955,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,130340.2109375,90680.4467163086,136067.02905273438,87470.56579589844,108766.36822509766,91917.6264038086,100672.12701416016,116152.62786865234,98312.94677734376,62180.68426513672
PEo (40:4),-0.12165021909348334,7.404326702004742,0.06795202161890757,0.7943423095030355,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,106263.0062866211,92255.26623535156,94831.36614990234,76007.88543701172,100833.28759765624,94851.506591796875,136259.24810791016,88499.02600097656,77087.80517578125,65576.48498535156
PEo (40:5),-0.03671160777409283,8.037263738215803,0.006203701874255785,0.9372206712502447,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,178015.1524658203,137389.0899658203,155940.41046142578,120341.51013183594,146543.62841796875,137195.9110107422,213344.9549560547,135659.03076171875,117780.38763427734,103374.60748291016
PEo (40:6),2.706039972353438e-4,10.45209227006094,3.37327946908772e-7,0.9995365891492127,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,821650.1892089844,818281.1588745117,874977.5704345703,604285.979309082,760379.9854125977,720103.0008544922,901165.6768798828,794539.7785644531,655233.33154296875,704991.9232788086
PEo (42:0),-0.05534215887813534,6.774206317026102,0.014090180460366142,0.9055113997325178,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,73775.60498046875,59225.24420166016,58126.62414550781,46906.003021240234,65596.44482421875,64663.084869384766,63250.46472167969,57328.72448730469,54242.04406738281,54419.50369262695
PEo (42:2),-0.03391327159219215,7.2524584327916095,0.005294292686812696,0.9419955976347639,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,98808.26763916016,73378.66510009766,105967.02709960938,69393.224853515625,94029.3471069336,82754.30560302734,97542.08712768556,92628.12658691406,70162.18426513672,55708.50402832031
PEo (42:4),-0.008485117984948746,8.52972376514126,3.316560796520207e-4,0.9854701865836337,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,215031.19512939453,194828.51489257812,163592.37042236328,162146.7514038086,217147.49615478516,200121.0791015625,178594.9962158203,166375.21124267578,154981.89233398438,324055.8346557617
PEo (42:6),-0.0012812521029995478,7.754658674880677,7.563262442999985e-6,0.997805709619034,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,141706.29022216797,114357.84796142578,111707.92922973631,101329.38775634766,124135.28912353516,119256.41015625,119720.26852416992,103557.54833984376,112056.08792114258,124321.7060546875
PEp (16:0),-0.058523525634105046,8.826474852421317,0.01575613311069901,0.9001091721285146,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,255020.06353759769,217841.6905517578,350705.28479003906,263159.78216552734,251169.0972290039,222606.99530029297,219816.8980102539,418059.7351074219,263602.8385925293,54986.14303588867
PEp (20:0),-0.08229440691321555,6.348232244483126,0.031131477026065113,0.8599473840237685,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,56272.94403076172,47258.643005371094,20454.341537475582,36302.02197265625,53882.94369506836,55237.90423583984,63896.864807128906,6040.200435638428,35550.462493896484,64054.60452270508
PEp (28:0),-0.015154278290869301,6.219483984547865,0.0010576257585483972,0.9740564428071107,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,46402.94329833984,40028.06280517578,36550.46223449707,36277.42248535156,46192.26335144043,46191.18322753906,41532.602630615234,34385.74272155762,31737.622192382812,45536.66323852539
PEp (30:0),0.016080814428067434,6.482294502420272,0.0011918848392440395,0.9724595555515391,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,56659.784423828125,53178.0439453125,49401.16394042969,41447.10321044922,55023.144134521484,61388.58404541016,43204.04296875,47735.783294677734,38488.02279663086,42990.90328979492
PEp (30:1),0.05522133365291133,6.567918249550056,0.014068409553885886,0.9055840837419875,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,58232.22479248047,50142.84408569336,51883.00439453125,46060.7633972168,57859.1643371582,54773.24407958984,47992.68344116211,41499.28289794922,43364.14309692383,62109.14465332031
PEp (32:1),-0.04395056935950989,6.738889355375876,0.008889323193898235,0.9248841890579899,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,66854.74404907227,54412.46435546875,61264.88458251953,46339.44268798828,64988.123779296875,62870.92404174805,60323.3044128418,54781.18382263184,48193.4231262207,61631.52438354492
PEp (34:4),-0.15171951957953625,6.4796080287359805,0.10559322867470655,0.7452180683067324,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,56597.483825683594,45841.78366088867,45115.603271484375,34504.2825012207,54545.88415527344,51968.20330810547,42986.44296264648,39328.44274902344,58340.34411621094,53312.76406860352
PEp (36:5),-0.0605333584863071,7.1557936937610815,0.016855319618798603,0.8967024790197045,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,88505.90643310547,73715.524658203125,73882.00451660156,63465.584716796875,83961.745849609375,89037.32531738281,75987.58465576172,64709.94467163086,71942.52517700195,88156.58575439453
PEp (36:6),0.2637726585988334,8.020989453925006,0.3223060133495892,0.5702250999687329,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,211815.05657958984,136512.46783447266,196287.39443969727,133271.5888671875,128701.32873535156,119788.86865234376,249197.61590576172,104069.82800292967,98205.20733642578,67523.58465576172
PEp (40:7),-0.035849271184644524,7.718685146625108,0.005915784398894175,0.9386918515334547,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,139920.40838623047,109352.86846923828,136445.169921875,100773.98693847656,108454.04815673828,116515.06927490234,186654.4956665039,102622.2866821289,101637.38659667967,63073.764892578125
PEp (42:0),0.14579470561245736,6.847943284681968,0.09825974777737656,0.7539280843099839,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,85472.26599121094,62200.925048828125,69371.92462158203,49023.563873291016,67671.54431152344,62738.484375,57738.18438720703,57994.904541015625,50124.08404541016,65286.44451904297
PEp (42:4),0.035674931759479216,6.6507519003042415,0.005868911586389913,0.9389347407535085,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PE,67722.06481933594,51640.38397216797,55543.1044921875,47769.10400390625,62150.42395019531,55461.56399536133,55328.88342285156,48559.38348388672,46814.043518066406,55964.783630371094
PG (14:0),0.007907390444870878,7.155577649285208,2.881436230381951e-4,0.9864567245442903,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,91191.6474609375,62724.744140625,98580.30694580078,77553.60552978516,89092.84759521484,86966.28625488281,86250.64630126953,75101.62530517578,67410.04513549805,50930.9035949707
PG (18:4),0.11881159710245534,6.884481124823967,0.06521854649861325,0.798430218103683,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,83605.90576171875,58997.643127441406,58279.484130859375,70194.98486328125,70874.26434326172,68988.00497436523,77864.28503417969,43407.50328063965,50610.84323120117,61716.084716796875
PG (20:0),-0.04256705559184601,6.941809133693108,0.008338892312394819,0.9272402847903619,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,79647.06494140625,57828.26431274414,73174.98498535156,62700.984924316406,71234.06494140625,84153.34555053711,82781.88632202148,51911.16345214844,58910.64392089844,52910.88430786133
PG (22:2),-0.10376679397359918,6.863929017233373,0.04946726191326434,0.823992883825267,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,81775.78591918945,61614.3232421875,55461.843673706055,50480.50378417969,69647.88473510742,69045.94515991211,89776.64556884766,49668.48336029053,54714.383377075195,55415.843673706055
PG (24:0),0.13557366235298007,7.237633101176929,0.08494962983093046,0.7706986159027069,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,108425.7279663086,60099.38528442383,95325.42694091795,105818.68759155272,75010.72607421875,95667.9059753418,101553.74723815918,53127.10417175293,90617.20492553712,44715.28372192383
PG (24:1),-0.0029794166259040442,7.558203390883241,4.089668573215022e-5,0.9948975217941673,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,107814.70776367188,102523.80712890624,101890.18725585938,107324.7078857422,109177.02758789062,112716.06787109376,106247.08801269533,95172.46716308594,96555.606689453125,89024.44677734375
PG (26:0),-0.09891118486880496,6.9163825354899195,0.04495253633808716,0.8320913283511404,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,67901.64450073242,53811.32443237305,69080.32556152344,58074.4436340332,66235.84509277344,84886.80572509766,74311.68463134766,46195.34280395508,58374.72375488281,77219.28582763672
PG (28:0),0.08366751817504724,10.384486027044781,0.03231924077226722,0.8573287957460181,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,816771.732421875,736989.5354614258,727348.2096557617,786074.7878417969,718908.9151000977,670174.6101074219,650422.0460205078,680955.0684814453,826968.3687744141,642308.7884521484
PG (28:1),-0.00932665040006229,6.981838901501755,4.006801468676713e-4,0.9840298140756595,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,76626.22595214844,65540.96484375,68795.524658203125,66357.14373779297,69539.72497558594,81051.105224609375,73453.96551513672,59529.964416503906,61926.12438964844,66218.52410888672
PG (28:2),0.015864729557490992,6.643318459742324,0.0011600628286032588,0.9728295484939978,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,56898.7239074707,48334.52359008789,49241.383361816406,48001.30319213867,53529.94366455078,50906.14373779297,60729.04376220703,38068.5224609375,44777.60345458984,85055.92672729492
PG (30:0),0.006662288525936825,7.238251029314377,2.0453925208130386e-4,0.9885892658174799,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,87563.66687011719,73238.14440917969,99541.10772705078,82987.365234375,81537.986083984375,98035.7862548828,80108.8060913086,68573.1455078125,90816.98699951172,63750.92449951172
PG (30:1),0.06476776873120328,6.474435271009693,0.01935732689071301,0.8893469394577543,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,56729.98385620117,48126.76364135742,55123.92353820801,45026.883209228516,52076.263427734375,56070.34362792969,50230.44332885742,41905.222747802734,41835.14291381836,40275.58282470703
PG (30:2),0.056385504937368894,6.596906574485701,0.014668302505924657,0.9036017164396547,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,67671.5845336914,55108.96371459961,52014.78283691406,42471.76290893555,63196.82540893555,57632.56311035156,56427.523529052734,40607.882720947266,41277.02262878418,52244.96357727051
PG (30:3),0.14184499594306033,6.77133550099328,0.09300040926859765,0.7603968575899303,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,80264.76602172852,49391.28369140625,64444.065200805664,61979.42498779297,62836.44418334961,65559.02520751953,58737.66400146485,45472.78323364258,54388.44338989258,53280.26364135742
PG (30:4),0.05315615404703397,6.391864755237412,0.013035082155710143,0.909102014853595,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,55495.7236328125,43390.92321777344,44866.08331298828,44173.02355957031,47431.04391479492,51552.944091796875,45182.62298583984,35421.26232910156,44195.46307373047,45092.143463134766
PG (32:0),0.10041369838556821,7.492124921570817,0.04656705753177448,0.8291483126284882,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,110267.2474975586,94173.0069580078,120860.2699584961,103335.9873046875,102661.30920410156,122131.96990966795,90913.38623046876,78924.9262084961,97710.2476196289,68149.18524169922
PG (32:1),0.06972051697094621,6.95815621021143,0.022434130086139703,0.880937973881943,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,74876.6849822998,61783.06478881836,95037.5283203125,66439.16555786133,68470.18572998047,75817.4644165039,76655.34420776367,68881.66543579102,59248.243103027344,39920.783111572266
PG (32:2),-0.10273726562334035,9.51543034279208,0.04849464796643588,0.8257037119693251,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,421410.26861572266,265542.63287353516,625595.9060668945,428424.1611328125,392078.50762939453,398096.94775390625,512530.8069458008,582529.606628418,395898.5482788086,62236.564208984375
PG (32:3),0.10619892524316676,6.708124174709438,0.05209243934348251,0.8194614686598327,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,72947.80572509766,57634.34423828125,61466.68438720703,54548.10339355469,63209.6640625,65859.7043762207,58968.36376953125,49142.40414428711,46723.10299682617,43656.64297485352
PG (32:4),0.1653244542849841,6.93919937867495,0.12639645481317535,0.7221979740506869,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,78420.94567871094,67730.86389160156,70689.12478637695,82292.44641113281,71272.84426879883,69176.14544677734,57781.50408935547,64012.52453613281,66856.82427978516,43767.94314575195
PG (34:0),-0.035551875342759456,6.900525025427902,0.005817928538817796,0.93920003904867,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,75389.54537963867,57950.66375732422,75363.00567626953,59227.40447998047,66877.004150390625,83671.3861694336,68513.7046508789,54289.243560791016,64896.94482421875,49477.183349609375
PG (34:1),0.018449852798598662,7.292085723113675,0.001569081886600543,0.9684027487230187,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,98759.027587890625,75341.0654296875,104941.1082763672,83637.0458984375,97016.3271484375,110687.7080078125,94483.4663696289,71242.86572265625,70110.50451660156,58451.984619140625
PG (34:2),0.09327129057455089,6.7803900217269435,0.04017073984596209,0.8411471179869058,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,72865.54510498047,59468.704833984375,66565.54452514648,59144.984619140625,62951.82421875,66409.44396972656,70047.14520263672,53909.764251708984,46673.04379272461,45983.30322265625
PG (34:3),0.010509214502039376,6.777752243794723,5.089844967187673e-4,0.9820007048576486,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,72847.94598388672,58371.244567871094,59765.58447265625,55731.06414794922,72619.38543701172,65866.825439453125,62880.80453491211,51316.90350341797,50856.38357543945,50424.14373779297
PG (34:4),0.02727840886687667,6.684696640849078,0.0034306929010199383,0.9532929198765071,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,65700.20458984375,51828.84368896485,58445.26416015625,57604.16400146485,59670.64373779297,65237.984802246094,56091.543365478516,51233.14318847656,51276.02380371094,45698.94369506836
PG (34:5),0.11575201364995848,7.490274932501262,0.06190026674130422,0.8035173150603561,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,136217.45016479492,106144.8264465332,89846.84503173828,94560.66693115234,114854.7078552246,113787.20703125,96956.06671142578,81746.66543579102,82222.4260559082,70728.80438232422
PG (34:5)_2,0.08031298905783561,7.396835100315811,0.029776255355329795,0.8629988859485033,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,PG,120037.7671508789,94973.30615234376,87226.1467590332,90437.16638183594,109379.72705078124,116243.6484375,92314.26574707033,68555.92572021484,75991.68591308594,70120.16534423828
