lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
PEo (42:0),0.05990705849623852,6.769790097960356,0.010215056564447877,0.9194952395033258,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,64279.8642578125,63108.14465332031,32577.382232666016,46132.60311889648,49865.383728027344,55479.86444091797,52564.54321289063,49422.96319580078,54419.50369262695
PEo (42:2),-0.015959279229029052,7.223377946265505,7.281956833367076e-4,0.9784716172759031,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,95726.40612792967,85301.685791015625,35548.142654418945,85502.44543457031,64363.6244506836,75606.66552734375,84695.5267944336,71045.50473022461,55708.50402832031
PEo (42:4),-0.18054585038393073,8.507228827308,0.09403270929306018,0.7591116696471023,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,173441.2123413086,194501.28955078125,34530.30256652832,162053.28964233398,195157.3767089844,173177.73260498047,183715.63067626956,159237.07025146484,324055.8346557617
PEo (42:6),-0.04910620042978163,7.825002304061033,0.006907396294991486,0.9337634804080825,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,158426.65209960938,143702.9087524414,31732.34243774414,104704.80624389648,101626.72674560548,116180.30737304688,126355.46850585938,96166.12683105467,124321.7060546875
PEp (16:0),-0.5029785497195681,8.59168341672095,0.7404685258152313,0.3895108339256127,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,214841.87295532227,197271.03378295896,24910.341918945312,339464.2777404785,159676.39315795898,195959.39208984372,291089.1568603516,287053.1764831543,54986.14303588867
PEp (20:0),-0.08041505824563075,6.5081774418146905,0.018554539478373044,0.8916512789493233,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,48970.544189453125,54936.24334716797,23669.06167602539,32086.68258666992,35011.90234375,46593.84262084961,48702.183349609375,36167.74230957031,64054.60452270508
PEp (28:0),0.05694834035394691,6.273438929169899,0.009232366133915093,0.923452903643466,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,44417.62307739258,41803.46250915527,19323.44142150879,37828.12260437012,36251.10283660889,40877.34255981445,37010.34226989746,30993.082244873047,45536.66323852539
PEp (30:0),-0.13833236195408777,6.574177605002926,0.05507820876664482,0.8144513133320279,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,58625.26409912109,55591.743713378906,22156.981506347656,40800.00325012207,42621.24365234375,55972.22445678711,54301.42367553711,41634.782791137695,42990.90328979492
PEp (30:1),-0.00234965646886442,6.640615900664044,1.5771812286402564e-5,0.9968313102453246,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,56323.44415283203,58983.143798828125,22415.0016784668,45886.02265930176,44158.14392089844,50216.50343322754,51592.46270751953,40989.96270751953,62109.14465332031
PEp (32:1),0.023191726199121705,6.731554413241414,0.0015342455216682538,0.9687552932729435,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,65226.0048828125,57085.58349609375,22913.02165222168,55198.62328338623,48173.68394470215,50688.26373291016,57231.72506713867,44509.00297546387,61631.52438354492
PEp (34:4),-0.48853113722615515,6.666023037661909,0.6981134429979647,0.40341833172010766,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,52623.74395751953,48710.80349731445,27924.52166366577,34615.64236450195,36340.96203613281,96842.3468017578,47819.54357910156,36713.9026184082,53312.76406860352
PEp (36:5),-0.06040972098494117,7.233755561070933,0.010459782729867584,0.9185399229238608,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,79311.46520996094,85327.76672363281,34741.402351379395,70511.285888671875,71109.1653137207,83364.22537231445,77771.56591796875,62044.94409179688,88156.58575439453
PEp (36:6),-0.13767671490642772,7.7957156350625025,0.0545575347086924,0.8153145157363696,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,148869.13214111328,123040.38989257812,30879.98217391968,122923.48797607422,128862.90954589844,101786.82678222656,132254.11010742188,135084.10815429688,67523.58465576172
PEp (40:7),-0.14850157847722403,7.477356626080928,0.06350965899537186,0.8010323852176549,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,108680.54693603516,99946.30603027344,33458.8426361084,93979.96716308594,93555.28619384766,101436.18731689452,98863.16638183594,92707.8070678711,63073.764892578125
PEp (42:0),0.09078894807740426,6.886378981930634,0.02341757224044727,0.8783761856271508,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,78571.72540283203,64634.80529785156,32115.402145385742,54040.904296875,48854.50347900391,60157.264221191406,58954.06396484375,46848.94338989258,65286.44451904297
PEp (42:4),-0.04492324366331349,6.713012748669104,0.005779198045729572,0.9394023616297663,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PE,66829.38427734375,52469.74383544922,30971.042434692383,43825.12368774414,42189.52279663086,57545.80401611328,56590.48394775391,42876.923095703125,55964.78363037109
PG (14:0),-0.336111850814304,7.003170131316545,0.32833510585805925,0.5666410864998254,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,27099.622066497803,93128.02642822266,14533.980953216553,94931.66613769533,70276.74453735352,68061.12414550781,74897.12478637695,81876.34524536133,50930.9035949707
PG (18:4),-0.4940487760658337,6.679360642046247,0.7141278156881721,0.3980768735920349,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,19232.261386871334,77246.4856262207,16483.46114730835,47370.08346557617,48520.2234954834,64971.145568847656,68346.7253112793,46882.50357055664,61716.08471679688
PG (20:0),-0.2926537136366313,6.884882908948389,0.24841948267021507,0.6181901734593762,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,24829.941898345947,69657.02432250977,19511.281448364258,68653.44454956055,85083.10527038574,72324.30554199219,67316.46496582031,61052.98402404785,52910.88430786133
PG (22:2),-0.5674492389743191,6.714110749466256,0.9446958445309974,0.3310731094125041,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,23554.6618309021,65715.28497314453,15187.781143188477,58817.16358947754,51804.162353515625,67621.58457946777,70750.0046081543,55425.52375793457,55415.843673706055
PG (24:0),-0.19453758917068004,7.16007888804172,0.10924740742393624,0.7410025837478176,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,49079.72381591797,89944.68453979492,14448.141082763672,84345.48495483398,117103.84881591795,68623.585693359375,78650.02523803711,95048.66801452637,44715.28372192383
PG (24:1),-0.28900879254788614,7.552769093145975,0.24223275952882517,0.6225981287156275,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,44602.08322143555,112305.1474609375,49533.56349182129,99262.14709472656,101123.8468017578,103795.248046875,104255.12719726562,107874.6671142578,89024.44677734375
PG (26:0),-0.12529327739897306,6.892564012128946,0.04515362300142556,0.8317217996131528,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,24587.72132492065,66110.66394042969,14626.540954589844,61566.14442443848,101972.0287475586,59745.54379272461,62652.96398925781,55253.2643737793,77219.28582763672
PG (28:0),-0.6824012628460675,10.464154468015694,1.3716216813490973,0.24153345174806048,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,264386.68099975586,1016613.843322754,21802.26148223877,782895.7040405273,915152.0684204102,879387.9639892578,887641.5812988281,1003794.1620483398,642308.7884521484
PG (28:1),-0.3559883917903474,6.911857382732214,0.3686427152304077,0.543745035694405,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,26846.00193786621,77196.04577636719,25180.161743164062,64154.10424804688,62034.70373535156,68552.40466308594,73892.62579345703,61337.74444580078,66218.52410888672
PG (28:2),-0.36817412410607825,6.600241061610912,0.3945180103701207,0.5299340527309642,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,23745.46155929565,55748.8837890625,13637.940998077393,49136.78338623047,47175.40380859375,53612.22314453125,50697.2041015625,44659.04318237305,85055.92672729492
PG (30:0),-0.29390834718319103,7.141004440388509,0.2505706649062631,0.616673541120838,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,32787.12222290039,80228.04504394531,29750.70202255249,75579.545166015625,94880.786865234375,86862.22576904297,80241.525634765625,72421.94519042969,63750.92449951172
PG (30:1),-0.42575952450990645,6.355276136708383,0.5288835492347062,0.46707661707324155,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,18835.421421051025,55197.92404174805,13778.760929107666,44006.68325805664,44039.84292602539,49401.823822021484,49008.4631652832,46228.523529052734,40275.58282470703
PG (30:2),-0.46924117001470506,6.549002945376346,0.6435760770980323,0.422418806764261,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,23800.501441955566,65149.54425048828,14760.300914764404,44766.80288696289,46555.50321960449,64363.50451660156,56127.28399658203,44488.90295410156,52244.96357727051
PG (30:3),-0.2995348132317043,6.802605896104997,0.26032189673037465,0.6098990936752744,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,29765.92241287231,76447.86486816406,16092.001083374023,68295.22457885742,62917.48434448242,59998.4841003418,63794.364349365234,64720.704010009766,53280.26364135742
PG (30:4),-0.5017041856681347,6.3917152942243,0.7366409612782265,0.3907390272355926,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,22770.88174438477,54187.56381225586,14433.560955047607,37764.0827331543,43492.10328674317,59331.84396362305,50432.0237121582,40884.00305175781,45092.143463134766
PG (32:0),-0.4130979109555571,7.388739866885732,0.49764900661557476,0.4805349537001287,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,39577.30274963379,115070.44732666016,21391.061458587646,87876.62707519531,111980.74896240234,105049.3271484375,102445.0464477539,94419.22625732422,68149.18524169922
PG (32:1),-0.36918071007767594,6.736389941283426,0.39670200766158814,0.5287974113889492,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,25372.121620178223,74694.26599121094,14159.2610206604,74797.98553466797,57182.02453613281,56930.56408691406,66845.34552001953,66885.94525146484,39920.783111572266
PG (32:2),-0.4957096829775881,9.145328913204237,0.7190211231542776,0.39646518630554256,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,119164.9298248291,413328.4332275391,26959.901775360107,605861.0270385742,246204.4418334961,291345.9454345703,391304.74865722656,458612.2399902344,62236.564208984375
PG (32:3),-0.41476458861657683,6.663672868803158,0.5016963302869044,0.4787557161920259,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,23466.88167572021,73803.7056274414,15343.681079864502,54519.02416992188,57137.94415283203,62605.40451049805,63284.5246887207,55705.80368041992,43656.64297485352
PG (32:4),-0.8253770053754439,6.945285460618134,2.0147755714669984,0.15577430235446443,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,28669.12201690674,78410.9853515625,15332.041122436523,55551.9635925293,65611.50494384766,94550.14590454102,85846.96682739258,80842.18670654297,43767.94314575195
PG (34:0),-0.20377794479267547,6.7681823532048275,0.11992621759100075,0.7291145262783082,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,31330.44228744507,72769.9653930664,20180.881317138672,60963.64401245117,66616.06436157227,60848.68395996094,62800.78399658203,54718.96374511719,49477.183349609375
PG (34:1),-0.418809883004487,7.095174152818125,0.5116248399472172,0.47443632002783875,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,35052.26232910156,94466.78662109376,27320.36191558838,63624.60461425781,75185.30548095703,92373.44665527344,81956.54620361328,71022.38482666016,58451.98461914063
PG (34:2),-0.4062682241504726,6.623351381800701,0.4811778555485946,0.48788928033973106,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,25164.001960754395,66322.664306640625,18729.521453857426,50971.34387207031,51579.94384765625,55399.36364746094,62551.00436401367,56350.163650512695,45983.30322265625
PG (34:3),-0.3689792854714837,6.676693030202187,0.39626360412921713,0.5290252234986487,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,23883.32141113281,69338.10418701172,18821.62124633789,52959.46432495117,57098.12414550781,59414.42401123047,62442.70458984375,55006.48416137695,50424.14373779297
PG (34:4),-0.39061548665136153,6.596208685895427,0.444515649786581,0.504950957460872,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,21463.98167037964,65353.26452636719,18820.901405334476,52110.52355957031,51496.02392578125,56437.18389892578,61066.20468139648,52230.04336547852,45698.94369506836
PG (34:5),-0.6054777145468734,7.446529076459534,1.0770365784392193,0.2993614407411021,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,44998.28350067139,136859.2509765625,18886.52132797241,69591.08529663086,99814.38790893556,131893.1882019043,116646.36660766602,89329.46643066406,70728.80438232422
PG (34:5)_2,-0.6169834541492258,7.345882915529341,1.1187996170533552,0.29017707430884976,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,41845.60361480713,125280.52908325195,15567.101219177246,68075.24481201172,92482.32647705078,120796.5284729004,106076.68731689452,87162.8062133789,70120.16534423828
PG (36:0),-0.46638705960784305,7.885765408681621,0.635723881300692,0.4252634968504936,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,60285.365142822266,192551.75201416016,26809.32172012329,110802.34716796876,125020.51040649414,165576.1326904297,150934.48754882812,109975.62634277344,112770.00897216795
PG (36:1),-0.7646508605223202,8.556422355702848,1.7264213905327779,0.18886856500518012,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,127548.14990234376,288672.16015625,78201.06611633301,108305.64794921876,125836.62841796876,395688.3662109375,223744.416015625,155809.130859375,142614.4111328125
PG (36:2),-0.7443120470822023,7.9685259334271175,1.6348342201981723,0.20103570970314147,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,76272.4460144043,183601.09423828125,36417.28263092041,118402.70867919922,100915.50714111328,211995.015625,175739.953125,136441.73095703125,75807.625
PG (36:3),-0.508383137711912,6.609675226913444,0.7565888011781681,0.3843981613383393,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,18850.161560058597,65631.92492675781,15298.441036224363,50154.80368041992,55483.66384887695,62601.96466064453,59394.9642944336,56423.48400878906,47194.82287597656
PG (36:4),-0.3386667509230434,6.962039952744061,0.33338267310182346,0.5636740038015554,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,32641.962490081787,75829.1049194336,25278.081565856937,68529.38482666016,67130.60446166992,72263.70471191406,75949.34533691406,63515.70458984375,64116.6244506836
PG (36:5),-0.43768490650577446,6.494776079623785,0.5592069733214655,0.4545799416161986,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,21976.8013381958,59659.6833190918,16411.4612159729,42524.80281066895,52034.184020996094,57818.92416381836,55612.74429321289,47720.00338745117,42303.02325439453
PG (36:6),-0.39830092842439263,6.608390218537132,0.4623338385652005,0.4965352658142218,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,24445.661491394043,74582.12594604492,15210.240997314451,48829.70324707031,57779.20390319824,59990.96374511719,62131.48513793945,55005.243591308594,35202.042388916016
PG (36:7),-0.4102546963635726,6.7364799824107635,0.49075368047988377,0.4835912973689334,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,PG,24791.101776123047,72210.74502563477,15057.66107559204,71342.984619140625,58086.88381958008,65739.70477294922,64797.94409179688,62745.78472900391,40557.30270385742
