lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023
PGo (30:1),0.05702381738365079,6.835428292351428,0.00862570703975507,0.9260031175643585,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,54072.783752441406,63302.0439453125,66229.48439025879,51926.68359375,59348.16375732422,66532.88589477539,31758.76239013672
PGo (32:0),0.01354220264642867,6.657746726063648,4.864994759827823e-4,0.9824027000385617,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,49651.88299560547,53017.70394897461,47567.543701171875,46557.283203125,48915.94323730469,54591.664642333984,42436.62286376953
PGo (32:1),0.052097751962392955,6.329065320602642,0.007199652315875937,0.9323800344169604,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,38855.72317504883,40278.74264526367,40180.48254394531,36497.322692871094,37011.022369384766,42592.64289855957,36412.56280517578
PGo (34:0),0.08807593573321562,7.878537922144186,0.02057642248269076,0.8859388709217666,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,111612.10733032228,129640.26983642578,129005.35140991212,133062.38961791992,121249.7887878418,97997.7671508789,83248.26483154297
PGo (34:2),0.13536968566535798,6.820115062784511,0.048595095675864286,0.8255261961344851,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,58538.74411010742,60914.184509277344,58075.86437988281,51145.7839050293,51063.40393066406,60707.74407958984,43904.3034362793
PGo (34:3),0.008530713660250534,6.689367907928883,1.93052933866511e-4,0.9889142701480941,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,51776.42431640625,55654.40444946289,46732.243255615234,50068.703369140625,50303.22366333008,54144.42349243164,42189.14324951172
PGo (34:4),0.061675102919173115,6.62210400991309,0.010090011932334164,0.9199878292474355,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,49149.02374267578,51076.18356323242,50440.663665771484,46450.84396362305,48449.08349609375,50942.82339477539,38706.40280151367
PGo (36:0),0.05585241380584198,6.872784457056727,0.008274993148347676,0.927518820968381,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,62443.60369873047,64263.56329345703,59897.085052490234,58077.323822021484,64343.26449584961,59334.32354736328,34644.582427978516
PGo (36:1),0.4379039808358015,8.667923437454489,0.5067878074542024,0.47653270565907974,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,285783.7366333008,224637.09796142575,266618.97576904297,208030.53521728516,246040.82153320312,135002.35064697266,53039.72396850586
PGo (36:2),0.04190549893419542,6.828377249841594,0.00465839147443603,0.9455847070344694,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,53417.90362548828,62212.984130859375,58624.18405151367,55131.56329345703,57494.00372314453,58052.843994140625,42934.363037109375
PGo (36:4),0.15263175624770373,6.704390384070632,0.06177241380294163,0.803716186015709,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,52028.80285644531,60861.964111328125,55364.96389770508,48457.92364501953,47689.80313110352,56044.363525390625,36157.40249633789
PGo (36:5),0.08932893959657115,6.652259130260092,0.021165108954448897,0.8843300642783245,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,49421.10395812988,54335.72375488281,51333.34359741211,44552.302978515625,47136.86340332031,55139.163970947266,40131.24282836914
PGo (38:0),0.2603321790255672,8.018134477221933,0.17955278673889552,0.6717578505253444,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,143249.34857177734,152169.31298828125,173180.0138244629,132979.26892089844,147475.99182128906,116730.86724853516,38564.10284423828
PGo (38:1),-0.10368869147348649,7.0518326970041825,0.0285156239253297,0.8659022807851305,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,66932.4848022461,65572.30456542969,65872.94485473633,70386.44537353516,76129.94500732422,69604.48468017578,41037.882232666016
PGo (38:2),0.07310686548633089,7.2525053941716005,0.014177067422224356,0.9052218858776545,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,77546.48443603516,84578.005615234375,82885.78546142578,78902.7846069336,82291.90655517578,74408.54528808594,44233.76318359375
PGo (38:3),0.1744325878536509,7.402630585246808,0.08066952701528862,0.7763921307715295,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,102217.14749145508,94767.346923828125,87379.40594482422,84786.5853881836,103856.68701171876,68430.84481811523,43287.62268066406
PGo (38:4),0.009030941500823354,7.154072104203533,2.1636156592563793e-4,0.9882641524606958,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,66897.48486328125,80640.86560058594,71416.92556762695,70333.10461425781,74597.46496582031,74299.46478271484,49617.46328735352
PGo (38:6),0.07849636086629486,6.829407278863804,0.016343871124036013,0.8982731010761479,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,54999.484130859375,63028.8639831543,60036.14419555664,52333.483459472656,57005.624572753906,60651.12423706055,40650.76266479492
PGo (40:0),-0.016357329128834284,7.468275767986735,7.098092883097706e-4,0.9787450775261082,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,100427.04815673828,93013.345458984375,84274.74530029297,105722.20715332033,95471.30651855467,83753.54583740234,47382.54318237305
PGo (40:1),-0.07743950944836851,7.1847692272113814,0.015907015399079683,0.8996345480793467,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,76822.50582885742,73884.94479370117,70736.5443725586,77105.1254272461,90438.94757080078,70072.9055480957,42035.14306640625
PGo (40:2),-0.016350432459669356,7.0087268865681445,7.091996840244974e-4,0.9787542044924141,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,61305.5849609375,67165.044921875,65676.56460571289,66872.92471313477,66537.72482299805,64940.70413208008,47293.36334228515
PGo (40:4),0.060317164629168994,6.668378996481945,0.00965064585170694,0.9217435463514319,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,53854.50396728515,53457.72344970703,49574.54382324219,48547.442810058594,47624.90316772461,55652.70379638672,37771.54263305664
PGo (40:5),0.009728528805554418,6.753332683626953,2.5107357146225695e-4,0.9873578077996937,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,49527.46350097656,55823.5442199707,56264.34368896485,50647.163482666016,50807.943359375,60157.104431152344,43497.00296020508
PGo (40:6),0.0944546470320878,7.855244261073621,0.023664140214577856,0.8777425708667601,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,106125.02682495116,115162.54913330078,119155.5092163086,90970.80603027344,103260.30822753906,126965.17022705078,117214.88705444336
PGo (40:9),0.7501698017231299,8.770884372942453,1.4764376224848093,0.22433272216077263,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,247498.19506835935,232130.27764892575,444719.8696899414,115702.68768310548,249815.9822998047,196742.75912475583,40586.04315185547
PGo (42:0),0.0529705137818739,6.6109158677087,0.007443015846092749,0.9312494689567256,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,50446.10366821289,51210.94323730469,48612.52342224121,45254.70333862305,46148.44317626953,54689.8434753418,36547.522888183594
PGo (42:1),-0.07043246297837558,6.757738920610345,0.013158635624762383,0.9086741183802621,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,52096.18359375,56030.16375732422,53552.804290771484,52350.0634765625,52250.76345825195,66231.34411621094,37186.402770996094
PGo (42:2),0.019569780626643548,7.366826831037433,0.0010159837156606955,0.9745721347886626,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,81075.36456298828,93059.50799560548,90816.74588012695,85602.42660522461,78245.78515625,98828.24572753906,41483.44284057617
PGo (42:4),0.08169871099055795,8.312180755156149,0.017705001441754575,0.8941458167043869,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,137700.07131958008,125004.08850097656,133589.42797851562,102255.64846801758,111570.43115234376,163631.09649658203,260236.63716125488
PGo (42:6),0.11544448160156424,7.331830429664101,0.03534655673547604,0.8508713208388253,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,78712.88482666016,85612.80584716797,85340.52587890625,65990.94467163086,80188.5260925293,86463.16606140137,65426.144622802734
PGp (16:0),0.10960608416000141,7.681966221755922,0.03186280218335469,0.8583291065922487,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,95155.78619384766,101443.34777832033,91221.5474243164,86800.22703552246,82279.68450927734,99489.88684082033,126885.62969970705
PGp (20:0),0.20901945689962445,6.244805472550119,0.11579370451545401,0.7336421076632809,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,50748.52404785156,55009.34324645996,1516.7800979614258,44169.06301879883,49566.26345825195,1512.1401100158691,51600.16357421875
PGp (28:0),0.23233139298703478,6.64383345484601,0.14303839431136112,0.7052789278263829,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,53166.40361022949,53483.803802490234,56327.744384765625,41236.70323181152,45886.78308105469,52987.52404785156,37398.582275390625
PGp (30:1),0.34830242112122156,7.0932881308997295,0.3210518290811706,0.5709762188521491,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,78523.48532104492,74333.00527954102,84479.60583496094,59803.6438293457,68356.7453918457,61197.98422241211,41657.723571777344
PGp (34:4),0.08382780774354613,6.606525193192246,0.018638871928942535,0.891406852141302,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,50230.42370605469,49507.12350463867,49620.623779296875,45302.60330200195,46496.32345581055,50651.92395019531,39228.48287963867
PGp (36:5),0.10486414230755887,7.533607124198021,0.029166037301706638,0.8643962287448733,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,99507.02731323242,99188.92712402344,86896.5054321289,90596.96746826172,86327.5267944336,91346.60638427734,75559.30596923828
PGp (38:6),0.1367073332389821,8.271565148203738,0.049561760176857206,0.8238276055552108,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,171103.37353515625,179790.9522705078,133670.15032958984,147621.91052246094,149696.55139160156,147638.07006835938,122761.30865478516
PGp (42:2),0.021621003377830097,6.737010637486317,0.001240092558717265,0.9719083428882472,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,54688.58361816406,50129.403381347656,51375.883697509766,52953.28405761719,50553.884185791016,52360.42398071289,48403.54284667969
PGp (42:4),0.005950871463248315,6.391253353607397,9.394220614922233e-5,0.9922667217053175,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PG,40814.92303466797,41654.24267578125,43746.80310058594,39785.44259643555,40915.52307128906,46222.04309082031,32466.142684936523
PI (14:1),-0.6579034281353078,9.771603419423567,1.1384879036431812,0.2859720679359408,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,87930.18745422363,591114.2644042969,403640.1101951599,566263.62744140625,568156.77197265625,541832.4869384766,276031.0588378906
PI (20:1),-0.35563622509739595,8.184918086367965,0.33468818152505264,0.5629114704054679,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,51636.04315185547,212258.8922119141,126028.8702392578,157365.06860351562,170992.2921142578,162668.75073242188,119808.26794433594
PI (24:0),-0.7177118031315289,7.116565639042201,1.352650952795102,0.24481520782203575,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,24467.201652526855,86344.14608764648,54428.62454223633,83316.58605957031,93222.62606811523,91541.90481567384,46573.70297241211
PI (26:0),-0.4999013777599638,7.156273495554658,0.6596622213573939,0.4166792171598158,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,28669.461959838867,81403.72564697266,66312.02551269531,68760.38562011719,80054.80554199219,97936.3662109375,63134.92413330078
PI (26:1),-0.34334031905955786,8.292427681090563,0.3119986813808283,0.5764562965861859,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,83967.46563720703,170603.53125,152212.65161132812,175663.29125976562,166399.751953125,172586.43334960938,144399.28955078125
PI (28:0),-0.3674428748795489,7.719676695194672,0.35721587839725544,0.5500565458271105,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,35015.34257507324,132350.24908447266,120998.14569091795,93188.18670654295,132882.4111328125,142335.17135620117,71032.00482177734
PI (28:1),-0.4431388780492054,6.948025013048314,0.5189089542595866,0.4713074624410507,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,24566.401596069336,77621.08575439453,59733.483337402344,56902.40417480469,81674.5862121582,79698.165283203125,45244.50390625
PI (28:2),-0.5315476431284324,6.304263953584654,0.7453125697138603,0.38796436906602616,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,13028.300888061523,47503.14274597168,33366.50263214111,42411.60317993164,44544.46307373047,46909.32334899902,40523.60314178467
PI (30:0),-0.18405222464344173,9.531002174236646,0.08980885098571889,0.7644203027594084,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,153856.65075683594,453233.1123046875,483270.1123046875,338879.2607421875,460144.513671875,436150.5903320313,232384.59716796875
PI (30:1),-0.22854216312489348,8.426542151449457,0.13842232256865827,0.70985450178354,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,62417.544036865234,225333.3770751953,223326.7996826172,147573.2709350586,233879.83850097656,214378.35424804688,90841.666259765625
PI (30:2),-0.44506763154386003,7.5026538682539075,0.5234258267955738,0.4693839690921224,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,26180.82194519043,107158.80743408205,88728.66516113281,91243.84704589844,107919.76770019533,100075.86590576172,94457.12591552734
PI (30:3),-0.5012258271779614,6.513869659255963,0.6631215411848643,0.4154600801401235,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,15421.001209259031,49826.68344116211,37546.80274963379,48981.8035736084,47740.98294067383,47237.08316040039,59143.68330383301
PI (30:4),-0.48692310794702043,6.534074770200933,0.625998697189516,0.42882682795945787,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,16516.641235351562,65357.46495056152,37512.02251434326,53718.924072265625,52017.38387298584,58441.36415100098,35465.4022064209
PI (32:0),-0.17154511808779227,10.190055215332343,0.07802499675744912,0.7799919318354096,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,PI,226664.05493164065,733344.2294921875,776586.3583984375,544128.69482421875,718730.63037109375,684884.3095703125,359021.90576171875
